,date,shcode,dO,tBid,pBid,dOpen,dHigh,dLow,dClose,iHigh,iLow,mdvol,msvol,mdcnt,mscnt,mvrate,mcrate,20_i,20_t,20_p,20_r,40_i,40_t,40_p,40_r,60_i,60_t,60_p,60_r,80_i,80_t,80_p,80_r,100_i,100_t,100_p,100_r
3912,2024-06-11,252670,-0.24,123100,2055,0.49,0.49,0.0,0.24,360,395,1656624,2473249,140,247,0.436,0.625,421,123100,2060,0.00243,539,133000,2060,0.00243,539,133000,2060,0.00243,539,133000,2060,0.00243,539,133000,2060,0.00243
3911,2024-06-11,252670,-0.24,122100,2060,0.0,0.49,0.0,0.0,356,340,2949049,5416812,220,637,0.456,0.604,519,132000,2055,-0.00243,519,132000,2055,-0.00243,519,132000,2055,-0.00243,519,132000,2055,-0.00243,519,132000,2055,-0.00243
3910,2024-06-11,252670,-0.24,121100,2060,0.0,0.49,-0.24,0.49,356,321,2723186,4138238,181,591,0.471,0.647,385,121300,2065,0.00243,499,131000,2055,-0.00243,499,131000,2055,-0.00243,499,131000,2055,-0.00243,499,131000,2055,-0.00243
3909,2024-06-11,252670,-0.24,120100,2065,0.0,0.49,-0.24,0.49,356,315,1728059,3119645,175,465,0.511,0.5,479,130000,2055,-0.00484,479,130000,2055,-0.00484,479,130000,2055,-0.00484,479,130000,2055,-0.00484,479,130000,2055,-0.00484
3908,2024-06-11,252670,-0.24,115100,2055,0.24,0.24,-0.24,0.0,280,315,772673,463363,106,143,0.612,0.644,342,115130,2060,0.00243,356,115830,2065,0.00487,459,125000,2055,0.0,459,125000,2055,0.0,459,125000,2055,0.0
3907,2024-06-11,252670,-0.24,114100,2050,0.24,0.24,-0.24,0.0,260,277,1146496,2053120,188,164,0.593,0.652,325,114300,2055,0.00244,332,114630,2060,0.00488,356,115830,2065,0.00732,439,124000,2055,0.00244,439,124000,2055,0.00244
3906,2024-06-11,252670,-0.24,113100,2055,-0.24,0.24,-0.24,0.0,247,240,1985644,2568846,302,220,0.569,0.569,305,113300,2060,0.00243,356,115830,2065,0.00487,419,123000,2060,0.00243,419,123000,2060,0.00243,419,123000,2060,0.00243
3905,2024-06-11,252670,-0.24,112100,2060,0.0,0.24,-0.24,0.0,247,221,2635712,3870129,494,317,0.526,0.52,356,115830,2065,0.00243,399,122000,2055,-0.00243,399,122000,2055,-0.00243,399,122000,2055,-0.00243,399,122000,2055,-0.00243
3904,2024-06-11,252670,-0.24,111100,2060,0.0,0.24,-0.24,0.0,247,202,4028711,2685375,997,370,0.508,0.556,356,115830,2065,0.00243,379,121000,2065,0.00243,379,121000,2065,0.00243,379,121000,2065,0.00243,379,121000,2065,0.00243
3903,2024-06-11,252670,-0.24,110100,2050,0.0,0.0,-0.24,-0.24,180,182,3810312,2692058,872,391,0.559,0.722,242,110130,2055,0.00244,247,110400,2060,0.00488,356,115830,2065,0.00732,359,120000,2065,0.00732,359,120000,2065,0.00732
3902,2024-06-11,252670,-0.24,105100,2055,0.24,0.24,-0.24,0.0,160,170,4922599,1903351,1303,336,0.567,0.696,232,105630,2060,0.00243,339,115000,2055,0.0,339,115000,2055,0.0,339,115000,2055,0.0,339,115000,2055,0.0
3901,2024-06-11,252670,-0.24,104100,2055,0.49,0.73,-0.24,-0.24,141,170,5280162,2067241,1169,296,0.617,0.661,232,105630,2060,0.00243,319,114000,2055,0.0,319,114000,2055,0.0,319,114000,2055,0.0,319,114000,2055,0.0
3900,2024-06-11,252670,-0.24,103100,2055,0.49,0.73,-0.24,0.0,122,170,6673945,3442496,1272,640,0.6,0.554,232,105630,2060,0.00243,299,113000,2055,0.0,299,113000,2055,0.0,299,113000,2055,0.0,299,113000,2055,0.0
3899,2024-06-11,252670,-0.24,102100,2060,0.24,0.73,0.24,0.24,122,100,4846435,4054461,689,792,0.542,0.5,279,112000,2055,-0.00243,279,112000,2055,-0.00243,279,112000,2055,-0.00243,279,112000,2055,-0.00243,279,112000,2055,-0.00243
3898,2024-06-11,252670,-0.24,101100,2065,0.24,0.73,0.0,0.49,122,92,2514928,4360888,267,868,0.576,0.6,141,101100,2070,0.00242,259,111000,2055,-0.00484,259,111000,2055,-0.00484,259,111000,2055,-0.00484,259,111000,2055,-0.00484
3897,2024-06-11,252670,-0.24,100100,2065,0.49,0.49,0.0,0.49,60,75,1461784,2619380,357,492,0.475,0.571,122,100130,2070,0.00242,130,100530,2075,0.00484,239,110000,2050,-0.00726,239,110000,2050,-0.00726,239,110000,2050,-0.00726
3896,2024-06-11,252670,-0.24,95100,2060,0.49,0.73,0.0,0.24,48,75,3116871,3812700,533,527,0.45,0.534,102,95130,2065,0.00243,122,100130,2070,0.00485,130,100530,2075,0.00728,219,105000,2055,-0.00243,219,105000,2055,-0.00243
3895,2024-06-11,252670,-0.24,94100,2060,0.73,0.73,0.0,0.0,20,75,5067257,3787242,1090,511,0.317,0.362,87,94400,2065,0.00243,122,100130,2070,0.00485,130,100530,2075,0.00728,199,104000,2050,-0.00485,199,104000,2050,-0.00485
3894,2024-06-11,252670,-0.24,93100,2060,-0.24,0.97,-0.24,0.49,18,0,10104386,13748800,1376,2182,0.433,0.466,61,93100,2065,0.00243,122,100130,2070,0.00485,130,100530,2075,0.00728,179,103000,2055,-0.00243,179,103000,2055,-0.00243
3893,2024-06-10,252670,2.48,142100,2045,1.24,1.24,0.74,0.99,580,594,5944732,2764383,1188,675,0.6,0.75,726,150330,2050,0.00244,731,150600,2055,0.00489,759,152000,2055,0.00489,759,152000,2055,0.00489,759,152000,2055,0.00489
3892,2024-06-10,252670,2.48,141100,2040,1.73,1.73,0.74,0.99,560,594,13717724,3566081,2487,534,0.483,0.673,633,141700,2045,0.00245,726,150330,2050,0.0049,731,150600,2055,0.00735,739,151000,2050,0.0049,739,151000,2050,0.0049
3891,2024-06-10,252670,2.48,140100,2040,1.49,1.73,0.74,0.99,541,594,13507863,3453778,2454,454,0.509,0.648,633,141700,2045,0.00245,719,150000,2040,0.0,719,150000,2040,0.0,719,150000,2040,0.0,719,150000,2040,0.0
3890,2024-06-10,252670,2.48,135100,2045,1.98,1.98,1.24,1.24,520,574,10259500,4640842,1590,291,0.589,0.642,583,135200,2050,0.00244,699,145000,2045,0.0,699,145000,2045,0.0,699,145000,2045,0.0,699,145000,2045,0.0
3889,2024-06-10,252670,2.48,134100,2055,1.73,1.98,1.49,1.73,506,529,2289561,2606868,220,136,0.627,0.596,679,144000,2040,-0.0073,679,144000,2040,-0.0073,679,144000,2040,-0.0073,679,144000,2040,-0.0073,679,144000,2040,-0.0073
3888,2024-06-10,252670,2.48,133100,2050,1.73,1.98,1.49,1.49,506,483,2554000,3297783,302,313,0.667,0.62,541,133100,2055,0.00244,659,143000,2035,-0.00732,659,143000,2035,-0.00732,659,143000,2035,-0.00732,659,143000,2035,-0.00732
3887,2024-06-10,252670,2.48,132100,2055,1.98,1.98,1.49,1.73,460,483,4304036,1591431,797,289,0.538,0.596,521,132100,2060,0.00243,639,142000,2040,-0.0073,639,142000,2040,-0.0073,639,142000,2040,-0.0073,639,142000,2040,-0.0073
3886,2024-06-10,252670,2.48,131100,2055,1.98,2.23,1.49,1.73,445,483,4591038,1466130,873,301,0.536,0.571,506,131330,2060,0.00243,619,141000,2040,-0.0073,619,141000,2040,-0.0073,619,141000,2040,-0.0073,619,141000,2040,-0.0073
3885,2024-06-10,252670,2.48,130100,2055,2.23,2.23,1.73,1.73,420,458,4772649,673350,928,102,0.365,0.378,500,131030,2060,0.00243,599,140000,2040,-0.0073,599,140000,2040,-0.0073,599,140000,2040,-0.0073,599,140000,2040,-0.0073
3884,2024-06-10,252670,2.48,125100,2065,1.98,2.23,1.73,1.98,405,458,798618,85175,268,64,0.44,0.395,579,135000,2045,-0.00969,579,135000,2045,-0.00969,579,135000,2045,-0.00969,579,135000,2045,-0.00969,579,135000,2045,-0.00969
3883,2024-06-10,252670,2.48,124100,2060,1.98,2.23,1.98,1.98,381,380,496046,60563,194,53,0.422,0.39,443,124200,2065,0.00243,559,134000,2055,-0.00243,559,134000,2055,-0.00243,559,134000,2055,-0.00243,559,134000,2055,-0.00243
3882,2024-06-10,252670,2.48,123100,2065,1.98,2.23,1.98,2.23,364,360,1196869,862805,136,83,0.478,0.452,539,133000,2050,-0.00726,539,133000,2050,-0.00726,539,133000,2050,-0.00726,539,133000,2050,-0.00726,539,133000,2050,-0.00726
3881,2024-06-10,252670,2.48,122100,2060,1.73,2.23,1.73,1.98,354,340,2386871,1860302,186,171,0.49,0.444,405,122300,2065,0.00243,519,132000,2055,-0.00243,519,132000,2055,-0.00243,519,132000,2055,-0.00243,519,132000,2055,-0.00243
3880,2024-06-10,252670,2.48,121100,2060,1.98,2.23,1.73,1.98,322,329,3069455,2300986,316,192,0.455,0.412,381,121100,2065,0.00243,499,131000,2055,-0.00243,499,131000,2055,-0.00243,499,131000,2055,-0.00243,499,131000,2055,-0.00243
3879,2024-06-10,252670,2.48,120100,2060,1.98,2.23,1.73,1.98,315,329,2113146,1867094,272,198,0.397,0.364,362,120130,2065,0.00243,479,130000,2055,-0.00243,479,130000,2055,-0.00243,479,130000,2055,-0.00243,479,130000,2055,-0.00243
3878,2024-06-10,252670,2.48,115100,2060,2.23,2.23,1.73,1.98,280,329,2725654,1506468,494,123,0.283,0.25,354,115730,2065,0.00243,459,125000,2060,0.0,459,125000,2060,0.0,459,125000,2060,0.0,459,125000,2060,0.0
3877,2024-06-10,252670,2.48,114100,2065,2.23,2.48,1.98,1.98,273,275,3020440,1701420,449,111,0.233,0.189,439,124000,2060,-0.00242,439,124000,2060,-0.00242,439,124000,2060,-0.00242,439,124000,2060,-0.00242,439,124000,2060,-0.00242
3876,2024-06-10,252670,2.48,113100,2055,2.23,2.48,1.98,1.98,247,245,5621951,3784082,498,301,0.271,0.26,301,113100,2060,0.00243,303,113200,2065,0.00487,419,123000,2065,0.00487,419,123000,2065,0.00487,419,123000,2065,0.00487
3875,2024-06-10,252670,2.48,112100,2060,2.23,2.48,1.98,1.98,247,224,6132088,5172150,719,433,0.339,0.34,283,112200,2065,0.00243,399,122000,2060,0.0,399,122000,2060,0.0,399,122000,2060,0.0,399,122000,2060,0.0
3874,2024-06-10,252670,2.48,111100,2065,2.48,2.72,1.98,2.23,202,219,9991350,4769487,1200,460,0.362,0.396,262,111130,2070,0.00242,379,121000,2060,-0.00242,379,121000,2060,-0.00242,379,121000,2060,-0.00242,379,121000,2060,-0.00242
3873,2024-06-10,252670,2.48,110100,2060,2.48,2.72,1.98,2.23,198,219,8857728,3579786,1172,317,0.39,0.429,241,110100,2065,0.00243,247,110400,2070,0.00485,359,120000,2060,0.0,359,120000,2060,0.0,359,120000,2060,0.0
3872,2024-06-10,252670,2.48,105100,2065,2.23,2.72,1.98,1.98,198,219,7396081,4106437,721,402,0.508,0.607,247,110400,2070,0.00242,339,115000,2060,-0.00242,339,115000,2060,-0.00242,339,115000,2060,-0.00242,339,115000,2060,-0.00242
3871,2024-06-10,252670,2.48,104100,2070,2.48,2.72,2.23,2.48,198,143,2594689,3986455,180,411,0.65,0.683,201,104100,2075,0.00242,319,114000,2060,-0.00483,319,114000,2060,-0.00483,319,114000,2060,-0.00483,319,114000,2060,-0.00483
3870,2024-06-10,252670,2.48,103100,2070,2.48,2.72,2.23,2.48,126,131,2157428,4281255,291,497,0.7,0.684,198,103930,2075,0.00242,299,113000,2060,-0.00483,299,113000,2060,-0.00483,299,113000,2060,-0.00483,299,113000,2060,-0.00483
3869,2024-06-10,252670,2.48,102100,2065,2.48,2.72,2.23,2.48,101,118,3450075,3488871,483,604,0.567,0.537,161,102100,2070,0.00242,180,103030,2075,0.00484,279,112000,2060,-0.00242,279,112000,2060,-0.00242,279,112000,2060,-0.00242
3868,2024-06-10,252670,2.48,101100,2070,2.48,2.72,2.23,2.48,81,98,7579620,3938461,1087,601,0.367,0.358,180,103030,2075,0.00242,259,111000,2065,-0.00242,259,111000,2065,-0.00242,259,111000,2065,-0.00242,259,111000,2065,-0.00242
3867,2024-06-10,252670,2.48,100100,2065,2.72,2.72,2.23,2.48,60,98,7050020,3960953,1021,551,0.283,0.283,121,100100,2070,0.00242,123,100200,2075,0.00484,239,110000,2065,0.0,239,110000,2065,0.0,239,110000,2065,0.0
3866,2024-06-10,252670,2.48,95100,2070,2.72,2.72,2.23,2.23,40,98,6892259,5364756,1023,650,0.25,0.255,101,95100,2075,0.00242,219,105000,2060,-0.00483,219,105000,2060,-0.00483,219,105000,2060,-0.00483,219,105000,2060,-0.00483
3865,2024-06-10,252670,2.48,94100,2070,2.72,2.97,2.48,2.48,27,23,4314926,6994009,876,1067,0.333,0.339,81,94100,2075,0.00242,199,104000,2070,0.0,199,104000,2070,0.0,199,104000,2070,0.0,199,104000,2070,0.0
3864,2024-06-10,252670,2.48,93100,2075,2.48,2.97,2.48,2.72,27,0,12320093,23058317,2014,3565,0.317,0.373,179,103000,2070,-0.00241,179,103000,2070,-0.00241,179,103000,2070,-0.00241,179,103000,2070,-0.00241,179,103000,2070,-0.00241
3863,2024-06-07,252670,-1.93,142100,2030,-1.93,-1.93,-2.41,-2.17,580,606,4766182,5173731,399,257,0.69,0.704,759,152000,2020,-0.00493,759,152000,2020,-0.00493,759,152000,2020,-0.00493,759,152000,2020,-0.00493,759,152000,2020,-0.00493
3862,2024-06-07,252670,-1.93,141100,2030,-2.17,-1.93,-2.41,-2.17,561,606,4766824,4139907,408,224,0.627,0.667,739,151000,2025,-0.00246,739,151000,2025,-0.00246,739,151000,2025,-0.00246,739,151000,2025,-0.00246,739,151000,2025,-0.00246
3861,2024-06-07,252670,-1.93,140100,2030,-2.17,-1.93,-2.41,-2.17,551,544,3380584,2339246,325,240,0.6,0.719,609,140500,2035,0.00246,719,150000,2030,0.0,719,150000,2030,0.0,719,150000,2030,0.0,719,150000,2030,0.0
3860,2024-06-07,252670,-1.93,135100,2035,-2.41,-1.93,-2.41,-2.17,551,520,2112468,1686367,77,297,0.617,0.75,699,145000,2025,-0.00491,699,145000,2025,-0.00491,699,145000,2025,-0.00491,699,145000,2025,-0.00491,699,145000,2025,-0.00491
3859,2024-06-07,252670,-1.93,134100,2030,-2.17,-1.93,-2.41,-2.17,551,505,2138196,1797684,83,312,0.65,0.737,561,134100,2035,0.00246,679,144000,2030,0.0,679,144000,2030,0.0,679,144000,2030,0.0,679,144000,2030,0.0
3858,2024-06-07,252670,-1.93,133100,2025,-2.17,-1.93,-2.41,-2.17,482,490,2786040,3219572,183,285,0.559,0.648,541,133100,2030,0.00247,548,133430,2035,0.00494,659,143000,2030,0.00247,659,143000,2030,0.00247,659,143000,2030,0.00247
3857,2024-06-07,252670,-1.93,132100,2025,-1.93,-1.93,-2.41,-2.41,460,477,2114839,5401085,595,309,0.586,0.627,523,132200,2030,0.00247,548,133430,2035,0.00494,639,142000,2030,0.00247,639,142000,2030,0.00247,639,142000,2030,0.00247
3856,2024-06-07,252670,-1.93,131100,2030,-1.93,-1.93,-2.41,-2.17,440,477,2318056,6183186,600,414,0.596,0.653,548,133430,2035,0.00246,619,141000,2030,0.0,619,141000,2030,0.0,619,141000,2030,0.0,619,141000,2030,0.0
3855,2024-06-07,252670,-1.93,130100,2035,-2.17,-1.93,-2.41,-2.17,421,477,1321559,4074497,493,356,0.638,0.76,599,140000,2030,-0.00246,599,140000,2030,-0.00246,599,140000,2030,-0.00246,599,140000,2030,-0.00246,599,140000,2030,-0.00246
3854,2024-06-07,252670,-1.93,125100,2035,-1.93,-1.93,-2.17,-2.17,400,402,1774289,1831539,686,311,0.61,0.741,579,135000,2030,-0.00246,579,135000,2030,-0.00246,579,135000,2030,-0.00246,579,135000,2030,-0.00246,579,135000,2030,-0.00246
3853,2024-06-07,252670,-1.93,124100,2035,-1.69,-1.69,-2.17,-1.93,380,402,3471713,1079626,1212,178,0.483,0.607,559,134000,2030,-0.00246,559,134000,2030,-0.00246,559,134000,2030,-0.00246,559,134000,2030,-0.00246,559,134000,2030,-0.00246
3852,2024-06-07,252670,-1.93,123100,2035,-1.45,-1.45,-2.17,-1.93,360,402,3768802,1151132,1295,185,0.517,0.571,539,133000,2030,-0.00246,539,133000,2030,-0.00246,539,133000,2030,-0.00246,539,133000,2030,-0.00246,539,133000,2030,-0.00246
3851,2024-06-07,252670,-1.93,122100,2035,-1.45,-1.45,-1.93,-1.93,340,363,3541983,899632,764,145,0.509,0.6,519,132000,2025,-0.00491,519,132000,2025,-0.00491,519,132000,2025,-0.00491,519,132000,2025,-0.00491,519,132000,2025,-0.00491
3850,2024-06-07,252670,-1.93,121100,2040,-1.45,-1.2,-1.93,-1.93,321,331,2400649,1627820,447,213,0.614,0.63,499,131000,2030,-0.0049,499,131000,2030,-0.0049,499,131000,2030,-0.0049,499,131000,2030,-0.0049,499,131000,2030,-0.0049
3849,2024-06-07,252670,-1.93,120100,2045,-1.69,-1.2,-1.93,-1.45,315,331,2202149,4779058,372,694,0.627,0.722,479,130000,2030,-0.00733,479,130000,2030,-0.00733,479,130000,2030,-0.00733,479,130000,2030,-0.00733,479,130000,2030,-0.00733
3848,2024-06-07,252670,-1.93,115100,2045,-1.69,-1.2,-1.93,-1.45,315,283,980580,4257088,280,678,0.678,0.769,459,125000,2030,-0.00733,459,125000,2030,-0.00733,459,125000,2030,-0.00733,459,125000,2030,-0.00733,459,125000,2030,-0.00733
3847,2024-06-07,252670,-1.93,114100,2045,-1.69,-1.2,-1.93,-1.45,315,262,196373,3335066,72,607,0.569,0.784,321,114100,2050,0.00244,439,124000,2035,-0.00489,439,124000,2035,-0.00489,439,124000,2035,-0.00489,439,124000,2035,-0.00489
3846,2024-06-07,252670,-1.93,113100,2035,-1.93,-1.69,-1.93,-1.69,247,240,152280,3956722,73,380,0.636,0.694,301,113100,2040,0.00246,303,113200,2045,0.00491,314,113730,2050,0.00737,419,123000,2035,0.0,419,123000,2035,0.0
3845,2024-06-07,252670,-1.93,112100,2035,-1.69,-1.69,-2.17,-1.93,220,239,942544,3903327,276,381,0.554,0.625,281,112100,2040,0.00246,303,113200,2045,0.00491,314,113730,2050,0.00737,399,122000,2035,0.0,399,122000,2035,0.0
3844,2024-06-07,252670,-1.93,111100,2040,-1.69,-1.69,-2.17,-1.69,200,239,983425,3880312,288,386,0.544,0.583,303,113200,2045,0.00245,314,113730,2050,0.0049,379,121000,2035,-0.00245,379,121000,2035,-0.00245,379,121000,2035,-0.00245
3843,2024-06-07,252670,-1.93,110100,2035,-1.93,-1.45,-2.17,-2.17,183,239,2977624,3494265,714,207,0.367,0.509,244,110230,2040,0.00246,303,113200,2045,0.00491,314,113730,2050,0.00737,359,120000,2045,0.00491,359,120000,2045,0.00491
3842,2024-06-07,252670,-1.93,105100,2035,-1.69,-1.45,-1.93,-1.69,162,167,3992746,6080633,711,317,0.4,0.448,221,105100,2040,0.00246,303,113200,2045,0.00491,314,113730,2050,0.00737,339,115000,2045,0.00491,339,115000,2045,0.00491
3841,2024-06-07,252670,-1.93,104100,2040,-1.69,-1.45,-1.93,-1.93,142,148,5041137,10169112,933,653,0.433,0.467,303,113200,2045,0.00245,314,113730,2050,0.0049,319,114000,2045,0.00245,319,114000,2045,0.00245,319,114000,2045,0.00245
3840,2024-06-07,252670,-1.93,103100,2040,-2.17,-1.45,-2.17,-1.69,137,120,3875781,10779123,666,1304,0.5,0.525,182,103130,2045,0.00245,299,113000,2040,0.0,299,113000,2040,0.0,299,113000,2040,0.0,299,113000,2040,0.0
3839,2024-06-07,252670,-1.93,102100,2040,-2.41,-1.45,-2.41,-1.69,137,100,5736240,12796177,797,1944,0.483,0.561,162,102130,2045,0.00245,279,112000,2035,-0.00245,279,112000,2035,-0.00245,279,112000,2035,-0.00245,279,112000,2035,-0.00245
3838,2024-06-07,252670,-1.93,101100,2040,-2.65,-1.45,-2.89,-1.45,137,84,6422474,10293044,590,1739,0.517,0.632,141,101100,2045,0.00245,259,111000,2040,0.0,259,111000,2040,0.0,259,111000,2040,0.0,259,111000,2040,0.0
3837,2024-06-07,252670,-1.93,100100,2030,-2.65,-2.17,-2.89,-2.17,102,84,9797927,12251852,976,1650,0.517,0.603,122,100130,2035,0.00246,128,100430,2040,0.00493,135,100800,2045,0.00739,239,110000,2030,0.0,239,110000,2030,0.0
3836,2024-06-07,252670,-1.93,95100,2025,-2.89,-2.41,-3.13,-2.41,53,41,12255407,14760243,1075,1892,0.583,0.683,102,95130,2030,0.00247,115,95800,2035,0.00494,128,100430,2040,0.00741,135,100800,2045,0.00988,219,105000,2040,0.00741
3835,2024-06-07,252670,-1.93,94100,2020,-3.13,-2.41,-3.37,-2.65,53,23,25047165,23035867,4857,2690,0.567,0.617,86,94330,2025,0.00248,102,95130,2030,0.00495,115,95800,2035,0.00743,128,100430,2040,0.0099,135,100800,2045,0.01238
3834,2024-06-07,252670,-1.93,93100,2020,-1.93,-1.93,-3.37,-2.65,0,23,42181588,40675480,7477,3910,0.567,0.667,61,93100,2025,0.00248,62,93130,2030,0.00495,115,95800,2035,0.00743,128,100430,2040,0.0099,135,100800,2045,0.01238
3833,2024-06-05,252670,-1.18,142100,2065,-1.89,-1.65,-2.36,-2.13,581,611,9208073,3845708,2650,451,0.55,0.679,641,142100,2070,0.00242,734,150730,2075,0.00484,759,152000,2070,0.00242,759,152000,2070,0.00242,759,152000,2070,0.00242
3832,2024-06-05,252670,-1.18,141100,2070,-1.65,-1.65,-2.36,-2.13,560,611,4855409,3678951,1072,561,0.617,0.714,734,150730,2075,0.00242,739,151000,2070,0.0,739,151000,2070,0.0,739,151000,2070,0.0,739,151000,2070,0.0
3831,2024-06-05,252670,-1.18,140100,2075,-1.89,-1.65,-2.13,-2.13,552,547,1783521,3755850,325,600,0.672,0.833,719,150000,2070,-0.00241,719,150000,2070,-0.00241,719,150000,2070,-0.00241,719,150000,2070,-0.00241,719,150000,2070,-0.00241
3830,2024-06-05,252670,-1.18,135100,2080,-2.13,-1.65,-2.13,-1.65,552,520,1058411,3110042,101,593,0.75,0.882,699,145000,2070,-0.00481,699,145000,2070,-0.00481,699,145000,2070,-0.00481,699,145000,2070,-0.00481,699,145000,2070,-0.00481
3829,2024-06-05,252670,-1.18,134100,2080,-2.13,-1.65,-2.13,-1.65,552,500,98188,1402012,51,359,0.768,0.92,679,144000,2065,-0.00721,679,144000,2065,-0.00721,679,144000,2065,-0.00721,679,144000,2065,-0.00721,679,144000,2065,-0.00721
3828,2024-06-05,252670,-1.18,133100,2075,-1.89,-1.89,-2.13,-1.89,480,484,553168,1366864,235,260,0.719,0.837,552,133630,2080,0.00241,659,143000,2065,-0.00482,659,143000,2065,-0.00482,659,143000,2065,-0.00482,659,143000,2065,-0.00482
3827,2024-06-05,252670,-1.18,132100,2075,-1.89,-1.89,-2.13,-2.13,460,462,849286,759917,249,175,0.638,0.771,552,133630,2080,0.00241,639,142000,2070,-0.00241,639,142000,2070,-0.00241,639,142000,2070,-0.00241,639,142000,2070,-0.00241
3826,2024-06-05,252670,-1.18,131100,2075,-2.13,-1.89,-2.13,-2.13,444,440,4080827,1395547,1510,196,0.483,0.638,552,133630,2080,0.00241,619,141000,2070,-0.00241,619,141000,2070,-0.00241,619,141000,2070,-0.00241,619,141000,2070,-0.00241
3825,2024-06-05,252670,-1.18,130100,2075,-1.65,-1.65,-2.13,-2.13,420,437,4125268,1616518,1348,242,0.483,0.653,552,133630,2080,0.00241,599,140000,2070,-0.00241,599,140000,2070,-0.00241,599,140000,2070,-0.00241,599,140000,2070,-0.00241
3824,2024-06-05,252670,-1.18,125100,2075,-1.65,-1.65,-2.13,-1.89,400,437,7114922,2725008,1964,364,0.466,0.6,552,133630,2080,0.00241,579,135000,2080,0.00241,579,135000,2080,0.00241,579,135000,2080,0.00241,579,135000,2080,0.00241
3823,2024-06-05,252670,-1.18,124100,2070,-1.89,-1.65,-2.13,-2.13,382,437,4002762,2078848,766,289,0.526,0.633,441,124100,2075,0.00242,552,133630,2080,0.00483,559,134000,2080,0.00483,559,134000,2080,0.00483,559,134000,2080,0.00483
3822,2024-06-05,252670,-1.18,123100,2080,-1.65,-1.42,-1.89,-1.65,374,362,3627410,1697090,756,239,0.574,0.667,539,133000,2075,-0.0024,539,133000,2075,-0.0024,539,133000,2075,-0.0024,539,133000,2075,-0.0024,539,133000,2075,-0.0024
3821,2024-06-05,252670,-1.18,122100,2080,-1.65,-1.42,-1.89,-1.65,352,344,1130800,1242494,182,192,0.618,0.745,414,122730,2085,0.0024,519,132000,2070,-0.00481,519,132000,2070,-0.00481,519,132000,2070,-0.00481,519,132000,2070,-0.00481
3820,2024-06-05,252670,-1.18,121100,2075,-1.65,-1.42,-1.89,-1.65,331,333,1624340,1705505,199,223,0.618,0.667,381,121100,2080,0.00241,414,122730,2085,0.00482,499,131000,2070,-0.00241,499,131000,2070,-0.00241,499,131000,2070,-0.00241
3819,2024-06-05,252670,-1.18,120100,2080,-1.65,-1.42,-1.89,-1.65,307,333,2526197,1852368,335,256,0.576,0.582,374,120730,2085,0.0024,479,130000,2070,-0.00481,479,130000,2070,-0.00481,479,130000,2070,-0.00481,479,130000,2070,-0.00481
3818,2024-06-05,252670,-1.18,115100,2080,-1.65,-1.42,-1.89,-1.65,297,281,2403256,2273662,335,299,0.544,0.527,351,115600,2085,0.0024,459,125000,2075,-0.0024,459,125000,2075,-0.0024,459,125000,2075,-0.0024,459,125000,2075,-0.0024
3817,2024-06-05,252670,-1.18,114100,2080,-1.65,-1.42,-1.89,-1.65,297,262,2424448,2342685,298,337,0.579,0.63,321,114100,2085,0.0024,439,124000,2070,-0.00481,439,124000,2070,-0.00481,439,124000,2070,-0.00481,439,124000,2070,-0.00481
3816,2024-06-05,252670,-1.18,113100,2080,-2.13,-1.42,-2.13,-1.42,297,240,1729414,4033187,220,597,0.589,0.667,307,113400,2085,0.0024,419,123000,2080,0.0,419,123000,2080,0.0,419,123000,2080,0.0,419,123000,2080,0.0
3815,2024-06-05,252670,-1.18,112100,2075,-1.89,-1.65,-2.13,-1.65,228,223,3103216,4076797,411,629,0.638,0.679,282,112130,2080,0.00241,293,112700,2085,0.00482,399,122000,2080,0.00241,399,122000,2080,0.00241,399,122000,2080,0.00241
3814,2024-06-05,252670,-1.18,111100,2075,-1.42,-1.42,-2.13,-1.65,200,209,16743415,9585556,3038,976,0.627,0.69,261,111100,2080,0.00241,293,112700,2085,0.00482,379,121000,2080,0.00241,379,121000,2080,0.00241,379,121000,2080,0.00241
3813,2024-06-05,252670,-1.18,110100,2070,-1.42,-1.42,-2.13,-2.13,180,209,17171972,8131182,3150,815,0.683,0.75,241,110100,2075,0.00242,242,110130,2080,0.00483,293,112700,2085,0.00725,359,120000,2080,0.00483,359,120000,2080,0.00483
3812,2024-06-05,252670,-1.18,105100,2075,-1.42,-1.18,-2.13,-1.89,161,209,17473781,7834551,3089,781,0.617,0.763,227,105400,2080,0.00241,293,112700,2085,0.00482,339,115000,2080,0.00241,339,115000,2080,0.00241,339,115000,2080,0.00241
3811,2024-06-05,252670,-1.18,104100,2080,-1.18,-1.18,-1.65,-1.42,140,146,7105043,2591197,1234,572,0.6,0.729,201,104100,2085,0.0024,319,114000,2080,0.0,319,114000,2080,0.0,319,114000,2080,0.0,319,114000,2080,0.0
3810,2024-06-05,252670,-1.18,103100,2085,-0.95,-0.95,-1.65,-1.42,120,146,7923143,2060748,1304,467,0.433,0.526,299,113000,2085,0.0,299,113000,2085,0.0,299,113000,2085,0.0,299,113000,2085,0.0,299,113000,2085,0.0
3809,2024-06-05,252670,-1.18,102100,2085,-1.18,-0.71,-1.65,-1.42,108,146,7077742,2837355,1295,543,0.483,0.545,161,102100,2090,0.0024,279,112000,2080,-0.0024,279,112000,2080,-0.0024,279,112000,2080,-0.0024,279,112000,2080,-0.0024
