,date,shcode,time,vi_time,wtime,vi_trgprice,vi_sprice,histHigh,histLow,ilocHigh,ilocLow,histClose,histDiff,histHigh10min,histLow10min,ilocHigh10min,ilocLow10min,chdegree,volume,mdvolume,msvolume,mdchecnt,mschecnt,tmcode,tmavgdiff,tm1diff,tm2diff,tm1value,tm2value,DurH30,DurL30,DurH60,DurL60,noNEWS,maxProfit,minProfit,lastProfit,imax,imin,hname,finalProfit
7712,20250417,446070,133243,133237,140456,5170,4700,5500,4960,35,58,5240,11.370,5300,5060,5,9,134.160,786547,331633,444920,2113,2847,13,1.940,19.450,11.370,94301,3941,4705,3710,4705,3460,0,0.097,-0.021,0.086,650,621,유니드비티플러스,0.086
7711,20250417,382840,133117,133115,140327,9820,8920,9980,10000,22,33,9440,4.770,9970,9370,20,1,75.920,923043,516064,391771,6343,6166,445,1.560,29.950,6.740,8759,712,10710,7910,12000,7910,2,0.006,-0.009,-0.001,631,622,원준,-0.001
7710,20250417,226590,132835,132835,140041,11360,10320,11450,10890,59,13,11060,19.440,11080,10890,1,13,89.850,8015042,4181815,3757445,36865,39206,307,2.380,30.000,19.330,10108,86156,12200,7650,12200,7650,0,-0.007,-0.042,-0.036,645,758,엠디바이스,-0.036
7709,20250417,064520,132525,132519,135728,2560,2325,2650,2360,49,2,2380,5.310,2415,2360,19,2,71.660,521017,289686,207599,3006,3569,279,0.610,10.950,8.940,1443,1499,2360,2025,2480,1832,0,0.006,-0.015,0.006,665,618,테크엘,0.006
7708,20250417,048910,132215,132214,135418,10610,9640,11150,10230,56,45,10340,8.840,10390,10300,6,14,90.180,1344720,683316,616186,6549,8895,488,8.040,26.880,20.830,70750,54744,11020,8920,11020,8300,4,0.038,-0.024,-0.021,612,725,대원미디어,-0.021
7707,20250417,236810,131711,131710,134917,3440,3125,3495,3225,56,52,3265,6.870,3315,3240,20,4,98.170,1633436,794602,780022,4071,4011,488,8.010,27.050,20.830,70154,54463,3955,2765,3955,2765,0,0.001,-0.022,-0.011,651,728,엔비티,-0.011
7706,20250417,018000,125447,125442,132650,1226,1114,1242,1184,54,0,1187,18.110,1205,1184,5,0,106.860,16374750,7780007,8314087,11957,14256,188,2.830,18.910,13.550,19157,833,1038,764,1038,750,2,0.006,-0.025,-0.005,534,646,유니슨,-0.005
7705,20250417,223310,123559,123554,130809,2560,2325,2595,2435,60,8,2455,5.590,2465,2435,13,8,126.740,255377,111330,141098,616,753,349,1.540,5.590,4.860,633,6633,-1,-1,-1,-1,0,0.053,-0.012,0.045,747,496,딥마인드,0.045
7704,20250417,290690,122513,122513,125720,3530,3205,3765,3430,35,55,3485,8.060,3570,3450,19,6,92.820,1441583,742605,689292,3437,3862,33,1.150,8.060,7.530,5083,410,4910,2830,8100,2455,0,0.025,-0.026,-0.015,508,729,소룩스,-0.015
7703,20250417,464500,122152,122150,125354,3475,3155,3685,3335,4,36,3640,14.470,3685,3375,4,8,92.530,1476412,741736,686344,3086,3657,307,2.640,30.000,18.470,10095,50929,4110,2660,5740,2660,1,0.001,-0.068,-0.053,475,523,아이언디바이스,-0.048
7702,20250417,086960,121118,121117,124325,1239,1126,1360,1156,58,19,1168,3.550,1173,1156,15,19,69.460,10609062,5975996,4151094,8907,8255,392,1.480,6.740,5.910,18293,389,1256,967,1402,967,2,0.007,-0.011,-0.005,717,518,MDS테크,-0.005
7701,20250417,189330,121024,121022,124226,9050,8220,9100,8040,44,12,8350,19.290,8690,8040,11,12,60.210,944522,528686,318306,4284,4194,480,1.620,18.860,6.950,8000,7261,7600,5710,7820,5710,0,0.063,-0.028,0.027,718,550,씨이랩,0.027
7700,20250417,189330,120757,120753,124008,7610,6910,9100,8010,40,60,8390,19.860,8780,8040,18,8,61.160,913878,506539,309809,4098,4072,480,1.650,20.570,6.690,7745,6927,7600,5710,7820,5710,0,0.058,-0.033,0.022,718,550,씨이랩,0.022
7699,20250417,453450,120547,120546,123802,18370,16700,18440,17980,59,10,18000,6.570,18040,17980,14,10,119.440,202227,91453,109228,2019,2268,191,2.860,15.820,13.110,27961,762,17520,12160,18600,12160,8,0.004,-0.023,-0.006,499,683,그리드위즈,-0.006
7698,20250417,101670,120547,120546,123800,1520,1381,1549,1445,59,51,1466,6.540,1470,1459,14,16,133.680,612013,252467,337492,1089,1694,398,2.180,22.060,6.540,88351,894,1830,1295,2040,1295,9,0.004,-0.028,0.001,748,482,하이드로리튬,0.001
7697,20250417,033320,120016,120014,123221,5820,5290,5900,5300,57,5,5320,1.330,5360,5300,3,5,72.900,3012430,1685185,1228458,7274,7675,352,2.290,22.920,10.010,87605,137,5710,4460,6650,4460,7,0.069,-0.002,0.060,747,425,제이씨현시스템,0.060
7696,20250417,310200,114726,114721,121938,3585,3255,3580,3335,60,7,3355,4.840,3395,3335,20,7,93.710,3451112,1740879,1631303,5850,6292,127,3.310,28.910,11.040,165656,41399,3350,2960,3350,2640,0,0.038,-0.018,0.038,682,413,애니플러스,0.038
7695,20250417,183300,113952,113948,121158,64100,58200,65000,61900,58,17,62350,5.680,63000,61900,4,17,87.790,294142,154265,135433,5851,4828,191,2.730,15.320,12.790,27067,748,60100,40600,60100,36200,8,0.015,-0.017,-0.004,418,560,코미코,-0.004
7694,20250417,006220,113943,113942,121156,8690,7900,8680,8420,55,10,8510,9.240,8550,8420,19,10,189.250,634380,218368,413268,1827,2292,165,0.750,9.240,1.190,5302,2175,7910,7000,8290,7000,0,0.012,-0.011,0.012,760,425,제주은행,0.012
7693,20250417,182360,113651,113651,120902,17850,16220,18110,17770,31,51,17900,10.490,18030,17890,20,1,164.800,311011,117082,192952,2072,2646,128,1.930,10.560,6.300,5386,6595,18710,14760,18710,13730,6,0.067,-0.013,0.047,681,413,큐브엔터,0.047
7692,20250417,417180,113627,113626,120837,3025,2750,3200,2810,60,9,2840,11.590,2930,2810,17,9,90.380,9907052,5029159,4545160,13641,14481,488,6.160,22.160,13.690,44241,20332,2910,2100,2910,2100,0,0.121,-0.011,0.079,508,420,핑거스토리,0.120
7691,20250417,207760,113248,113246,120458,1381,1255,1488,1386,52,60,1414,23.390,1431,1397,16,3,95.800,31952395,15908084,15240574,26159,28815,488,6.520,23.300,14.270,43222,20206,1186,852,1191,852,3,0.051,-0.022,0.051,507,421,미스터블루,0.050
7690,20250417,088340,112810,112809,120022,21050,19100,22150,20550,35,58,21400,1.180,21850,21150,20,2,86.590,900249,458811,397303,4893,5080,288,1.040,8.530,4.310,15095,142,31350,9810,31350,9810,0,0.007,-0.035,-0.009,667,531,유라클,-0.009
7689,20250417,437730,112333,112331,115543,12700,11540,12780,12170,4,15,12690,22.490,12780,12170,4,15,106.740,4916215,2363808,2523016,25808,29132,144,1.890,29.950,22.490,8670,59753,14470,8660,14500,8660,8,0.059,-0.011,0.052,670,598,삼현,0.057
7688,20250417,199800,112005,112005,115215,35000,31800,38000,33500,60,56,33850,6.450,34000,33650,7,17,120.560,21295,9009,10861,419,452,376,1.560,16.460,13.850,1789,2409,39350,28950,43300,28950,0,0.093,-0.012,0.062,540,357,툴젠,0.062
7687,20250417,054300,111505,111504,114707,635,577,673,613,54,36,625,7.760,641,624,20,1,95.660,6151767,3048674,2916270,3019,3930,474,2.220,29.920,7.760,12571,3853,687,503,687,486,2,0.022,-0.026,-0.004,678,411,팬스타엔터프라이즈,-0.004
7686,20250417,011930,110804,110804,114010,1430,1300,1458,1362,59,19,1375,7.340,1378,1362,20,19,89.420,15613805,8067227,7213757,13138,14527,482,3.190,10.290,7.340,57948,21736,1324,1097,1324,1097,4,0.011,-0.028,-0.028,542,760,신성이엔지,-0.028
7685,20250417,217270,110151,110150,113402,8750,7950,8930,8300,60,11,8320,5.180,8400,8300,19,11,91.910,775704,384821,353671,2749,3552,265,1.690,20.330,6.400,23393,7944,7910,6320,7910,5530,0,0.028,-0.008,-0.004,513,677,넵튠,-0.004
7684,20250417,049630,110005,110005,113218,874,794,906,875,44,60,891,11.380,898,886,12,6,212.050,4175528,1326186,2812128,1637,2752,121,0.920,11.380,3.900,3606,416,800,625,800,605,0,0.052,-0.014,0.016,478,349,재영솔루텍,0.016
7683,20250417,001210,105908,105907,113116,981,891,985,957,18,13,966,-1.630,985,957,18,13,116.950,572410,256143,299555,472,419,33,0.660,5.000,4.360,249,279,988,634,1086,634,2,0.019,-0.019,0.017,741,605,금호전기,0.017
7682,20250417,437730,104707,104700,111910,11530,10480,12680,11240,8,60,12590,21.530,12680,12180,8,16,114.460,3645879,1689193,1933450,19171,22156,505,1.900,21.530,9.920,43880,7169,14470,8660,14500,8660,8,0.067,-0.035,0.060,670,335,삼현,0.066
7681,20250417,460870,104407,104407,111619,6080,5520,6170,5680,25,54,5970,9.140,6070,5850,20,9,111.550,5076873,2338513,2608619,12856,15662,110,1.900,16.540,14.270,1818,32302,5470,3145,5470,3145,0,0.085,-0.046,0.042,607,317,에스엠씨지,0.042
7680,20250417,314130,104241,104240,111446,2860,2600,3060,2855,2,60,3040,16.920,3060,2915,2,12,185.870,619456,213267,396390,998,1610,110,1.870,16.920,13.960,1782,32207,2715,2205,2935,2205,6,0.005,-0.056,-0.015,278,657,지놈앤컴퍼니,-0.048
7679,20250417,004720,104228,104226,111433,4345,3950,4410,4025,60,40,4057,2.710,4180,4030,18,12,134.910,755266,312913,422143,6898,9979,447,1.000,20.060,3.640,5760,166,4325,3725,4520,3725,0,0.012,-0.007,0.005,750,527,팜젠사이언스,0.005
7678,20250417,246690,104017,104017,111224,2275,2065,2270,2100,60,1,2115,12.140,2165,2100,19,1,104.000,23213158,11149089,11595516,18415,21289,482,4.060,11.880,11.090,48824,15714,1930,1036,1930,924,6,0.147,-0.028,0.130,689,288,TS인베스트먼트,0.120
7677,20250417,321550,103928,103924,111134,3660,3320,3805,3515,60,56,3650,11.280,3660,3580,6,14,102.040,265184,128482,131107,868,1172,389,2.170,11.430,8.350,949,298,3445,2990,4080,2990,3,0.080,-0.006,0.075,300,265,티움바이오,0.075
7676,20250417,347700,103115,103114,110327,8280,7520,8590,8230,50,59,8290,9.660,8420,8260,20,0,200.190,431087,142425,285114,1113,1457,149,1.620,15.260,10.140,17756,80508,8200,6020,8200,4185,13,0.021,-0.023,0.006,602,438,스피어,0.006
7675,20250417,246690,102829,102823,110031,2030,1841,2270,2035,37,59,2145,13.730,2215,2130,19,1,107.950,21610457,10166856,10975048,17050,19930,482,3.990,13.730,7.680,45416,52599,1930,1036,1930,924,6,0.131,-0.042,0.115,689,288,TS인베스트먼트,0.120
7674,20250417,317770,102206,102202,105409,4100,3725,4235,4060,0,59,4235,29.910,4235,4235,0,0,141.910,12275444,4953618,7029453,18564,23098,576,14.630,29.970,29.910,139149,47503,4175,2945,4175,2675,1,-0.002,-0.002,-0.002,228,228,엑스페릭스,-0.003
7673,20250417,018000,102108,102107,105321,1106,1005,1190,1096,40,59,1143,13.730,1175,1141,17,0,125.400,6208837,2726518,3419066,4466,5585,188,2.170,13.730,12.790,7008,624,1038,764,1038,750,2,0.083,-0.020,0.033,478,236,유니슨,0.033
7672,20250417,475460,101452,101451,104659,16550,15040,16730,15080,55,33,15230,-1.680,15300,15110,18,16,87.030,2982406,1564844,1361906,21481,22422,574,0.970,9.940,7.850,25820,122703,15800,9060,15800,9060,2,-0.004,-0.053,-0.053,216,759,미트박스,-0.048
7671,20250417,100220,100817,100817,104023,6080,5520,6350,5580,48,37,5630,3.110,5670,5600,3,11,94.130,2200512,1122909,1056990,5959,6163,52,1.250,29.920,4.660,12444,23925,5620,4570,5620,4370,1,0.005,-0.016,-0.013,207,293,비상교육,-0.013
7670,20250417,118000,100753,100752,103956,389,353,406,377,45,56,387,21.320,389,381,20,9,99.790,11308118,5552751,5540824,9430,11105,66,2.370,21.320,12.150,4221,2073,369,284,369,284,0,0.042,-0.142,-0.121,213,684,메타케어,-0.048
7669,20250417,042700,100343,100341,103545,69900,63500,72300,68700,50,36,70200,8.500,70200,69300,0,10,124.800,1350216,591554,738268,12209,14337,307,1.640,27.740,11.230,7055,24595,91000,59500,126100,59500,6,0.004,-0.040,-0.033,192,589,한미반도체,-0.033
7668,20250417,137940,100143,100141,103348,780,709,779,745,59,28,772,9.500,777,746,3,17,103.560,2417313,1159855,1201162,1337,1606,110,1.790,16.560,9.500,27661,1796,705,399,705,385,0,0.004,-0.047,-0.027,236,368,넥스트아이,-0.027
7667,20250417,363280,95946,95941,103151,2225,2020,2220,2080,60,16,2100,3.960,2130,2080,12,16,134.560,295534,120940,162731,392,561,184,0.740,4.710,3.960,71163,628,2485,2010,2670,2010,0,0.017,-0.023,0.008,561,252,티와이홀딩스,0.008
7666,20250417,900290,95553,95552,102759,2965,2695,3035,2905,50,39,2925,8.530,2985,2910,11,2,129.110,450711,193520,249852,949,1385,228,0.910,8.530,2.220,1311,134,3930,2540,5530,2540,1,0.005,-0.023,0.001,177,259,GRT,0.001
7665,20250417,950140,95013,95008,102224,10600,9630,11400,10590,0,60,11260,17.290,11400,10800,0,7,118.240,2059265,925195,1093937,8505,10391,110,1.720,16.770,10.610,22320,2452,9900,7410,9900,6750,5,0.013,-0.046,-0.011,165,379,잉글우드랩,-0.011
7664,20250417,004410,94757,94753,102002,173,157,181,167,29,55,172,-4.970,173,170,6,7,76.210,53497413,29166548,22228066,9446,14004,474,1.680,29.920,3.270,12401,399,181,138,181,138,0,0.056,-0.054,-0.054,240,760,서울식품,-0.048
7663,20250417,032860,94459,94454,101704,1779,1615,1745,1527,60,3,1557,7.080,1598,1527,20,3,91.360,1403900,700140,639647,3653,3932,110,1.670,13.650,9.850,19796,2357,1540,1218,1540,1197,0,0.068,-0.015,0.042,673,155,더라미,0.042
7662,20250417,060900,94233,94227,101444,1000,909,998,1001,24,3,1004,9.730,1022,1001,16,3,127.000,463268,200527,254668,630,941,191,2.360,14.480,12.000,19560,68615,924,866,997,866,0,0.067,-0.012,0.067,759,163,DGP,0.067
7661,20250417,429270,94058,94057,101310,6340,5760,6890,5770,50,50,6240,17.740,6590,6220,20,0,70.280,960746,557130,391527,4164,4542,307,2.130,17.740,13.710,6099,21520,5900,3810,5900,3810,0,0.102,0.008,0.102,244,147,시지트로닉스,0.100
7660,20250417,032860,93724,93723,100927,1616,1469,1776,1571,45,10,1575,8.320,1619,1571,16,10,93.450,1327869,656212,613241,3446,3826,110,1.620,14.690,9.340,18373,2263,1540,1218,1540,1197,0,0.056,-0.032,0.030,673,147,더라미,0.030
7659,20250417,086820,93247,93244,100450,25800,23450,26950,25450,33,23,26150,11.510,26200,25650,8,11,160.910,70688,26996,43438,572,806,66,1.830,14.730,11.510,1894,1806,30800,22000,31200,22000,0,0.027,-0.012,0.015,670,138,바이오솔루션,0.015
7658,20250417,429270,93040,93039,100248,5720,5200,6890,5710,29,60,6570,23.960,6700,6130,2,19,71.800,877680,503829,361762,3576,4100,307,1.860,23.960,9.070,5566,13614,5900,3810,5900,3810,0,0.047,-0.043,0.047,244,147,시지트로닉스,0.045
7657,20250417,241520,92903,92900,100113,9460,8600,9540,8910,60,35,8970,-0.330,9160,8960,20,0,88.030,7172154,3729890,3283408,17333,19304,576,6.160,21.780,14.570,113439,25217,9000,4225,9000,2730,2,0.131,-0.021,0.035,200,142,DSC인베스트먼트,0.120
7656,20250417,317770,92729,92728,95938,3630,3300,3955,3635,35,47,3760,15.340,3860,3715,18,3,117.080,6774767,3050317,3571366,10833,13851,576,6.570,23.370,15.340,112717,25113,4175,2945,4175,2675,1,0.124,-0.018,0.124,172,142,엑스페릭스,0.120
7655,20250417,002210,92642,92641,95849,4495,4085,4490,4325,60,39,4360,10.100,4410,4335,16,5,162.500,504618,186331,302789,1427,1513,110,1.700,16.250,9.850,15433,2187,3990,3760,4340,3760,0,0.021,-0.030,-0.005,446,273,동성제약,-0.005
7654,20250417,119500,92456,92456,95705,3330,3025,3450,3235,59,48,3285,8.600,3330,3250,13,4,103.320,1189258,560703,579293,2115,2458,188,1.830,8.600,8.090,3889,376,3695,2795,4220,2795,5,0.053,-0.013,0.016,236,152,포메탈,0.016
7653,20250417,444530,92310,92309,95519,17050,15500,18190,16610,34,58,17600,12.390,17830,17220,7,20,103.750,6007659,2900225,3009014,40473,41720,99,0.880,12.200,5.020,101932,20788,15660,10510,15660,10510,0,0.004,-0.110,-0.086,122,696,심플랫폼,-0.048
7652,20250417,064520,92220,92218,95426,2740,2490,2735,2275,59,4,2295,1.550,2360,2275,14,4,69.330,291136,160408,111206,1359,1539,279,-0.040,4.540,2.990,215,808,2360,2025,2480,1832,0,0.153,-0.009,0.044,544,151,테크엘,0.120
7651,20250417,418620,92024,92023,95226,3695,3355,3660,3460,58,25,3505,4.160,3540,3500,5,1,109.690,290753,131348,144076,668,733,352,1.380,23.790,4.160,60698,1027,4000,2410,4968,2410,0,0.008,-0.032,-0.026,118,552,이에이트,-0.026
7650,20250417,042940,91939,91937,95150,41800,38000,42900,41150,49,40,42100,26.050,42450,42000,10,17,103.720,1975808,925414,959826,14237,18472,322,0.130,26.200,4.230,80312,88,-1,-1,-1,-1,2,0.029,-0.002,0.029,174,123,상지건설,0.027
7649,20250417,393210,91929,91928,95137,8100,7360,8340,7860,43,59,7920,7.030,8050,7870,18,12,95.730,6234915,3122377,2988932,21224,22367,576,7.090,23.900,15.800,110654,23806,7400,4795,7400,4025,1,0.100,-0.026,0.045,660,141,토마토시스템,0.045
7648,20250417,064520,91905,91904,95112,2470,2245,2735,2300,53,29,2315,2.430,2370,2315,18,0,73.850,275545,147270,108753,1330,1515,279,-0.140,4.270,2.430,198,703,2360,2025,2480,1832,0,0.143,-0.017,0.035,544,102,테크엘,0.120
7647,20250417,083660,91903,91859,95109,1015,920,999,948,54,48,957,4.130,963,953,20,2,81.920,415005,221204,181216,2285,2282,110,1.360,12.380,10.730,1677,2125,919,642,1089,642,0,0.022,-0.092,0.021,702,251,CSA 코스믹,-0.048
7646,20250417,226590,91844,91844,95053,10340,9400,10540,10000,51,9,9960,7.560,10180,10000,17,9,107.630,1270396,598698,644353,5302,5708,307,1.020,18.110,7.560,4403,12897,12200,7650,12200,7650,0,0.139,-0.007,0.070,546,114,엠디바이스,0.120
7645,20250417,389140,91604,91603,94814,15840,14400,16930,15820,38,49,16350,24.050,16610,15880,20,6,103.260,7245583,3352370,3461590,32887,37654,576,6.820,23.820,14.420,109067,22445,13180,5290,13180,4750,0,0.046,-0.022,0.046,200,122,포바이포,0.044
7644,20250417,008600,91507,91507,94716,816,741,815,735,60,30,744,0.400,745,736,16,20,88.250,1439388,716769,632533,731,978,52,1.630,29.920,5.500,12287,18875,972,293,972,293,24,0.060,-0.009,0.044,323,107,윌비스,0.044
7643,20250417,069330,91258,91256,94505,1579,1430,1558,1301,60,40,1326,-8.870,1332,1309,10,18,81.080,898022,486451,394419,880,971,209,-1.960,1.300,1.120,1,157,1748,1254,1748,1254,0,0.019,-0.044,0.010,554,131,유아이디,0.010
7642,20250417,006920,91227,91224,94437,4650,4225,4880,4400,38,47,4660,9.260,4765,4590,12,18,99.790,3327958,1629539,1626148,7269,8203,398,1.890,23.540,9.140,57553,15356,4450,2910,4450,2910,2,0.007,-0.088,-0.077,99,657,모헨즈,-0.048
7641,20250417,083470,91144,91142,94347,1247,1133,1289,1150,58,54,1210,6.800,1216,1187,8,15,123.110,183701,79822,98265,692,930,9,0.440,8.800,6.800,1337,225,1266,1025,1401,1025,0,0.031,-0.002,0.009,731,87,이엠앤아이,0.009
7640,20250417,014440,91130,91127,94334,5470,4970,5380,4705,60,38,4765,-5.080,4835,4720,8,14,47.970,248533,153569,73663,692,467,27,-0.030,9.750,5.350,3479,227,5290,4300,5290,3695,0,0.013,-0.030,-0.007,347,146,영보화학,-0.007
7639,20250417,020710,91049,91049,94257,9370,8510,9980,10000,6,0,10020,24.160,9980,10000,6,0,115.960,6076111,2735954,3172670,16745,19923,181,4.300,24.040,1.430,56959,33,8070,3565,8070,3565,0,0.013,-0.063,-0.014,748,178,시공테크,-0.048
7638,20250417,357880,91034,91030,94241,2455,2230,2650,2315,57,8,2355,3.970,2400,2315,3,8,89.260,5728094,2923525,2609531,7299,8120,529,0.980,4.660,4.360,1118,398,2530,1502,2530,1502,3,0.223,-0.040,0.077,629,97,SKAI,0.120
7637,20250417,027830,91013,91012,94225,2800,2545,2940,2790,33,56,2850,12.200,2905,2840,19,5,124.740,14004422,6101484,7610797,13509,17023,482,2.270,12.400,8.820,39513,6918,2680,1662,2680,1662,2,0.002,-0.062,-0.041,84,358,대성창투,-0.048
7636,20250417,263700,90915,90914,94122,3520,3200,3705,3205,48,59,3300,15.790,3385,3280,12,18,84.190,4225750,2145297,1806162,8457,8151,485,2.470,15.790,0.830,14418,1189,2850,2015,2850,2015,1,0.031,-0.090,-0.069,136,744,케어랩스,-0.048
7635,20250417,289010,90748,90747,93951,4470,4060,4625,4465,0,59,4625,29.920,4625,4625,0,0,115.950,2848299,1215766,1409692,5724,5526,52,1.570,29.920,9.840,12205,15495,3560,1957,3560,1957,2,-0.002,-0.014,-0.002,79,757,아이스크림에듀,-0.003
7634,20250417,389140,90540,90537,93749,14250,12950,16930,14240,17,60,16600,25.950,16930,16230,17,11,108.010,6749873,3037541,3280709,30029,35081,576,7.610,25.950,13.650,101027,13378,13180,5290,13180,4750,0,0.030,-0.045,0.030,200,89,포바이포,0.028
7633,20250417,011080,90253,90252,93459,2330,2115,2325,2095,60,15,2135,1.910,2167,2095,19,15,81.660,3316881,1732153,1414402,3100,3535,32,0.170,4.060,2.980,439,3,2355,608,2355,608,0,0.064,-0.016,0.017,170,137,형지I&C,0.017
7632,20250417,095910,90239,90234,93445,1822,1656,1822,1680,60,56,1763,6.460,1780,1732,5,13,116.230,366675,157937,183569,735,1021,191,1.600,11.450,7.960,9109,5402,1656,1356,1656,1229,2,0.007,-0.054,-0.054,77,760,에스에너지,-0.048
7631,20250417,289010,90217,90210,93432,4070,3700,4625,3975,0,60,4625,29.920,4625,4625,0,0,117.220,2835121,1202588,1409692,5675,5526,52,1.490,29.920,8.780,12140,10193,3560,1957,3560,1957,2,-0.002,-0.014,-0.002,69,757,아이스크림에듀,-0.003
7630,20250417,129920,90111,90111,93323,4290,3885,4795,4370,0,60,4795,29.950,4795,4795,0,0,25.710,1271698,974679,250633,2443,1122,297,1.530,29.950,1.100,6002,251,4375,3505,4375,2850,1,-0.002,-0.026,-0.002,66,89,대성하이텍,-0.003
7629,20250417,010060,90024,90024,93240,67500,59400,67700,63700,60,48,66700,12.290,66800,65000,0,18,76.690,131917,69419,53236,2475,1736,191,1.430,12.290,7.540,8647,261,86200,59000,86200,59000,3,0.047,-0.011,0.028,127,67,OCI홀딩스,0.028
7628,20250417,058820,90024,90024,93237,2980,2690,3150,2880,59,13,3080,14.500,3085,2880,0,13,96.780,23239240,10857715,10507901,17498,19947,172,0.740,14.500,11.490,69881,1842,2690,1754,2690,1740,0,0.082,-0.052,-0.036,116,447,CMG제약,-0.048
7627,20250417,042940,90024,90019,93235,37800,33400,42900,37000,11,59,42100,26.050,42900,41150,11,2,104.480,1763060,817941,854551,12691,16417,322,0.130,25.900,4.230,71357,72,-1,-1,-1,-1,2,0.029,-0.016,0.029,174,77,상지건설,0.027
7626,20250417,118000,90024,90018,93232,365,331,369,331,47,57,346,8.460,359,344,19,6,119.680,3321722,1432057,1713835,1968,2464,66,1.220,8.960,8.150,835,1164,369,284,369,284,0,0.169,-0.040,-0.016,153,684,메타케어,0.120
7625,20250417,263700,90024,90018,93230,3180,2850,3705,2850,30,60,3340,17.190,3560,3265,18,6,87.230,3981005,1979720,1726994,7635,7298,485,2.980,17.190,0.930,13600,12,2850,2015,2850,2015,1,0.019,-0.101,-0.080,136,744,케어랩스,-0.048
7624,20250417,048870,90024,90018,93228,4470,4015,4640,3865,59,12,3945,-1.740,4140,3865,20,12,50.680,7003466,4206745,2131883,9935,8645,540,1.070,12.120,6.740,9004,36272,4015,2590,4015,2590,0,-0.003,-0.168,-0.153,64,705,시너지이노베이션,-0.048
7623,20250416,210120,141843,141836,145052,3285,2985,3420,3225,0,52,3420,13.620,3420,3365,0,20,142.530,633297,258572,368551,1180,1456,127,0.150,29.980,13.620,159492,2015,-1,-1,-1,-1,0,-0.006,-0.039,-0.012,701,719,캔버스엔,-0.012
7622,20250416,060310,141616,141614,144823,2630,2390,2740,2530,42,36,2615,18.330,2700,2550,14,16,96.600,35003743,17579063,16981637,46897,53984,76,0.860,19.230,4.260,89990,7261,2320,1825,2320,1771,5,0.017,-0.031,-0.029,697,743,3S,-0.029
7621,20250416,126730,141302,141259,144509,13390,12170,14070,13110,2,60,13920,25.180,14070,13280,2,18,100.910,1508416,730898,737564,10571,10921,405,2.570,25.220,4.380,19958,5386,13220,9630,14940,9630,14,0.000,-0.080,-0.038,705,750,코칩,-0.048
7620,20250416,465480,141208,141207,144421,9970,9060,9990,10000,16,26,9800,22.500,9990,9660,16,7,96.470,11852933,5981745,5770751,71576,78458,55,-0.870,22.380,8.290,109708,92194,8140,5520,9870,5520,0,0.004,-0.066,-0.033,690,722,인스피언,-0.048
7619,20250416,192410,141048,141047,144300,1150,1045,1269,1120,0,43,1261,27.890,1269,1176,0,20,94.380,7047704,3543636,3344361,11689,13774,92,0.320,29.910,27.890,10578,7906,1112,645,1915,645,0,0.014,-0.035,0.012,739,746,오늘이엔엠,0.013
7618,20250416,013720,140637,140635,143841,1227,1115,1261,1219,4,49,1257,29.590,1261,1240,4,3,152.710,7486348,2930727,4475377,5210,8371,27,-1.000,29.590,10.280,8497,7944,970,647,970,632,1,0.001,-0.043,-0.035,719,734,CBI,-0.001
7617,20250416,225190,134904,134904,142107,2090,1900,2165,1873,58,5,1881,-1.000,1916,1873,18,5,67.330,3853749,2222196,1496236,6082,6901,564,-1.650,3.400,3.120,2570,636,2310,1710,2770,1710,5,0.003,-0.024,-0.024,647,760,LK삼양,-0.024
7616,20250416,241520,134248,134245,141500,9550,8680,9680,9100,60,7,9210,9.770,9350,9100,20,7,92.390,20607514,10491503,9692712,50471,56190,576,7.340,29.980,11.440,158982,154691,8410,4225,8410,2730,2,0.007,-0.039,-0.025,677,652,DSC인베스트먼트,-0.025
7615,20250416,004410,133233,133227,140445,176,160,183,170,21,42,179,23.450,182,176,14,2,141.020,49308748,20191079,28473333,12229,16282,474,1.290,24.140,6.330,8244,2240,145,138,150,138,0,0.026,-0.069,0.009,746,657,서울식품,-0.048
7614,20250416,450950,132451,132450,135659,9560,8690,9950,9240,58,38,9310,7.010,9470,9310,11,0,126.740,970470,421929,534770,4304,4731,513,1.600,11.030,7.010,9714,9059,10300,7500,10340,6640,0,0.019,-0.008,0.002,615,649,아스테라시스,0.002
7613,20250416,027360,131923,131923,135135,2495,2265,2465,2215,60,19,2245,-0.220,2255,2215,2,19,74.490,3118416,1707131,1271592,3874,4407,119,0.380,11.320,5.630,149439,23417,2295,1924,2560,1924,15,0.000,-0.029,-0.015,589,752,아주IB투자,-0.015
7612,20250416,389140,131923,131920,135133,12030,10930,13180,12010,0,60,13180,29.980,13180,12940,0,18,90.340,13545042,6888222,6222834,62057,64564,576,8.430,29.980,13.590,157892,146157,10140,5290,10140,4750,0,-0.002,-0.002,-0.002,583,583,포바이포,-0.004
7611,20250416,041440,131257,131253,134504,8910,8100,9660,8440,59,3,8490,3.540,8710,8440,20,3,79.490,2162623,1177775,936267,9023,8698,378,-0.570,3.540,1.470,19553,7429,9570,7180,11290,7180,12,0.024,-0.018,-0.001,619,673,현대에버다임,-0.001
7610,20250416,064520,131113,131110,134317,2570,2335,2715,2180,59,10,2270,5.830,2435,2180,20,10,101.260,188991,89475,90598,1038,1347,279,-0.990,15.250,5.830,142181,460,2360,2025,2480,1832,0,0.009,-0.026,-0.006,568,580,테크엘,-0.006
