,date,shcode,time,vi_time,wtime,vi_trgprice,vi_sprice,histHigh,histLow,ilocHigh,ilocLow,histClose,histDiff,histHigh10min,histLow10min,ilocHigh10min,ilocLow10min,chdegree,volume,mdvolume,msvolume,mdchecnt,mschecnt,tmcode,tmavgdiff,tm1diff,tm2diff,tm1value,tm2value,DurH30,DurL30,DurH60,DurL60,noNEWS,maxProfit,minProfit,lastProfit,imax,imin,hname,finalProfit
7170,20250107,090080,90740,90739,92947,1054,958,994,1000,0,8,985,9.440,994,1000,0,8,99.740,2286797,1042108,1039449,3081,3723,144,1.370,16.450,11.940,15846,330813,938,800,1040,800,0,0.053,-0.020,-0.008,189,757,평화산업,-0.008
7169,20250107,297890,90729,90729,92936,3480,3160,3415,3200,40,6,3230,7.850,3255,3200,19,6,87.740,5122545,2642196,2318358,6882,7378,9,0.960,29.970,22.010,3069,40279,3230,2360,4650,2360,2,-0.007,-0.065,-0.058,59,653,HB솔루션,-0.048
7168,20250107,290270,90606,90559,92817,4415,4010,4750,3660,30,10,3685,-5.990,3870,3660,16,10,105.880,1915543,911959,965589,8930,12828,55,-1.340,4.730,2.370,6,242,3920,3110,3920,3110,0,0.010,-0.025,-0.013,378,618,휴네시온,-0.013
7167,20250107,039860,90606,90559,92815,4030,3660,4425,4000,0,40,4425,22.920,4425,4160,0,18,130.990,6907078,2951259,3865904,12656,16262,149,1.260,22.920,4.610,28852,4569,3600,2900,4915,2900,5,0.018,-0.073,-0.061,79,705,나노엔텍,-0.048
7166,20250107,078150,90538,90533,92742,2750,2500,2760,2505,39,13,2580,20.840,2600,2505,2,13,90.950,15044688,6945885,6317114,13856,16799,557,5.210,21.080,17.630,39251,15763,2135,1544,2725,1544,6,0.012,-0.089,-0.080,57,715,HB테크놀러지,-0.048
7165,20250107,380540,90415,90413,92624,1500,1363,1549,1402,39,8,1418,4.260,1468,1402,18,8,89.710,1072778,507428,455196,1022,1101,92,-0.380,22.050,4.260,33765,1582,1410,1141,1449,1043,0,-0.001,-0.051,-0.039,56,476,옵티코어,-0.048
7164,20250107,264850,90254,90252,92456,6450,5860,6550,6010,29,8,6060,7.260,6340,6010,15,8,96.450,7767152,3845650,3709028,18711,20266,234,0.600,7.080,3.410,48674,7,5790,3720,6340,3720,0,0.021,-0.058,-0.050,102,708,이랜시스,-0.048
7163,20250107,038880,90138,90138,92340,346,314,358,312,35,0,312,7.590,333,312,17,0,85.660,20863456,10289371,8813622,6092,5753,386,0.620,13.780,7.590,2159,6940,290,143,290,143,3,0.008,-0.140,-0.133,209,719,아이에이,-0.048
7162,20250107,208710,90043,90036,92251,836,760,910,760,38,31,820,14.370,850,810,10,0,86.790,11583611,5578761,4841995,6461,7036,41,0.740,14.500,4.120,9701,20209,717,349,717,349,1,0.135,-0.062,0.135,224,67,바이오로그디바이스,-0.048
7161,20250107,317120,90033,90029,92249,5200,4530,5360,4470,39,13,4555,0.550,4630,4470,19,13,66.260,1576271,791338,524360,3513,3604,362,0.310,7.590,2.430,6940,4510,4530,2565,4530,2565,1,0.021,-0.091,-0.081,49,749,라닉스,-0.048
7160,20250107,161580,90033,90029,92247,23300,20850,24600,22850,34,1,23000,10.310,23850,22850,20,1,79.550,2339459,1204938,958551,12988,11333,557,5.080,18.740,17.840,35831,15360,20850,13700,23950,13700,20,0.000,-0.078,-0.078,45,760,필옵틱스,-0.048
7159,20250107,078150,90026,90026,92233,2450,2135,2760,2460,29,40,2520,18.030,2665,2505,17,3,85.820,13636211,6379690,5474832,11724,13232,557,5.020,18.270,17.840,35629,15312,2135,1544,2725,1544,6,0.036,-0.067,-0.058,57,715,HB테크놀러지,-0.048
7158,20250107,112290,90024,90024,92231,16300,14460,18000,14460,28,40,17040,17.840,17520,16980,19,9,77.040,881386,473256,364603,6745,6215,557,5.000,18.030,17.980,35624,15310,14460,11050,19260,11050,9,0.001,-0.063,-0.060,59,719,와이씨켐,-0.048
7157,20250107,294630,90024,90021,92228,4115,3630,4200,3820,39,0,3825,5.370,4055,3820,20,0,59.600,1719383,947066,564420,3424,2898,537,0.890,5.510,2.910,6905,4185,3710,2890,3860,2890,4,0.002,-0.060,-0.024,46,218,서남,-0.048
7156,20250106,041190,141926,141923,144129,8290,7530,8280,8100,38,3,8160,8.800,8180,8100,18,3,164.120,2236365,835099,1370530,4850,5973,482,2.390,8.670,3.780,17734,8217,9880,6920,11160,6900,9,0.009,-0.004,0.004,716,696,우리기술투자,0.004
7155,20250106,076080,140220,140216,142424,1309,1190,1374,1280,0,29,1346,23.490,1374,1315,0,15,103.340,1377231,672940,695425,4820,6937,500,3.980,24.220,10.650,1744,16051,1205,935,1611,935,0,0.051,-0.001,0.051,700,648,웰크론한텍,0.049
7154,20250106,001820,140211,140207,142422,30400,27600,31000,30150,25,34,30400,10.340,30750,30300,17,0,141.270,160382,65596,92670,1144,1834,405,4.930,10.340,9.950,4749,506,28500,23350,36700,23350,3,0.021,-0.010,0.005,737,652,삼화콘덴서,0.005
7153,20250106,036220,135530,135529,141735,12620,11470,13560,12480,4,39,13490,17.410,13560,12740,4,20,197.480,163953,54785,108187,764,1434,447,7.210,29.940,28.820,149521,156221,12560,9890,13440,9890,0,0.048,-0.005,0.041,714,699,오상헬스케어,0.041
7152,20250106,241820,135412,135407,141618,649,590,656,628,39,20,635,9.860,652,628,16,20,109.530,1998994,928313,1016735,1506,1895,447,7.290,29.940,27.820,149513,155934,712,532,1161,532,2,0.007,-0.032,-0.010,648,713,피씨엘,-0.010
7151,20250106,205470,135307,135305,141509,2115,1920,2120,2015,39,20,2035,19.570,2070,2015,14,20,115.380,31880065,14570589,16811739,23389,30866,516,8.790,29.940,24.510,149509,12025,1952,1595,2080,1505,9,0.025,-0.041,-0.026,659,718,휴마시스,-0.026
7150,20250106,086390,135246,135244,141448,10260,9320,10820,10220,1,37,10790,15.770,10820,10600,1,15,135.000,374804,155769,210286,1713,2672,370,6.200,15.770,10.320,3831,10257,9570,7470,10900,7470,3,-0.001,-0.038,-0.020,639,697,유니테스트,-0.020
7149,20250106,221800,134850,134849,141057,3070,2785,3130,2950,39,23,3065,11.050,3075,2955,1,20,149.690,341280,134430,201231,605,804,447,7.500,29.940,29.530,149478,154964,2975,2385,3640,2385,2,0.071,-0.048,-0.048,645,661,유투바이오,-0.048
7148,20250106,142280,134820,134820,141027,4225,3840,4320,4030,38,10,4150,11.410,4200,4030,2,10,110.370,2130251,954784,1053820,4113,6760,516,9.170,29.940,25.400,149463,11950,3795,3130,4380,3130,0,0.000,-0.033,0.000,620,713,녹십자엠에스,0.000
7147,20250106,299660,134707,134703,140911,5970,5420,6300,5900,23,1,5960,10.990,6230,5900,20,1,113.990,2459675,1132655,1291080,5374,6770,436,5.470,29.940,29.530,149453,154766,6990,4975,6990,3940,7,0.008,-0.034,-0.022,624,718,셀리드,-0.022
7146,20250106,054670,134346,134345,140557,7790,7080,8100,7570,14,36,7940,12.780,8100,7740,14,20,145.570,480043,193237,281294,1379,1827,108,6.160,29.940,28.250,149388,153322,7260,6250,8300,6250,0,0.055,-0.030,0.037,700,626,대한뉴팜,0.037
7145,20250106,039860,134208,134208,140417,3660,3325,3800,3580,20,29,3595,8.450,3800,3585,20,0,101.170,1671021,819188,828807,2799,3281,447,7.180,29.940,28.100,149365,153025,3445,2900,4915,2900,5,0.011,-0.016,-0.001,655,731,나노엔텍,-0.001
7144,20250106,373110,133654,133647,135858,4860,4415,4935,4650,39,2,4660,5.550,4750,4650,19,2,88.110,889053,452659,398839,3109,3143,376,4.500,29.940,21.600,149278,25571,5000,3385,8090,3385,10,0.071,-0.008,-0.008,631,760,엑셀세라퓨틱스,-0.008
7143,20250106,205470,133119,133118,135327,1903,1730,2110,1902,0,40,2110,23.970,2110,1977,0,20,132.070,25792212,10961825,14477037,18471,26281,516,9.950,29.940,28.060,149158,10873,1952,1595,2080,1505,9,-0.002,-0.075,-0.061,586,718,휴마시스,-0.048
7142,20250106,011000,132856,132852,135106,2465,2240,2550,2470,38,40,2545,15.680,2545,2485,0,16,122.980,1770701,782856,962721,2852,3820,108,6.070,29.940,29.530,149113,139092,2225,1938,2580,1938,0,0.024,-0.033,-0.024,589,747,진원생명과학,-0.024
7141,20250106,109820,132439,132433,134650,3465,3150,3600,3425,27,1,3475,23.450,3520,3425,0,1,113.190,2925789,1353192,1531663,5139,7328,516,8.480,29.940,23.450,149005,9599,2870,2400,3820,2400,7,0.038,-0.029,0.014,583,719,진매트릭스,0.014
7140,20250106,096530,132439,132432,134647,26950,24500,27550,26600,18,40,27200,13.330,27550,27100,18,3,118.700,3612338,1623996,1927757,16622,18551,516,8.530,29.940,25.040,149005,9596,24450,21300,24800,21300,2,0.075,-0.004,0.022,587,718,씨젠,0.022
7139,20250106,253840,132423,132423,134626,8620,7830,8910,8620,10,36,8850,26.250,8910,8730,10,3,109.010,16368837,7713246,8408551,48555,56838,546,7.840,26.250,22.330,132167,21617,7010,4805,7010,4805,17,0.027,-0.005,0.027,582,718,수젠텍,0.026
7138,20250106,047310,131716,131714,133919,6580,5980,6630,6310,32,28,6360,6.000,6440,6350,16,1,181.000,856673,301624,545927,2001,3206,106,3.650,29.890,7.800,5981,3026,6250,4550,6250,4430,3,0.004,-0.011,0.003,634,591,파워로직스,0.003
7137,20250106,950130,131123,131122,133333,6260,5690,6550,6170,3,28,6520,18.330,6550,6300,3,20,128.070,2598361,1119802,1434180,6301,8142,516,7.660,29.940,26.820,148370,8120,5780,4950,6570,4950,3,0.046,-0.016,0.018,583,719,엑세스바이오,0.018
7136,20250106,083550,130805,130800,133007,3455,3140,3565,3300,40,23,3450,10.930,3550,3325,4,20,109.680,488074,221111,242510,1752,1986,346,4.240,22.910,13.530,7354,13358,3125,2536,3248,2536,8,0.050,-0.031,0.002,677,719,케이엠,0.002
7135,20250106,085810,130603,130600,132809,1330,1209,1355,1320,0,40,1349,11.580,1355,1326,0,20,387.160,610730,123778,479220,595,794,514,1.170,12.080,3.960,791,939,1243,584,1457,584,2,0.042,-0.032,0.033,750,557,알티캐스트,0.033
7134,20250106,065950,130326,130320,132529,2495,2265,2730,2490,31,40,2580,14.410,2660,2535,20,6,110.970,4832659,2221523,2465171,10419,12131,346,4.230,22.910,14.410,6519,12347,2255,1915,2390,1915,2,0.023,-0.049,-0.002,544,641,웰크론,-0.048
7133,20250106,084650,125645,125639,131855,3365,3055,3450,3310,12,29,3400,25.690,3450,3380,12,17,117.000,41950876,19149899,22405620,43642,57344,516,5.570,25.690,17.410,132386,5889,2765,2260,3670,2260,32,0.032,-0.003,0.032,528,517,랩지노믹스,0.030
7132,20250106,417970,124457,124454,130702,11490,10440,12530,11640,24,40,12000,14.070,12290,11860,20,3,93.910,1416908,699802,657204,7484,7320,529,2.880,14.070,8.410,16818,25239,11000,7900,11000,7900,3,0.055,-0.029,-0.004,519,620,모델솔루션,-0.004
7131,20250106,038870,122607,122604,124815,4425,4020,4780,4360,28,38,4655,14.940,4765,4590,19,11,109.110,2225850,1054697,1150808,6223,7308,152,2.750,14.940,6.030,10189,14423,4390,2780,4390,2780,7,0.001,-0.041,-0.017,459,537,에코바이오,-0.017
7130,20250106,382150,122244,122244,124449,8470,7700,8880,8420,5,28,8740,16.070,8880,8550,5,13,102.840,5209757,2529714,2601499,20195,22900,562,1.970,16.200,12.860,43037,5232,8960,6330,8960,6330,0,0.043,-0.100,-0.020,639,586,온코크로스,-0.048
7129,20250106,101670,122123,122121,124333,2065,1875,2110,2045,23,35,2095,12.090,2105,2080,14,5,152.710,1435954,562354,858765,1900,3027,523,3.930,12.090,11.480,2880,14663,3515,1798,3515,1510,10,0.034,-0.031,0.015,640,506,하이드로리튬,0.015
7128,20250106,053300,120643,120641,122850,5360,4870,5420,5270,19,24,5310,22.490,5420,5300,19,0,103.280,13282364,6394829,6604767,35630,35490,426,9.870,30.000,29.940,136920,8684,4405,3880,4405,3795,0,0.002,-0.073,-0.055,421,643,한국정보인증,-0.048
7127,20250106,065350,120548,120546,122752,112500,102200,114400,110900,31,21,111300,9.010,112100,111000,20,1,116.180,772216,353121,410245,10536,14436,64,2.460,13.190,12.080,2448,14420,121700,50900,121700,38550,8,0.047,-0.004,0.020,649,422,신성델타테크,0.020
7126,20250106,010060,115704,115704,121913,72600,66000,72700,72100,1,30,72600,11.350,72700,72300,1,9,262.760,180695,48820,128277,2406,13433,111,0.830,11.200,8.070,12595,9799,65200,54900,69000,54900,1,0.037,-0.005,0.004,627,473,OCI홀딩스,0.004
7125,20250106,041460,114635,114633,120840,3350,3045,3470,3275,2,32,3430,12.460,3470,3280,2,18,118.170,1655555,752316,888991,3665,5279,55,5.960,30.000,29.990,135695,6631,3165,2600,3525,2600,6,0.050,-0.084,-0.082,410,713,한국전자인증,-0.048
7124,20250106,057680,114302,114301,120512,1154,1049,1149,1063,40,17,1071,3.980,1080,1063,18,17,85.620,1280034,661144,566044,1575,1625,55,5.790,30.000,29.990,135528,6630,1390,1012,1477,865,7,0.020,-0.017,0.017,645,375,티사이언티픽,0.017
7123,20250106,054920,113545,113541,115752,3505,3185,3690,3450,29,11,3480,10.830,3510,3450,1,11,102.860,2592641,1252326,1288158,4919,6158,55,6.050,30.000,29.990,135458,6627,3200,2530,3200,2380,6,-0.002,-0.041,-0.025,412,544,한컴위드,-0.025
7122,20250106,059100,112724,112719,114927,5470,4970,5580,5050,39,7,5150,6.190,5190,5050,20,7,92.350,100223,51343,47415,423,473,382,2.120,11.810,5.570,2042,528,4890,4600,4890,4235,0,0.107,-0.012,0.004,484,355,아이컴포넌트,0.004
7121,20250106,389680,111734,111734,113936,811,737,810,794,39,2,798,8.280,806,794,18,2,127.590,1328997,576047,734991,937,1620,99,2.990,30.000,10.580,5489,77617,1368,663,1368,663,0,0.051,-0.013,0.003,577,498,유디엠텍,0.003
7120,20250106,363260,111534,111533,113740,1916,1741,1914,1799,40,32,1812,4.320,1833,1807,20,1,99.150,2981736,1449224,1436858,4059,4511,59,0.830,4.320,3.430,5490,201,1913,1410,2710,1410,3,-0.000,-0.014,-0.009,336,498,모비데이즈,-0.009
7119,20250106,084650,110757,110752,113005,3040,2760,3170,3045,30,7,3075,13.680,3130,3045,16,7,122.650,17414833,7684434,9425310,17928,22512,516,3.530,13.680,11.550,51977,3191,2765,2260,3670,2260,32,0.141,-0.002,0.141,528,300,랩지노믹스,0.120
7118,20250106,368770,105541,105537,111747,6510,5910,6570,6220,33,4,6240,20.460,6320,6220,9,4,114.050,10756641,4927614,5619792,25030,30662,200,2.230,20.460,6.500,64411,1293,5180,3500,5520,3500,4,0.014,-0.052,-0.031,296,597,파이버프로,-0.048
7117,20250106,102710,105341,105337,111544,18950,17220,19330,18920,36,23,18930,10.060,19000,18930,10,0,111.140,246402,115610,128494,1643,1942,14,3.490,13.370,10.060,26823,4576,18180,15150,20900,14470,2,0.009,-0.012,-0.009,495,357,이엔에프테크놀로지,-0.009
7116,20250106,032860,105237,105231,111447,1375,1250,1385,1339,40,3,1349,7.490,1361,1339,20,3,133.640,53418,20788,27781,159,302,110,1.480,24.100,8.230,52636,55335,-1,-1,-1,-1,0,-0.002,-0.032,-0.016,269,305,더라미,-0.016
7115,20250106,109820,103338,103336,105548,3160,2870,3165,3065,24,11,3130,11.190,3160,3065,20,11,139.280,683938,281808,392502,1086,1785,516,3.130,10.660,10.170,2084,28048,2870,2400,3820,2400,7,0.153,-0.026,0.126,583,251,진매트릭스,0.120
7114,20250106,253840,103338,103334,105545,7940,7210,8260,7810,24,40,8070,15.120,8140,7960,9,16,113.560,6670326,3060467,3475411,20332,24012,546,4.590,20.360,14.840,12484,51909,7010,4805,7010,4805,17,0.127,-0.043,0.127,582,333,수젠텍,0.120
7113,20250106,097800,103308,103302,105515,847,770,849,809,39,2,814,7.530,824,809,6,2,105.820,5669314,2700701,2857748,5502,6666,307,5.230,30.000,29.990,122734,6605,828,565,1654,565,0,0.010,-0.027,-0.023,238,589,윈팩,-0.023
7112,20250106,299030,103259,103258,105503,22000,20000,22200,21700,0,19,22200,11.450,22200,21700,0,19,146.040,74471,29611,43245,777,988,500,3.360,14.950,11.450,605,1590,22900,16860,32950,16860,2,0.045,-0.029,0.045,758,661,하나기술,0.045
7111,20250106,058110,103142,103141,105345,2950,2680,3150,2965,25,38,3045,20.360,3100,2980,4,11,105.710,4275072,2003705,2118177,7136,8241,546,4.520,20.360,14.120,12421,51303,2530,1776,2700,1776,0,0.054,-0.050,-0.002,588,428,멕아이씨에스,-0.048
7110,20250106,053300,102857,102857,105104,4800,4360,4880,4605,40,5,4615,6.460,4765,4605,20,5,93.160,2852851,1356064,1263355,10933,6937,426,8.410,29.940,29.890,8638,5934,4405,3880,4405,3795,0,0.166,0.000,0.088,379,228,한국정보인증,0.120
7109,20250106,340930,102152,102145,104401,1518,1380,1595,1460,33,0,1460,11.450,1538,1460,13,0,106.410,498299,237512,252745,1996,2843,523,2.800,10.990,10.710,751,13025,1586,1097,2805,1097,8,-0.001,-0.050,-0.028,210,465,유일에너테크,-0.048
7108,20250106,368770,101954,101954,104156,5880,5340,6190,5800,6,23,6010,16.020,6190,5830,6,18,121.970,6919443,3044573,3713502,16281,20282,200,1.710,16.220,4.960,40092,2700,5180,3500,5520,3500,4,0.086,-0.015,0.006,240,597,파이버프로,0.006
7107,20250106,223310,101748,101746,103956,3450,3135,3540,3155,39,0,3160,12.260,3350,3155,13,0,87.250,1154226,593038,517410,2865,2780,349,2.280,12.970,10.100,3741,123665,2900,1766,2900,1766,0,0.036,-0.042,0.014,207,364,딥마인드,0.014
7106,20250106,223310,101408,101401,103615,3125,2840,3540,3135,32,40,3210,14.030,3380,3200,19,0,89.820,1096800,554761,498261,2578,2518,349,2.440,14.030,9.290,3557,122860,2900,1766,2900,1766,0,0.020,-0.057,-0.002,207,364,딥마인드,-0.048
7105,20250106,095720,100825,100825,103030,1763,1602,1762,1639,40,0,1639,3.280,1667,1639,18,0,95.240,1176005,558708,532118,1546,2086,52,0.630,12.110,3.280,119142,1962,1684,1550,2040,1550,2,-0.001,-0.013,-0.005,181,221,웅진씽크빅,-0.005
7104,20250106,322310,100746,100742,102957,19640,17850,20650,19660,6,36,20150,14.810,20650,19830,6,19,213.840,247617,78085,166975,1673,4222,536,4.980,15.100,9.500,4806,12714,17700,13490,17810,13400,11,0.055,-0.015,0.010,295,531,오로스테크놀로지,0.010
7103,20250106,076080,100552,100550,102801,1199,1090,1240,1184,38,24,1193,9.450,1207,1187,20,20,129.420,172573,74311,96172,326,605,500,2.840,11.720,9.450,12532,205,1205,935,1611,935,0,0.186,-0.011,0.186,700,190,웰크론한텍,0.120
7102,20250106,016880,100417,100414,102624,953,866,999,1000,11,15,982,13.260,999,1000,11,15,89.270,7646556,3966591,3541054,6118,6282,111,0.610,13.150,7.670,7667,6877,890,783,1009,783,0,-0.003,-0.074,-0.067,172,726,웅진,-0.048
7101,20250106,137310,100301,100257,102503,12080,10980,12120,11820,37,8,11880,9.700,11990,11820,17,8,195.430,484562,158691,310124,1673,2599,447,2.070,14.850,9.650,5680,13625,11690,10150,11690,7880,0,0.067,-0.012,0.045,587,179,에스디바이오센서,0.045
7100,20250106,038880,95756,95754,101958,296,269,318,295,1,27,314,23.620,318,301,1,16,114.580,35548033,15859196,18171786,11782,14737,307,5.510,29.990,28.500,6563,112834,254,143,254,143,3,-0.002,-0.078,-0.078,159,760,아이에이,-0.048
7099,20250106,322000,95523,95522,101731,24200,22000,25300,24150,16,33,25000,14.940,25300,24550,16,4,199.840,330153,108220,216272,1506,2508,329,1.500,14.940,12.520,7891,119,22200,18740,24600,18740,4,-0.006,-0.042,-0.018,155,187,HD현대에너지솔루션,-0.018
7098,20250106,187420,95327,95327,101535,5660,5140,5700,5560,7,35,5600,10.890,5700,5600,7,0,126.110,899592,385171,485734,1841,2279,470,2.570,11.090,8.420,4861,46238,5050,3780,5240,3030,6,0.037,-0.039,-0.038,168,513,HLB제넥스,-0.038
7097,20250106,006370,95237,95233,101440,6190,5620,6440,6190,39,40,6300,11.900,6310,6250,3,18,125.750,45917,19979,25123,193,261,318,1.670,11.900,0.560,280,483,6390,5150,7720,5150,0,0.042,-0.037,0.028,528,275,대구백화점,0.028
7096,20250106,009470,94938,94936,101143,35450,32200,35500,34600,38,10,34900,9.400,35000,34600,16,10,154.810,117149,44769,69305,1034,1552,329,1.360,13.790,9.770,7447,101,32450,25650,48850,25650,8,0.062,-0.019,0.047,562,167,삼화전기,0.047
7095,20250106,465480,94659,94653,100906,8790,7990,8900,8570,39,9,8660,9.210,8720,8570,18,9,111.060,272243,121507,134946,1237,1443,55,4.740,29.990,29.850,6504,9723,10590,6490,20550,6490,0,0.066,-0.008,0.020,233,599,인스피언,0.020
7094,20250106,046970,94253,94252,100503,1628,1480,1797,1659,35,39,1716,17.780,1792,1715,16,0,119.060,13562804,6022624,7170463,11774,13545,426,8.260,29.940,29.890,8604,5887,1496,1106,1496,1106,4,0.022,-0.040,-0.012,249,597,우리로,-0.012
7093,20250106,085670,94244,94243,100452,6090,5530,6150,6010,0,33,6150,12.840,6150,6050,0,20,202.120,1250111,406902,822441,2330,3923,287,2.470,12.840,7.690,7401,3581,5570,3955,6330,3955,4,0.014,-0.054,-0.033,155,592,뉴프렉스,-0.048
7092,20250106,090150,94157,94152,100400,1076,978,1098,1000,34,29,1041,20.070,1064,1030,18,5,119.840,2218498,977124,1170945,2688,8234,227,1.120,20.070,18.500,2267,7782,870,733,991,703,0,0.081,-0.023,0.081,331,152,아이윈,0.079
7091,20250106,299170,94050,94045,100254,1600,1454,1703,1522,0,32,1703,30.000,1703,1703,0,0,131.110,3328339,1395192,1829245,4689,5993,99,2.550,30.000,11.980,5283,66426,1447,1120,1548,1120,0,-0.002,-0.002,-0.002,125,125,더블유에스아이,-0.004
7090,20250106,002870,93934,93928,100147,1360,1236,1468,1322,37,22,1344,7.610,1396,1325,15,18,80.610,456802,252171,203264,1260,1839,63,1.100,7.610,5.480,632,186,1611,832,1611,760,0,0.002,-0.044,-0.038,124,754,신풍,-0.038
7089,20250106,115500,93925,93919,100132,15840,14400,16380,15520,34,3,15650,11.150,15760,15520,14,3,99.190,4111693,1993896,1977763,22974,23654,426,8.320,29.940,29.890,8603,5884,14560,6590,14560,5780,9,-0.000,-0.084,-0.067,124,586,케이씨에스,-0.048
7088,20250106,456010,93704,93701,95907,12580,11430,13000,12500,25,17,12730,27.300,12780,12500,0,17,94.240,8688634,4283268,4036557,39200,40443,426,8.370,29.940,29.890,8603,5871,10190,4810,10190,4810,4,0.019,-0.043,-0.011,224,624,아이씨티케이,0.017
7087,20250106,261780,93541,93540,95746,3260,2960,3285,3165,38,34,3220,11.030,3235,3195,14,10,94.530,91405,42761,40420,250,448,108,1.740,11.030,7.760,288,12473,3725,2870,4120,2870,0,0.034,-0.018,0.029,580,177,차백신연구소,0.029
7086,20250106,299170,93344,93337,95552,1441,1310,1703,1440,0,40,1703,30.000,1703,1522,0,18,138.700,3252016,1318869,1829245,4592,5993,99,2.540,30.000,11.780,5153,64434,1447,1120,1548,1120,0,-0.002,-0.002,-0.002,111,111,더블유에스아이,-0.004
7085,20250106,389650,92847,92844,95058,49350,44850,49750,48000,8,32,49300,8.950,49750,48150,8,17,146.770,513281,202602,297356,5069,6767,562,1.410,11.810,9.710,83702,1892,45250,34500,45250,28300,0,0.051,-0.032,-0.023,125,478,넥스트바이오메디컬,-0.023
7084,20250106,434480,92847,92841,95056,4275,3885,4445,4205,36,1,4210,23.100,4300,4205,20,1,114.020,2793994,1269542,1447493,6201,8082,55,4.360,29.990,29.850,6459,9668,3885,2795,4635,2795,7,0.054,-0.013,0.054,404,107,모니터랩,0.052
7083,20250106,065690,92537,92533,94740,1209,1098,1214,1152,40,36,1185,10.340,1185,1158,0,6,61.980,507362,301104,186617,903,1267,33,1.040,10.610,3.550,598,230,1900,950,1900,866,0,-0.002,-0.048,-0.033,98,540,파커스,-0.048
7082,20250106,115610,92309,92308,94511,3355,3050,3480,3245,28,0,3245,7.270,3360,3245,18,0,96.130,408710,199512,191795,857,946,307,4.630,30.000,29.990,87388,6429,3220,2090,3995,2090,0,0.057,-0.002,0.043,609,90,이미지스,0.043
7081,20250106,149950,92204,92203,94411,9120,8290,9240,8830,40,4,8860,7.520,9060,8830,20,4,157.990,39061,13965,22064,279,427,405,3.600,7.520,6.460,345,43432,8880,6860,12140,6860,2,0.025,-0.005,0.016,443,112,아바텍,0.016
7080,20250106,108490,92113,92110,94315,28900,26250,29700,28250,25,37,28500,13.770,29150,28350,14,7,121.450,2072251,901829,1095283,15051,17449,99,2.680,21.830,13.770,2146,58531,26500,18090,26500,16600,3,-0.004,-0.084,-0.062,86,590,로보티즈,-0.048
7079,20250106,200710,91901,91859,94108,21450,19500,21550,20850,40,27,21150,11.610,21300,20950,5,14,135.130,812779,327136,442065,4347,5554,307,4.290,30.000,29.990,80078,6394,18950,12060,19020,12060,3,0.026,-0.035,-0.028,93,298,에이디테크놀로지,-0.028
7078,20250106,317690,91654,91650,93859,7040,6400,7690,6840,36,39,7240,14.560,7490,7210,10,0,101.760,1434636,685759,697821,5106,6091,447,1.750,14.400,8.700,10252,1027,7280,5210,9280,5210,3,0.009,-0.068,-0.021,82,280,퀀타매트릭스,-0.048
7077,20250106,411080,91653,91647,93856,7790,7080,8060,7550,12,38,7760,11.490,8060,7720,12,20,112.850,1851011,861050,971678,6336,8128,55,4.290,29.990,29.850,6365,9584,7650,5720,9590,5720,10,0.079,-0.011,0.025,282,79,샌즈랩,0.025
7076,20250106,016100,91326,91324,93533,2800,2545,2940,2600,38,0,2615,3.980,2715,2600,18,0,72.740,281052,157600,114643,1584,1934,170,1.250,4.830,4.170,2335,783,2810,2200,2950,2200,2,0.008,-0.036,-0.029,77,758,리더스코스메틱,-0.029
7075,20250106,232830,91316,91316,93521,3630,3300,3710,3455,38,19,3505,3.090,3545,3455,13,19,82.500,1215216,617286,509264,2421,2610,426,6.360,29.940,29.890,8503,5843,3400,1611,3400,1611,6,0.069,-0.048,-0.018,231,642,시큐센,-0.018
7074,20250106,430690,91216,91213,93421,4865,4420,5090,4685,0,37,5090,29.850,5090,4755,0,20,106.780,1984910,942180,1006075,6299,7208,55,4.000,29.990,29.850,6353,9519,4750,3290,6140,3290,2,-0.002,-0.002,-0.002,68,68,한싹,-0.003
7073,20250106,434480,91130,91129,93334,3895,3540,4445,3830,2,40,4360,27.490,4445,4045,2,19,153.250,2181089,830853,1273277,4417,6235,55,3.950,29.990,29.850,6351,9485,3885,2795,4635,2795,7,0.017,-0.047,0.017,404,107,모니터랩,0.016
7072,20250106,158430,91130,91127,93332,9320,8470,9430,8910,40,11,9040,13.140,9100,8910,20,11,95.080,16074294,7842007,7456288,41933,48592,426,5.960,29.940,29.890,8500,5841,7990,4880,7990,3875,2,0.074,-0.036,-0.015,87,587,아톤,-0.015
7071,20250106,005420,90948,90943,93150,19290,17530,19290,18160,39,3,18300,9.450,18400,18160,9,3,77.890,473832,251574,195943,4014,3530,523,1.960,9.450,3.950,8744,528,18600,14830,25200,14830,7,0.043,-0.005,0.012,107,68,코스모화학,0.012
7070,20250106,456010,90902,90900,93111,11280,10250,12120,11320,24,34,11740,17.400,11900,11570,20,6,117.250,4473558,2019425,2367820,22468,24622,426,5.870,29.940,29.890,8424,5796,10190,4810,10190,4810,4,0.105,-0.009,0.073,78,63,아이씨티케이,0.103
7069,20250106,113810,90739,90733,92942,1961,1782,2140,1935,17,35,2020,10.560,2140,2010,17,0,137.150,3176988,1280736,1756586,2879,4014,27,0.490,12.570,11.250,307,2197,1860,549,1860,549,0,0.005,-0.108,-0.078,70,647,디젠스,-0.048
