,date,shcode,dO,tBid,pBid,dOpen,dHigh,dLow,dClose,iHigh,iLow,mdvol,msvol,mdcnt,mscnt,mvrate,mcrate,20_i,20_t,20_p,20_r,40_i,40_t,40_p,40_r,60_i,60_t,60_p,60_r,80_i,80_t,80_p,80_r,100_i,100_t,100_p,100_r
2037,2024-03-08,122630,2.6,100100,18805,3.18,3.51,2.77,2.99,98,73,1220588,1733689,4438,5429,0.5,0.5,221,105100,18850,0.00239,239,110000,18850,0.00239,239,110000,18850,0.00239,239,110000,18850,0.00239,239,110000,18850,0.00239
2036,2024-03-08,122630,2.6,95100,18880,3.4,3.51,2.77,3.45,98,73,1571231,1915035,4130,6355,0.533,0.633,219,105000,18835,-0.00238,219,105000,18835,-0.00238,219,105000,18835,-0.00238,219,105000,18835,-0.00238,219,105000,18835,-0.00238
2035,2024-03-08,122630,2.6,94100,18805,2.68,3.48,2.68,2.88,35,20,2106177,2655905,5458,9190,0.567,0.667,86,94330,18850,0.00239,98,94930,18890,0.00452,199,104000,18825,0.00106,199,104000,18825,0.00106,199,104000,18825,0.00106
2034,2024-03-08,122630,2.6,93100,18825,2.6,3.48,2.33,3.23,35,4,3564460,4759195,8157,17545,0.65,0.767,97,94900,18870,0.00239,179,103000,18780,-0.00239,179,103000,18780,-0.00239,179,103000,18780,-0.00239,179,103000,18780,-0.00239
2033,2024-03-07,122630,0.85,142100,18305,0.11,0.44,0.0,0.41,634,586,500126,1033785,1578,5016,0.5,0.517,759,152000,18230,-0.0041,759,152000,18230,-0.0041,759,152000,18230,-0.0041,759,152000,18230,-0.0041,759,152000,18230,-0.0041
2032,2024-03-07,122630,0.85,141100,18275,0.05,0.27,0.0,0.25,617,586,366953,632167,1109,2608,0.567,0.517,739,151000,18255,-0.00109,739,151000,18255,-0.00109,739,151000,18255,-0.00109,739,151000,18255,-0.00109,739,151000,18255,-0.00109
2031,2024-03-07,122630,0.85,140100,18230,-0.03,0.19,-0.08,0.05,571,547,391612,595263,1573,2148,0.6,0.559,621,141100,18280,0.00274,635,141800,18310,0.00439,719,150000,18270,0.00219,719,150000,18270,0.00219,719,150000,18270,0.00219
2030,2024-03-07,122630,0.85,135100,18245,-0.14,0.19,-0.19,0.14,571,523,329953,620910,1829,2720,0.617,0.644,622,141130,18290,0.00247,699,145000,18240,-0.00027,699,145000,18240,-0.00027,699,145000,18240,-0.00027,699,145000,18240,-0.00027
2029,2024-03-07,122630,0.85,134100,18235,-0.3,0.05,-0.41,0.05,558,507,388774,510823,1894,2449,0.55,0.672,621,141100,18280,0.00247,679,144000,18260,0.00137,679,144000,18260,0.00137,679,144000,18260,0.00137,679,144000,18260,0.00137
2028,2024-03-07,122630,0.85,133100,18225,-0.27,0.0,-0.41,0.0,539,507,420925,507251,1614,2178,0.533,0.627,617,140900,18270,0.00247,635,141800,18310,0.00466,659,143000,18240,0.00082,659,143000,18240,0.00082,659,143000,18240,0.00082
2027,2024-03-07,122630,0.85,132100,18200,-0.58,-0.14,-0.58,-0.14,515,460,410980,530260,1292,1842,0.567,0.644,565,134300,18250,0.00275,621,141100,18280,0.0044,639,142000,18300,0.00549,639,142000,18300,0.00549,639,142000,18300,0.00549
2026,2024-03-07,122630,0.85,131100,18170,-0.66,-0.22,-0.66,-0.27,491,440,367287,442093,1349,1600,0.533,0.65,535,132800,18220,0.00275,565,134300,18250,0.0044,619,141000,18270,0.0055,619,141000,18270,0.0055,619,141000,18270,0.0055
2025,2024-03-07,122630,0.85,130100,18175,-0.49,-0.27,-0.69,-0.27,478,434,386705,398068,1880,1565,0.517,0.65,535,132800,18220,0.00248,565,134300,18260,0.00468,599,140000,18235,0.0033,599,140000,18235,0.0033,599,140000,18235,0.0033
2024,2024-03-07,122630,0.85,125100,18120,-0.74,-0.44,-0.77,-0.6,413,402,711350,315292,3424,1633,0.433,0.65,470,125530,18170,0.00276,513,131700,18200,0.00442,560,134030,18240,0.00662,579,135000,18250,0.00717,579,135000,18250,0.00717
2023,2024-03-07,122630,0.85,124100,18105,-0.66,-0.44,-0.77,-0.63,413,402,932199,440172,4748,2170,0.433,0.583,465,125300,18150,0.00249,492,130630,18190,0.00469,535,132800,18220,0.00635,559,134000,18235,0.00718,559,134000,18235,0.00718
2022,2024-03-07,122630,0.85,123100,18140,-0.27,-0.27,-0.77,-0.49,360,402,1108564,414165,7973,2247,0.383,0.441,492,130630,18190,0.00276,535,132800,18220,0.00441,539,133000,18225,0.00469,539,133000,18225,0.00469,539,133000,18225,0.00469
2021,2024-03-07,122630,0.85,122100,18090,-0.22,-0.16,-0.69,-0.66,344,393,821330,443261,7065,2267,0.45,0.39,412,122630,18140,0.00276,470,125530,18170,0.00442,519,132000,18200,0.00608,519,132000,18200,0.00608,519,132000,18200,0.00608
2020,2024-03-07,122630,0.85,121100,18105,-0.55,-0.16,-0.63,-0.6,344,378,693226,517715,6128,2797,0.533,0.542,413,122700,18150,0.00249,492,130630,18190,0.00469,499,131000,18175,0.00387,499,131000,18175,0.00387,499,131000,18175,0.00387
2019,2024-03-07,122630,0.85,120100,18180,-0.05,-0.05,-0.58,-0.27,300,317,1355279,757796,15074,3543,0.567,0.567,479,130000,18175,-0.00028,479,130000,18175,-0.00028,479,130000,18175,-0.00028,479,130000,18175,-0.00028,479,130000,18175,-0.00028
2018,2024-03-07,122630,0.85,115100,18185,0.22,0.22,-0.58,-0.25,280,317,1945119,820130,21162,3603,0.483,0.533,459,125000,18115,-0.00385,459,125000,18115,-0.00385,459,125000,18115,-0.00385,459,125000,18115,-0.00385,459,125000,18115,-0.00385
2017,2024-03-07,122630,0.85,114100,18130,0.41,0.41,-0.58,-0.58,260,317,2226298,730654,24738,2963,0.4,0.367,337,114900,18180,0.00276,439,124000,18110,-0.0011,439,124000,18110,-0.0011,439,124000,18110,-0.0011,439,124000,18110,-0.0011
2016,2024-03-07,122630,0.85,113100,18210,0.52,0.63,-0.11,-0.03,250,288,1400912,559780,13197,2299,0.483,0.433,419,123000,18135,-0.00412,419,123000,18135,-0.00412,419,123000,18135,-0.00412,419,123000,18135,-0.00412,419,123000,18135,-0.00412
2015,2024-03-07,122630,0.85,112100,18260,1.1,1.1,0.11,0.25,220,275,926472,451314,7419,1941,0.483,0.383,399,122000,18105,-0.00849,399,122000,18105,-0.00849,399,122000,18105,-0.00849,399,122000,18105,-0.00849,399,122000,18105,-0.00849
2014,2024-03-07,122630,0.85,111100,18295,1.1,1.15,0.36,0.36,203,259,596693,361372,3638,1738,0.5,0.467,379,121000,18115,-0.00984,379,121000,18115,-0.00984,379,121000,18115,-0.00984,379,121000,18115,-0.00984,379,121000,18115,-0.00984
2013,2024-03-07,122630,0.85,110100,18320,1.29,1.32,0.49,0.49,185,239,644292,460477,2696,2329,0.45,0.475,359,120000,18175,-0.00791,359,120000,18175,-0.00791,359,120000,18175,-0.00791,359,120000,18175,-0.00791,359,120000,18175,-0.00791
2012,2024-03-07,122630,0.85,105100,18430,1.23,1.32,0.96,1.04,185,207,618994,565882,2238,2894,0.5,0.576,313,113700,18140,-0.01574,313,113700,18140,-0.01574,313,113700,18140,-0.01574,313,113700,18140,-0.01574,313,113700,18140,-0.01574
2011,2024-03-07,122630,0.85,104100,18425,0.85,1.43,0.85,1.18,154,140,1132482,1433910,2925,9690,0.533,0.627,313,113700,18130,-0.01601,313,113700,18130,-0.01601,313,113700,18130,-0.01601,313,113700,18130,-0.01601,313,113700,18130,-0.01601
2010,2024-03-07,122630,0.85,103100,18465,0.74,1.43,0.58,1.23,154,130,1156374,1448410,2849,9604,0.517,0.633,299,113000,18220,-0.01327,299,113000,18220,-0.01327,299,113000,18220,-0.01327,299,113000,18220,-0.01327,299,113000,18220,-0.01327
2009,2024-03-07,122630,0.85,102100,18455,0.25,1.43,0.25,1.29,154,100,1073537,1757007,2443,10212,0.567,0.717,279,112000,18270,-0.01002,279,112000,18270,-0.01002,279,112000,18270,-0.01002,279,112000,18270,-0.01002,279,112000,18270,-0.01002
2008,2024-03-07,122630,0.85,101100,18375,0.22,0.88,0.16,0.85,138,96,688098,960975,2723,3399,0.417,0.567,145,101300,18420,0.00245,152,101630,18460,0.00463,259,111000,18290,-0.00463,259,111000,18290,-0.00463,259,111000,18290,-0.00463
2007,2024-03-07,122630,0.85,100100,18355,-0.03,0.8,-0.03,0.77,117,60,713895,1028208,5625,3559,0.483,0.567,142,101130,18400,0.00245,148,101430,18440,0.00463,154,101730,18480,0.00681,239,110000,18315,-0.00218,239,110000,18315,-0.00218
2006,2024-03-07,122630,0.85,95100,18265,0.66,0.66,-0.03,0.22,40,60,1418187,759806,13955,2966,0.3,0.333,103,95200,18310,0.00246,114,95730,18350,0.00465,137,100900,18380,0.0063,145,101300,18420,0.00849,152,101630,18460,0.01068
2005,2024-03-07,122630,0.85,94100,18265,0.49,0.85,-0.03,0.25,35,60,1469237,1055828,13402,3990,0.417,0.45,84,94230,18310,0.00246,114,95730,18350,0.00465,137,100900,18380,0.0063,145,101300,18420,0.00849,152,101630,18460,0.01068
2004,2024-03-07,122630,0.85,93100,18220,0.85,1.12,0.0,0.0,2,59,2050827,1609478,13239,6221,0.317,0.433,68,93430,18270,0.00274,71,93600,18300,0.00439,111,95600,18340,0.00659,137,100900,18380,0.00878,144,101230,18410,0.01043
2003,2024-03-06,122630,-0.79,142100,18270,-0.52,-0.35,-0.65,-0.38,636,596,153109,202569,976,1160,0.483,0.525,759,152000,18220,-0.00274,759,152000,18220,-0.00274,759,152000,18220,-0.00274,759,152000,18220,-0.00274,759,152000,18220,-0.00274
2002,2024-03-06,122630,-0.79,141100,18255,-0.65,-0.41,-0.68,-0.46,587,564,247212,242167,1000,1060,0.483,0.483,739,151000,18205,-0.00274,739,151000,18205,-0.00274,739,151000,18205,-0.00274,739,151000,18205,-0.00274,739,151000,18205,-0.00274
2001,2024-03-06,122630,-0.79,140100,18240,-0.55,-0.41,-0.68,-0.65,587,564,306254,215817,1332,1047,0.383,0.397,646,142330,18290,0.00274,719,150000,18230,-0.00055,719,150000,18230,-0.00055,719,150000,18230,-0.00055,719,150000,18230,-0.00055
2000,2024-03-06,122630,-0.79,135100,18245,-0.49,-0.3,-0.68,-0.52,530,564,422480,432770,1627,2353,0.5,0.448,646,142330,18290,0.00247,699,145000,18230,-0.00082,699,145000,18230,-0.00082,699,145000,18230,-0.00082,699,145000,18230,-0.00082
1999,2024-03-06,122630,-0.79,134100,18215,-0.65,-0.3,-0.65,-0.63,530,500,540523,670825,1699,3096,0.517,0.483,586,135330,18260,0.00247,679,144000,18250,0.00192,679,144000,18250,0.00192,679,144000,18250,0.00192,679,144000,18250,0.00192
1998,2024-03-06,122630,-0.79,133100,18235,-0.68,-0.3,-0.68,-0.49,530,480,666645,849235,1611,4040,0.5,0.525,643,142200,18280,0.00247,659,143000,18260,0.00137,659,143000,18260,0.00137,659,143000,18260,0.00137,659,143000,18260,0.00137
1997,2024-03-06,122630,-0.79,132100,18250,-0.87,-0.46,-0.93,-0.52,513,464,514777,734745,1172,3244,0.467,0.561,639,142000,18270,0.0011,639,142000,18270,0.0011,639,142000,18270,0.0011,639,142000,18270,0.0011,639,142000,18270,0.0011
1996,2024-03-06,122630,-0.79,131100,18220,-0.87,-0.52,-0.93,-0.6,488,448,351652,459417,1044,2519,0.45,0.509,523,132200,18270,0.00274,619,141000,18255,0.00192,619,141000,18255,0.00192,619,141000,18255,0.00192,619,141000,18255,0.00192
1995,2024-03-06,122630,-0.79,130100,18215,-0.82,-0.65,-0.98,-0.65,479,431,212347,290711,1181,1614,0.517,0.491,516,131830,18260,0.00247,599,140000,18220,0.00027,599,140000,18220,0.00027,599,140000,18220,0.00027,599,140000,18220,0.00027
1994,2024-03-06,122630,-0.79,125100,18180,-1.06,-0.79,-1.06,-0.93,416,400,277483,404381,1461,1439,0.517,0.475,485,130300,18230,0.00275,516,131830,18260,0.0044,579,135000,18245,0.00358,579,135000,18245,0.00358,579,135000,18245,0.00358
1993,2024-03-06,122630,-0.79,124100,18180,-1.04,-0.79,-1.09,-0.9,416,387,479327,498136,2958,1732,0.5,0.525,485,130300,18230,0.00275,516,131830,18260,0.0044,559,134000,18225,0.00248,559,134000,18225,0.00248,559,134000,18225,0.00248
1992,2024-03-06,122630,-0.79,123100,18195,-1.12,-0.79,-1.12,-0.82,416,360,474249,586428,2874,2292,0.5,0.593,486,130330,18240,0.00247,526,132330,18280,0.00467,539,133000,18250,0.00302,539,133000,18250,0.00302,539,133000,18250,0.00302
1991,2024-03-06,122630,-0.79,122100,18150,-1.17,-0.95,-1.25,-1.01,397,348,508111,409571,3885,1924,0.45,0.542,417,122900,18200,0.00275,485,130300,18230,0.00441,519,132000,18245,0.00523,519,132000,18245,0.00523,519,132000,18245,0.00523
1990,2024-03-06,122630,-0.79,121100,18150,-1.17,-0.98,-1.25,-1.01,377,348,339023,483579,2779,2013,0.533,0.583,417,122900,18200,0.00275,485,130300,18230,0.00441,499,131000,18230,0.00441,499,131000,18230,0.00441,499,131000,18230,0.00441
1989,2024-03-06,122630,-0.79,120100,18140,-1.47,-1.04,-1.47,-1.2,325,300,343617,547641,2609,2020,0.6,0.661,415,122800,18190,0.00276,478,125930,18220,0.00441,479,130000,18220,0.00441,479,130000,18220,0.00441,479,130000,18220,0.00441
1988,2024-03-06,122630,-0.79,115100,18130,-1.31,-1.04,-1.53,-1.12,325,296,519130,509574,4565,2077,0.517,0.593,406,122330,18180,0.00276,459,125000,18170,0.00221,459,125000,18170,0.00221,459,125000,18170,0.00221,459,125000,18170,0.00221
1987,2024-03-06,122630,-0.79,114100,18130,-1.34,-1.17,-1.53,-1.17,318,296,692202,561161,5020,1794,0.483,0.569,406,122330,18180,0.00276,439,124000,18175,0.00248,439,124000,18175,0.00248,439,124000,18175,0.00248,439,124000,18175,0.00248
1986,2024-03-06,122630,-0.79,113100,18070,-1.36,-1.2,-1.53,-1.53,246,296,777237,418675,6270,1579,0.383,0.424,317,113900,18120,0.00277,325,114300,18150,0.00443,415,122800,18190,0.00664,419,123000,18190,0.00664,419,123000,18190,0.00664
1985,2024-03-06,122630,-0.79,112100,18100,-1.39,-1.2,-1.39,-1.25,246,220,742706,512399,4605,2024,0.433,0.5,325,114300,18150,0.00276,399,122000,18155,0.00304,399,122000,18155,0.00304,399,122000,18155,0.00304,399,122000,18155,0.00304
1984,2024-03-06,122630,-0.79,111100,18090,-1.47,-1.2,-1.58,-1.36,246,205,774400,402023,7968,2842,0.4,0.475,325,114300,18140,0.00276,379,121000,18155,0.00359,379,121000,18155,0.00359,379,121000,18155,0.00359,379,121000,18155,0.00359
1983,2024-03-06,122630,-0.79,110100,18090,-1.25,-1.23,-1.58,-1.34,181,205,976570,493358,10441,3311,0.4,0.475,325,114300,18140,0.00276,359,120000,18120,0.00166,359,120000,18120,0.00166,359,120000,18120,0.00166,359,120000,18120,0.00166
1982,2024-03-06,122630,-0.79,105100,18085,-0.87,-0.85,-1.58,-1.36,161,205,1576371,758032,14966,3193,0.35,0.417,318,113930,18130,0.00249,339,115000,18135,0.00276,339,115000,18135,0.00276,339,115000,18135,0.00276,339,115000,18135,0.00276
1981,2024-03-06,122630,-0.79,104100,18070,-0.82,-0.68,-1.44,-1.42,151,198,1529742,678092,13518,2558,0.317,0.35,224,105230,18120,0.00277,319,114000,18125,0.00304,319,114000,18125,0.00304,319,114000,18125,0.00304,319,114000,18125,0.00304
1980,2024-03-06,122630,-0.79,103100,18110,-0.71,-0.52,-1.36,-1.34,128,178,1300894,698131,10471,2035,0.35,0.383,299,113000,18060,-0.00276,299,113000,18060,-0.00276,299,113000,18060,-0.00276,299,113000,18060,-0.00276,299,113000,18060,-0.00276
1979,2024-03-06,122630,-0.79,102100,18180,-0.55,-0.52,-0.95,-0.95,128,158,707206,424193,5978,1847,0.433,0.383,279,112000,18110,-0.00385,279,112000,18110,-0.00385,279,112000,18110,-0.00385,279,112000,18110,-0.00385,279,112000,18110,-0.00385
1978,2024-03-06,122630,-0.79,101100,18195,-0.49,-0.27,-0.93,-0.71,89,109,705135,603224,4108,2083,0.467,0.45,259,111000,18090,-0.00577,259,111000,18090,-0.00577,259,111000,18090,-0.00577,259,111000,18090,-0.00577,259,111000,18090,-0.00577
1977,2024-03-06,122630,-0.79,100100,18210,-0.63,-0.27,-0.93,-0.65,89,109,715418,666886,3927,2502,0.5,0.492,239,110000,18095,-0.00632,239,110000,18095,-0.00632,239,110000,18095,-0.00632,239,110000,18095,-0.00632,239,110000,18095,-0.00632
1976,2024-03-06,122630,-0.79,95100,18240,-0.9,-0.27,-1.01,-0.55,89,46,650672,812767,3720,3074,0.567,0.559,219,105000,18090,-0.00822,219,105000,18090,-0.00822,219,105000,18090,-0.00822,219,105000,18090,-0.00822,219,105000,18090,-0.00822
1975,2024-03-06,122630,-0.79,94100,18255,-1.12,-0.38,-1.36,-0.52,77,25,1145510,1050894,7989,4476,0.517,0.525,199,104000,18080,-0.00959,199,104000,18080,-0.00959,199,104000,18080,-0.00959,199,104000,18080,-0.00959,199,104000,18080,-0.00959
1974,2024-03-06,122630,-0.79,93100,18225,-0.79,-0.49,-1.36,-0.71,1,25,1929465,1490616,12439,6625,0.45,0.417,75,93800,18270,0.00247,179,103000,18095,-0.00713,179,103000,18095,-0.00713,179,103000,18095,-0.00713,179,103000,18095,-0.00713
1973,2024-03-05,122630,-0.94,142100,18520,-0.83,-0.75,-1.02,-0.86,616,593,143772,211621,897,884,0.517,0.617,759,152000,18355,-0.00891,759,152000,18355,-0.00891,759,152000,18355,-0.00891,759,152000,18355,-0.00891,759,152000,18355,-0.00891
1972,2024-03-05,122630,-0.94,141100,18505,-0.99,-0.75,-1.02,-0.86,616,593,182050,261368,830,1099,0.55,0.627,739,151000,18390,-0.00621,739,151000,18390,-0.00621,739,151000,18390,-0.00621,739,151000,18390,-0.00621,739,151000,18390,-0.00621
1971,2024-03-05,122630,-0.94,140100,18505,-1.02,-0.8,-1.1,-0.88,570,546,226513,185668,1001,1064,0.567,0.644,719,150000,18410,-0.00513,719,150000,18410,-0.00513,719,150000,18410,-0.00513,719,150000,18410,-0.00513,719,150000,18410,-0.00513
1970,2024-03-05,122630,-0.94,135100,18515,-0.88,-0.8,-1.1,-0.88,570,546,268129,175748,1375,1195,0.483,0.661,699,145000,18445,-0.00378,699,145000,18445,-0.00378,699,145000,18445,-0.00378,699,145000,18445,-0.00378,699,145000,18445,-0.00378
1969,2024-03-05,122630,-0.94,134100,18490,-0.83,-0.7,-1.1,-1.02,507,546,266573,112771,1348,969,0.467,0.661,679,144000,18460,-0.00162,679,144000,18460,-0.00162,679,144000,18460,-0.00162,679,144000,18460,-0.00162,679,144000,18460,-0.00162
1968,2024-03-05,122630,-0.94,133100,18480,-0.8,-0.67,-1.07,-1.02,490,535,248971,137950,1299,930,0.45,0.627,616,140830,18530,0.00271,659,143000,18500,0.00108,659,143000,18500,0.00108,659,143000,18500,0.00108,659,143000,18500,0.00108
1967,2024-03-05,122630,-0.94,132100,18505,-0.8,-0.67,-0.91,-0.83,477,463,256620,196246,873,990,0.483,0.586,639,142000,18510,0.00027,639,142000,18510,0.00027,639,142000,18510,0.00027,639,142000,18510,0.00027,639,142000,18510,0.00027
1966,2024-03-05,122630,-0.94,131100,18520,-0.62,-0.59,-0.91,-0.83,441,463,315035,259474,1180,1406,0.483,0.569,619,141000,18510,-0.00054,619,141000,18510,-0.00054,619,141000,18510,-0.00054,619,141000,18510,-0.00054,619,141000,18510,-0.00054
1965,2024-03-05,122630,-0.94,130100,18520,-0.88,-0.59,-0.91,-0.78,441,463,330730,373701,1147,1706,0.5,0.621,599,140000,18505,-0.00081,599,140000,18505,-0.00081,599,140000,18505,-0.00081,599,140000,18505,-0.00081,599,140000,18505,-0.00081
1964,2024-03-05,122630,-0.94,125100,18520,-0.99,-0.59,-1.07,-0.78,441,411,263878,366200,1080,1654,0.533,0.678,579,135000,18505,-0.00081,579,135000,18505,-0.00081,579,135000,18505,-0.00081,579,135000,18505,-0.00081,579,135000,18505,-0.00081
1963,2024-03-05,122630,-0.94,124100,18555,-0.96,-0.7,-1.1,-0.72,437,389,231871,289658,1081,1308,0.533,0.7,559,134000,18480,-0.00404,559,134000,18480,-0.00404,559,134000,18480,-0.00404,559,134000,18480,-0.00404,559,134000,18480,-0.00404
1962,2024-03-05,122630,-0.94,123100,18505,-1.12,-0.83,-1.12,-0.94,403,360,257429,330865,1062,1477,0.567,0.7,440,124030,18550,0.00243,539,133000,18480,-0.00135,539,133000,18480,-0.00135,539,133000,18480,-0.00135,539,133000,18480,-0.00135
1961,2024-03-05,122630,-0.94,122100,18490,-1.26,-0.86,-1.37,-1.02,370,342,306895,329757,1426,1641,0.6,0.763,434,123730,18540,0.0027,519,132000,18515,0.00135,519,132000,18515,0.00135,519,132000,18515,0.00135,519,132000,18515,0.00135
1960,2024-03-05,122630,-0.94,121100,18490,-1.15,-0.86,-1.37,-0.88,370,342,383493,358870,2359,1735,0.567,0.746,434,123730,18540,0.0027,499,131000,18515,0.00135,499,131000,18515,0.00135,499,131000,18515,0.00135,499,131000,18515,0.00135
1959,2024-03-05,122630,-0.94,120100,18460,-1.1,-0.96,-1.37,-1.12,311,342,425573,234396,2518,1386,0.533,0.729,370,120530,18510,0.00271,434,123730,18540,0.00433,479,130000,18525,0.00352,479,130000,18525,0.00352,479,130000,18525,0.00352
1958,2024-03-05,122630,-0.94,115100,18435,-0.7,-0.67,-1.34,-1.34,282,335,687563,277379,4695,1318,0.433,0.583,361,120100,18480,0.00244,425,123300,18520,0.00461,441,124100,18560,0.00678,459,125000,18525,0.00488,459,125000,18525,0.00488
1957,2024-03-05,122630,-0.94,114100,18450,-0.4,-0.4,-1.12,-1.12,260,297,821353,450886,4662,1242,0.45,0.5,370,120530,18500,0.00271,430,123530,18530,0.00434,439,124000,18535,0.00461,439,124000,18535,0.00461,439,124000,18535,0.00461
1956,2024-03-05,122630,-0.94,113100,18465,-0.51,-0.4,-1.12,-1.1,260,297,801699,465778,4800,1140,0.4,0.414,370,120530,18510,0.00244,419,123000,18495,0.00162,419,123000,18495,0.00162,419,123000,18495,0.00162,419,123000,18495,0.00162
1955,2024-03-05,122630,-0.94,112100,18550,-0.54,-0.35,-0.8,-0.67,233,275,657955,449061,3003,1089,0.45,0.483,399,122000,18480,-0.00377,399,122000,18480,-0.00377,399,122000,18480,-0.00377,399,122000,18480,-0.00377,399,122000,18480,-0.00377
1954,2024-03-05,122630,-0.94,111100,18595,-0.24,-0.16,-0.67,-0.43,203,244,576720,269172,3133,1138,0.4,0.483,379,121000,18505,-0.00484,379,121000,18505,-0.00484,379,121000,18505,-0.00484,379,121000,18505,-0.00484,379,121000,18505,-0.00484
1953,2024-03-05,122630,-0.94,110100,18575,-0.16,-0.08,-0.64,-0.46,187,224,630481,278277,3275,1185,0.333,0.458,359,120000,18460,-0.00619,359,120000,18460,-0.00619,359,120000,18460,-0.00619,359,120000,18460,-0.00619,359,120000,18460,-0.00619
1952,2024-03-05,122630,-0.94,105100,18570,-0.11,-0.03,-0.48,-0.48,170,219,645114,298684,3771,1307,0.267,0.339,339,115000,18420,-0.00808,339,115000,18420,-0.00808,339,115000,18420,-0.00808,339,115000,18420,-0.00808,339,115000,18420,-0.00808
1951,2024-03-05,122630,-0.94,104100,18625,0.37,0.46,-0.32,-0.27,141,163,712473,409187,4154,1646,0.3,0.345,319,114000,18460,-0.00886,319,114000,18460,-0.00886,319,114000,18460,-0.00886,319,114000,18460,-0.00886,319,114000,18460,-0.00886
1950,2024-03-05,122630,-0.94,103100,18640,0.4,0.46,-0.32,-0.29,141,163,732062,493426,4911,1993,0.383,0.373,299,113000,18465,-0.00939,299,113000,18465,-0.00939,299,113000,18465,-0.00939,299,113000,18465,-0.00939,299,113000,18465,-0.00939
1949,2024-03-05,122630,-0.94,102100,18650,0.48,0.75,-0.19,-0.05,104,156,709294,533846,4215,2819,0.45,0.508,279,112000,18545,-0.00563,279,112000,18545,-0.00563,279,112000,18545,-0.00563,279,112000,18545,-0.00563,279,112000,18545,-0.00563
1948,2024-03-05,122630,-0.94,101100,18740,0.99,0.99,0.11,0.32,80,130,851633,717839,4476,3369,0.467,0.533,259,111000,18590,-0.008,259,111000,18590,-0.008,259,111000,18590,-0.008,259,111000,18590,-0.008,259,111000,18590,-0.008
1947,2024-03-05,122630,-0.94,100100,18740,0.67,0.99,0.27,0.43,80,93,1073808,1242308,4484,6059,0.533,0.644,239,110000,18585,-0.00827,239,110000,18585,-0.00827,239,110000,18585,-0.00827,239,110000,18585,-0.00827,239,110000,18585,-0.00827
1946,2024-03-05,122630,-0.94,95100,18765,-0.21,0.99,-0.21,0.4,80,40,1120728,1482095,4402,7169,0.6,0.712,104,95230,18810,0.0024,219,105000,18580,-0.00986,219,105000,18580,-0.00986,219,105000,18580,-0.00986,219,105000,18580,-0.00986
1945,2024-03-05,122630,-0.94,94100,18855,0.03,0.96,-0.56,0.96,77,26,1039300,1429670,4523,7102,0.633,0.729,199,104000,18620,-0.01246,199,104000,18620,-0.01246,199,104000,18620,-0.01246,199,104000,18620,-0.01246,199,104000,18620,-0.01246
1944,2024-03-05,122630,-0.94,93100,18795,-0.94,0.4,-0.94,0.4,59,0,1283005,1319042,5321,5933,0.583,0.683,75,93800,18840,0.00239,179,103000,18615,-0.00958,179,103000,18615,-0.00958,179,103000,18615,-0.00958,179,103000,18615,-0.00958
1943,2024-03-04,122630,1.98,142100,18745,2.89,3.3,2.86,3.22,634,582,420821,690116,891,2597,0.533,0.586,759,152000,18725,-0.00107,759,152000,18725,-0.00107,759,152000,18725,-0.00107,759,152000,18725,-0.00107,759,152000,18725,-0.00107
1942,2024-03-04,122630,1.98,141100,18735,2.95,3.22,2.84,3.22,619,577,200596,434612,898,1688,0.55,0.596,739,151000,18720,-0.0008,739,151000,18720,-0.0008,739,151000,18720,-0.0008,739,151000,18720,-0.0008,739,151000,18720,-0.0008
1941,2024-03-04,122630,1.98,140100,18700,3.08,3.08,2.84,3.03,540,577,273704,241284,1245,989,0.55,0.526,624,141230,18750,0.00267,719,150000,18735,0.00187,719,150000,18735,0.00187,719,150000,18735,0.00187,719,150000,18735,0.00187
1940,2024-03-04,122630,1.98,135100,18680,3.06,3.14,2.84,2.86,537,577,275738,258849,1286,1050,0.517,0.536,610,140530,18730,0.00268,626,141330,18760,0.00428,699,145000,18715,0.00187,699,145000,18715,0.00187,699,145000,18715,0.00187
1939,2024-03-04,122630,1.98,134100,18690,2.97,3.14,2.92,2.95,537,557,242626,285657,1000,1131,0.567,0.571,610,140530,18740,0.00268,679,144000,18705,0.0008,679,144000,18705,0.0008,679,144000,18705,0.0008,679,144000,18705,0.0008
1938,2024-03-04,122630,1.98,133100,18715,3.03,3.14,2.95,3.11,537,491,175662,325276,686,1340,0.567,0.632,626,141330,18760,0.0024,659,143000,18730,0.0008,659,143000,18730,0.0008,659,143000,18730,0.0008,659,143000,18730,0.0008
1937,2024-03-04,122630,1.98,132100,18705,2.92,3.14,2.92,3.03,467,460,230647,367141,849,1943,0.633,0.661,624,141230,18750,0.00241,639,142000,18740,0.00187,639,142000,18740,0.00187,639,142000,18740,0.00187,639,142000,18740,0.00187
1936,2024-03-04,122630,1.98,131100,18700,2.86,3.14,2.64,3.0,467,451,348053,411208,1258,1992,0.6,0.65,619,141000,18740,0.00214,619,141000,18740,0.00214,619,141000,18740,0.00214,619,141000,18740,0.00214,619,141000,18740,0.00214
1935,2024-03-04,122630,1.98,130100,18710,2.89,3.14,2.64,3.0,467,451,315004,302925,1241,1639,0.55,0.603,599,140000,18705,-0.00027,599,140000,18705,-0.00027,599,140000,18705,-0.00027,599,140000,18705,-0.00027,599,140000,18705,-0.00027
