,date,shcode,time,vi_time,wtime,vi_trgprice,vi_sprice,histHigh,histLow,ilocHigh,ilocLow,histClose,histDiff,histHigh10min,histLow10min,ilocHigh10min,ilocLow10min,chdegree,volume,mdvolume,msvolume,mdchecnt,mschecnt,tmcode,tmavgdiff,tm1diff,tm2diff,tm1value,tm2value,DurH30,DurL30,DurH60,DurL60,noNEWS,maxProfit,minProfit,lastProfit,imax,imin,hname,finalProfit
1336,20250527,014940,90025,90025,100234,6700,6000,6980,6480,82,118,6590,9.830,6650,6570,12,17,97.700,7835341,3946188,3855456,20270,25225,94,1.990,26.890,10.890,7488,9452,6000,4700,6190,4240,9,0.013,-0.026,0.009,521,231,오리엔탈정공,0.009
1335,20250527,054180,90025,90022,100230,300,272,310,268,119,86,276,11.290,280,273,19,7,78.330,33492710,17844916,13978400,8956,13204,94,1.990,26.770,10.890,7488,9451,303,104,356,104,5,-0.002,-0.067,-0.027,125,591,메디콕스,-0.048
1334,20250526,124500,134838,134838,145047,11700,10630,11700,11100,120,27,11490,16.530,11530,11400,17,2,149.000,1650536,654234,974781,6009,7674,17,1.170,16.630,4.390,18233,5640,10310,5470,10310,5470,10,0.003,-0.009,-0.001,704,733,아이티센글로벌,-0.001
1333,20250526,425420,134723,134721,144936,21300,19320,22150,20900,36,79,21900,13.000,22100,21750,9,17,268.220,146043,39102,104878,1086,1725,12,2.510,18.050,13.000,6660,3054,20000,15810,20000,15810,8,0.014,-0.007,0.005,717,709,티에프이,0.005
1332,20250526,125210,134637,134633,144848,6560,5960,6730,6180,110,60,6220,3.670,6250,6210,4,13,89.280,1531103,806756,720270,6189,6238,287,2.280,15.690,6.390,121923,1538,6280,4805,6670,4805,0,0.014,-0.002,0.009,747,697,아모그린텍,0.009
1331,20250526,443670,134526,134526,144737,7210,6550,7500,6810,120,33,6890,6.000,6930,6880,15,3,85.250,642095,343861,293140,3012,3361,529,1.450,11.670,8.060,17441,2932,7470,6060,9460,6040,3,0.005,-0.005,0.005,741,710,에스피소프트,0.005
1330,20250526,142280,134453,134452,144657,4675,4250,5060,4525,2,107,5025,19.360,5060,4880,2,17,113.830,13947352,6492592,7390545,56390,72616,516,1.470,19.710,6.490,66229,18059,4705,3340,4705,3340,2,0.011,-0.104,-0.104,702,760,녹십자엠에스,-0.048
1329,20250526,054670,133418,133416,143629,7730,7020,7870,7170,119,85,7320,4.270,7380,7280,16,1,88.130,1211306,602502,531003,4609,4242,108,1.570,15.800,14.910,77211,10301,7030,6290,7210,6290,1,-0.002,-0.013,-0.005,672,685,대한뉴팜,-0.005
1328,20250526,387570,133203,133201,143407,7590,6900,8400,7220,40,116,7630,9.310,7940,7590,14,7,92.640,1517600,762749,706613,7465,7390,175,0.830,11.130,10.970,5728,5600,9300,6980,11100,6980,0,0.018,-0.024,0.012,753,690,파인메딕스,0.012
1327,20250526,228670,133012,133012,143222,9100,8270,9460,8430,119,99,8500,1.800,8550,8450,13,5,71.510,591368,333771,238688,4094,3746,174,-0.020,2.510,2.090,626,370,9230,6750,9230,6750,2,0.011,-0.010,-0.004,710,736,레이,-0.004
1326,20250526,460930,132921,132920,143133,21400,19450,22150,21350,53,111,21750,24.070,21950,21450,5,15,132.200,9731379,4180545,5526637,49837,72627,94,2.770,24.360,18.980,118539,15326,18440,12600,18570,12570,4,0.035,-0.007,0.014,729,665,현대힘스,0.014
1325,20250526,301300,132628,132628,142844,5050,4590,5520,4900,112,102,5010,9.150,5020,4965,6,17,89.190,557137,292399,260805,2463,3067,529,1.640,12.040,9.150,16743,2864,5280,4135,5280,4055,1,0.026,-0.020,0.026,760,712,바이브컴퍼니,0.026
1324,20250526,129920,131718,131714,141924,5170,4695,5630,4875,108,28,4900,6.410,4960,4900,18,0,84.340,2476804,1314354,1108473,9608,8469,445,3.250,29.870,17.950,6906,62777,4805,3540,4805,2970,1,0.009,-0.023,0.005,751,702,대성하이텍,0.005
1323,20250526,171010,131232,131232,141445,4635,4210,4695,4425,117,10,4475,17.610,4510,4425,0,10,96.390,9272631,4684963,4515882,44675,58250,557,7.770,28.170,17.610,151897,40861,4065,3430,4840,3430,5,0.029,-0.051,-0.032,642,750,램테크놀러지,-0.048
1322,20250526,180640,130937,130936,141145,134100,121900,135700,130900,118,69,132800,10.570,135000,132200,19,1,99.710,634767,316666,315739,15250,15715,568,1.620,10.410,8.520,48771,6205,150600,74100,150600,74100,0,0.001,-0.019,-0.001,639,734,한진칼,-0.001
1321,20250526,080220,125947,125941,140158,13440,12210,13450,12850,120,73,13000,4.670,13000,12940,0,15,96.480,1182628,598387,577309,6079,7326,468,5.960,29.840,4.670,19377,7988,13660,11290,16680,11290,0,-0.001,-0.010,-0.006,609,710,제주반도체,-0.006
1320,20250526,484870,125525,125525,135734,129700,117900,130400,127700,43,3,128000,8.020,129800,127700,16,3,125.180,75431,33389,41795,4223,5710,144,1.030,8.210,8.020,402639,6663,118500,76800,118500,64800,2,0.008,-0.015,0.000,694,735,엠앤씨솔루션,0.000
1319,20250526,376900,125251,125247,135505,19800,18000,19890,18370,120,6,18530,3.930,18700,18370,18,6,91.360,4773640,2448001,2236599,31996,35953,574,3.060,28.320,16.100,150149,232823,21450,14750,21450,14750,2,-0.001,-0.024,-0.013,593,684,로킷헬스케어,-0.013
1318,20250526,068330,125010,125009,135213,1291,1173,1455,1297,83,99,1407,20.050,1427,1385,10,16,91.350,11849394,6118204,5589281,13549,17541,464,2.950,19.800,5.190,16281,2280,1240,949,1240,949,3,-0.006,-0.074,-0.045,584,670,일신바이오,-0.048
1317,20250526,340360,124635,124631,134844,1787,1624,1843,1743,58,120,1770,9.330,1790,1747,20,9,148.400,1109479,428841,636388,1405,2265,480,1.330,13.650,9.330,12146,1925,-1,-1,-1,-1,2,0.015,-0.003,0.003,642,578,다보링크,0.003
1316,20250526,097780,121734,121728,131947,1297,1179,1294,1150,109,5,1154,11.280,1191,1150,17,5,90.800,4687738,2408687,2187088,8686,10639,27,0.700,13.340,11.660,9624,7561,1116,1037,1116,903,0,0.078,-0.049,0.078,760,549,에코볼트,-0.048
1315,20250526,117670,120231,120231,130443,899,813,935,796,120,74,799,10.210,815,798,20,3,94.840,900789,443816,420921,1979,2287,307,1.430,10.210,6.890,766,53161,1020,725,1199,725,0,0.038,-0.028,-0.021,530,689,알파칩스,-0.021
1314,20250526,117670,120013,120012,130224,790,718,935,796,115,69,802,10.620,830,799,20,13,91.970,884860,442148,406660,1960,2279,307,1.500,10.620,6.250,753,52043,1020,725,1199,725,0,0.034,-0.032,-0.024,530,689,알파칩스,-0.024
1313,20250526,101360,114900,114900,125109,22450,20400,22450,22050,119,38,22250,8.010,22250,22150,0,2,138.880,211693,87830,121974,2032,2371,64,2.030,29.870,28.760,6878,134292,28600,20600,31750,20600,3,0.005,-0.015,-0.004,637,518,에코앤드림,-0.004
1312,20250526,053580,114530,114529,124739,14320,13010,14380,14100,16,54,14200,7.980,14380,14200,16,0,131.140,528694,225897,296232,3261,4507,575,1.920,7.980,2.010,7338,6460,17800,11290,17800,8700,5,0.007,-0.036,-0.020,463,738,웹케시,-0.020
1311,20250526,027740,114050,114049,124301,1089,990,1139,1025,117,43,1041,5.150,1054,1041,7,0,87.610,11059485,5786590,5069689,11919,13453,417,0.960,12.790,5.150,8964,11872,1156,828,1156,828,1,0.007,-0.017,-0.006,455,634,마니커,-0.006
1310,20250526,180400,112050,112048,122306,2400,2180,2500,2370,66,113,2440,11.930,2455,2410,5,17,164.730,1182123,436213,718579,1304,2057,546,2.540,11.930,10.060,2824,95307,2280,1805,2280,1581,2,0.006,-0.020,-0.008,439,599,DXVX,-0.008
1309,20250526,483650,111915,111915,122126,140300,127500,146600,138600,95,11,139400,15.680,139800,138600,17,11,118.770,2690186,1217777,1446319,56331,79441,574,3.230,28.320,15.680,130932,209213,120500,110100,120500,110100,0,0.014,-0.032,0.013,425,661,달바글로벌,0.013
1308,20250526,334970,111707,111707,121915,4380,3980,4420,4085,120,107,4250,7.460,4250,4205,0,5,124.710,568217,248101,309419,1756,2277,172,1.250,29.840,26.100,19294,62147,4335,3710,4485,3710,0,0.014,-0.022,-0.014,716,496,프레스티지바이오로직,-0.014
1307,20250526,417840,110529,110529,120737,10290,9350,10300,10080,111,56,10120,8.000,10180,10120,19,0,131.600,254782,109316,143858,1218,1375,12,2.900,16.750,10.860,5352,6977,9790,6490,9790,6490,12,0.013,-0.008,0.004,662,528,저스템,0.004
1306,20250526,097780,110425,110424,120634,1160,1054,1185,1065,120,95,1163,12.150,1171,1147,8,19,119.110,1464184,654495,779592,1543,2109,27,0.860,12.870,12.150,6312,1621,1116,1037,1116,903,0,0.112,-0.056,0.069,394,549,에코볼트,-0.048
1305,20250526,489460,110045,110044,120303,17930,16300,18100,17160,118,10,17300,4.660,17400,17160,18,10,89.490,3128854,1632792,1461126,20866,24388,574,3.250,29.960,17.010,113011,203109,19910,16530,19910,16530,0,0.061,-0.004,0.009,445,639,바이오비쥬,0.009
1304,20250526,481070,105925,105924,120134,17520,15920,17950,17330,15,107,17620,11.870,17950,17520,15,2,131.170,681455,291691,382609,5433,7897,574,3.260,29.960,17.010,112839,202869,15750,12040,18050,12040,0,0.014,-0.049,-0.022,471,678,에이유브랜즈,-0.048
1303,20250526,272110,105816,105814,120027,18260,16600,19000,16810,119,75,17190,3.990,17210,16940,5,18,86.470,178436,88699,76694,1909,1734,14,2.090,11.560,10.340,22494,14712,18290,14470,18290,14240,1,-0.001,-0.039,-0.039,365,760,케이엔제이,-0.039
1302,20250526,204620,105242,105240,115454,5930,5390,6020,5900,86,120,5950,10.190,5990,5950,7,0,297.160,2709013,679264,2018486,3588,10470,529,1.190,10.190,5.690,11204,217,5750,4900,5750,4155,0,0.023,-0.010,0.020,580,448,글로벌텍스프리,0.020
1301,20250526,124500,104939,104939,115151,10640,9670,10640,10400,119,24,10450,5.980,10480,10450,6,0,159.650,439142,165455,264155,1402,1923,576,1.180,6.190,2.520,4550,4543,10310,5470,10310,5470,10,0.117,-0.017,0.098,577,403,아이티센글로벌,0.098
1300,20250526,007390,104728,104726,114933,25700,23350,26750,24600,120,64,25050,5.700,25250,24950,16,3,110.640,1394908,656252,726085,5646,7465,448,2.130,22.180,20.370,55788,11972,33250,23200,33250,15580,6,0.038,-0.006,0.028,584,341,네이처셀,0.028
1299,20250526,216050,103059,103058,113303,7700,7000,7490,7150,120,110,7210,3.000,7210,7170,0,2,93.280,423786,206963,193057,1439,1659,59,0.360,6.050,3.000,99,3109,7340,6300,7530,6300,0,0.005,-0.009,0.004,427,664,인크로스,0.004
1298,20250526,299660,102957,102954,113207,6870,6240,6980,6530,119,26,6570,2.180,6610,6540,12,14,94.670,4954588,2494449,2361398,13658,14586,448,2.160,23.160,20.370,53040,11708,6760,2718,6760,2718,3,0.022,-0.045,-0.023,492,687,셀리드,-0.023
1297,20250526,069540,102424,102423,112630,907,824,920,873,118,34,896,9.270,910,884,16,18,189.500,707222,241348,457343,768,1186,373,0.810,9.270,7.920,625,2954,935,790,1033,790,0,0.078,-0.021,0.025,568,321,빛과전자,0.025
1296,20250526,212710,102420,102417,112626,10010,9100,9990,10000,54,56,9850,9.200,9940,9850,8,0,136.420,664875,277973,379220,3113,3885,574,3.120,24.440,16.020,100115,162431,10910,8680,18860,8570,0,0.019,-0.031,-0.024,369,756,아이에스티이,-0.024
1295,20250526,049180,101951,101946,112158,1089,990,1132,1018,120,50,1048,20.320,1074,1046,20,0,84.580,4414967,2308910,1952923,6194,7180,493,1.590,20.320,8.090,4646,68628,1072,871,1822,871,1,0.009,-0.085,-0.085,385,760,셀루메드,-0.048
1294,20250526,208710,101416,101416,111622,2640,2400,2790,2500,116,21,2530,4.120,2540,2505,13,11,80.480,498845,268494,216076,1927,2438,106,0.680,4.120,2.850,1312,482,-1,-1,-1,-1,4,0.030,-0.030,-0.000,589,605,포톤,-0.000
1293,20250526,450950,100801,100801,111012,12540,11400,12810,11710,119,74,12020,5.350,12100,11990,19,1,95.640,1799121,902756,863425,9557,9648,574,3.090,24.890,14.520,95548,142392,11810,7840,11810,7500,0,0.015,-0.012,-0.003,551,401,아스테라시스,-0.003
1292,20250526,019170,100453,100446,110705,11790,10710,12780,11330,13,112,12680,24.440,12780,12340,13,20,106.920,7837729,3775149,4036206,35692,42342,427,3.610,24.440,6.040,49296,4819,10470,6650,10470,6650,1,0.017,-0.083,-0.072,377,745,신풍제약,-0.048
1291,20250526,067080,100400,100400,110606,15040,13670,16330,14300,42,118,15930,16.620,16140,15810,10,14,108.110,3565936,1711428,1850277,24260,26597,540,2.030,29.750,16.620,2727,39956,17680,12720,17680,10460,0,0.004,-0.070,-0.059,295,661,대화제약,-0.048
1290,20250526,049180,100201,100200,110406,952,865,996,1002,106,110,1073,23.190,1073,1018,0,15,82.540,3995906,2105217,1737555,5330,6187,493,1.770,22.270,9.030,4207,66620,1072,871,1822,871,1,0.005,-0.106,-0.106,258,760,셀루메드,-0.048
1289,20250526,460930,95921,95918,110133,19390,17620,20350,19370,12,120,20100,14.660,20350,19870,12,20,130.200,4410412,1908034,2484336,26271,32405,94,2.540,20.830,14.380,11345,53222,18440,12600,18570,12570,4,0.120,-0.007,0.098,729,248,현대힘스,0.098
1288,20250526,101680,95725,95724,105930,2660,2415,2775,2480,118,8,2505,3.730,2515,2480,13,8,89.420,275668,141466,126499,791,960,297,1.740,10.580,3.730,5550,714,3250,2280,3250,2280,0,0.024,-0.004,0.006,463,245,한국정밀기계,0.006
1287,20250526,092040,95600,95557,105808,3985,3620,4075,3835,0,106,4070,12.590,4075,3980,0,17,117.350,1760489,799732,938509,3345,3713,376,1.440,13.640,12.720,77864,6820,3615,2975,4650,2975,0,-0.002,-0.082,-0.061,237,511,아미코젠,-0.048
1286,20250526,298060,94538,94538,104752,895,805,885,792,119,38,803,0.250,806,800,4,4,71.580,225562,125890,90115,397,511,66,0.620,8.230,7.480,8216,413,1036,801,1421,801,3,0.017,-0.007,0.013,716,646,에스씨엠생명과학,0.013
1285,20250526,247660,94534,94533,104749,5900,5360,5900,5580,115,35,5600,4.870,5680,5590,15,6,113.970,60945,28047,31965,271,413,55,-0.060,4.870,3.970,350,1787,6500,4645,6500,4645,0,0.019,-0.002,0.007,347,215,나노씨엠에스,0.007
1284,20250526,030530,94534,94530,104745,5630,5110,5680,5430,114,24,5450,4.010,5490,5440,12,20,117.120,5695379,2548928,2985288,9148,11815,12,2.280,15.050,10.420,4606,5802,5510,3250,5510,3250,3,0.007,-0.008,0.004,273,679,원익홀딩스,0.004
1283,20250526,172670,94524,94524,104731,8580,7800,9210,8070,112,117,8190,5.130,8210,8190,7,0,86.370,605048,318270,274892,3960,4356,307,1.100,6.120,5.130,34150,5204,8750,7650,12150,7650,2,0.010,-0.012,-0.011,480,245,에이엘티,-0.011
1282,20250526,010660,94419,94415,104638,5100,4630,5200,4990,58,114,5130,10.800,5170,5100,11,1,124.410,1067414,460412,572791,1930,2862,297,1.930,10.800,4.140,5348,691,4720,3505,4720,3000,0,0.021,-0.025,-0.008,418,278,화천기계,-0.008
1281,20250526,302430,94016,94014,104228,8490,7710,8830,8040,118,25,8100,5.190,8170,8090,6,0,87.490,427913,220886,193258,3633,3896,557,7.130,25.190,17.870,91366,17419,9800,7700,12140,7530,0,0.033,-0.011,0.004,364,239,이노메트리,0.004
1280,20250526,161580,93616,93614,103823,34300,31150,36200,34050,115,21,34300,14.520,34400,34100,1,20,116.260,4466811,2056816,2391173,35480,42869,557,7.120,25.480,17.080,90258,16481,33950,28950,45250,28500,16,0.028,-0.009,0.013,489,235,필옵틱스,0.013
1279,20250526,274400,93118,93117,103330,4655,4230,4660,4490,120,2,4510,3.200,4520,4490,4,2,79.530,17391,8966,7131,121,158,289,1.610,15.250,5.790,8838,408,4790,3895,5240,3895,0,0.000,-0.018,-0.018,195,226,이노시뮬레이션,-0.018
1278,20250526,086390,92517,92517,102721,11060,10050,11750,10970,106,120,11430,14.640,11470,11340,12,11,121.570,588947,262536,319176,3935,4175,12,1.990,14.540,13.860,4377,2554,10690,8670,12630,8670,3,0.048,-0.004,0.048,760,214,유니테스트,0.048
1277,20250526,452450,92443,92440,102652,8400,7630,8720,8120,83,107,8480,26.380,8520,8380,7,17,78.850,10685474,5890979,4644950,30624,33675,557,7.180,26.230,16.950,89033,14217,9750,6690,12090,6690,3,0.026,-0.028,-0.001,350,275,피아이이,0.025
1276,20250526,171010,92443,92437,102649,4205,3820,4475,4060,1,112,4455,17.080,4475,4355,1,10,123.000,3302541,1467889,1805452,21140,29148,557,7.210,26.380,17.080,89032,14211,4065,3430,4840,3430,5,0.051,-0.075,-0.028,510,265,램테크놀러지,-0.048
1275,20250526,452190,92338,92338,102550,5220,4740,5740,5130,95,104,5470,16.880,5550,5440,11,18,106.940,6780381,3234057,3458499,16821,20422,557,7.320,26.380,17.350,88997,13866,5940,4630,7360,4630,7,0.044,-0.029,-0.007,354,238,한빛레이저,-0.007
1274,20250526,115610,92311,92309,102524,1293,1175,1350,1241,117,95,1316,-9.800,1325,1288,11,19,130.800,640121,257685,337051,937,1281,307,0.900,6.290,4.970,5086,26863,1723,1459,2180,1459,0,0.038,-0.023,0.022,509,199,이미지스,0.022
1273,20250526,452450,91834,91827,102047,7540,6850,8720,7630,71,120,8470,26.230,8540,8380,19,5,78.340,10570639,5843454,4577640,30270,32937,557,7.180,26.230,17.520,88067,36455,9750,6690,12090,6690,3,0.028,-0.027,0.000,350,275,피아이이,0.026
1272,20250526,383310,91606,91602,101818,25100,22800,25300,24000,120,1,24100,7.830,24350,24000,16,1,103.670,261018,126244,130872,2413,2612,568,0.940,7.830,7.160,3389,12927,29500,22350,32000,22350,2,0.002,-0.035,-0.027,287,222,에코프로에이치엔,-0.027
1271,20250526,214610,91555,91551,101814,7340,6670,7450,6950,117,36,7100,2.450,7170,7050,5,20,79.030,564082,294827,232995,4460,4410,447,1.590,24.070,15.100,9925,69351,-1,-1,-1,-1,1,0.149,-0.010,0.021,246,157,더바이오메드,0.120
1270,20250526,013720,91555,91551,101811,1475,1315,1445,1347,120,3,1383,-8.170,1416,1347,9,3,141.210,556132,158307,223545,537,606,27,0.600,11.880,7.290,4758,522,1985,659,1985,632,2,0.088,-0.016,0.072,383,169,CBI,0.072
1269,20250526,019570,91451,91449,101658,317,288,319,286,116,43,291,15.020,294,288,2,14,87.810,8467446,4365010,3832827,4114,6108,119,0.960,15.810,2.250,2535,2312,366,245,366,232,1,0.005,-0.074,-0.067,153,699,플루토스,-0.048
1268,20250526,950130,91226,91219,101430,7150,6500,7360,6750,115,98,7100,15.260,7140,6970,15,8,112.220,9806885,4563141,5120936,48830,59994,546,2.040,15.260,6.010,68622,1413,6430,4445,6430,4445,2,0.001,-0.115,-0.103,189,757,엑세스바이오,-0.048
1267,20250526,251630,91120,91118,101327,4930,4480,5130,4900,0,118,5130,29.870,5130,5130,0,0,95.920,1389492,689474,661346,3624,3793,445,3.300,29.870,17.090,6825,35563,4475,3785,4870,3780,0,-0.002,-0.002,-0.002,146,146,브이원텍,-0.003
1266,20250526,013720,91010,91006,101224,1434,1255,1445,1306,108,119,1410,-6.370,1430,1386,16,20,132.240,497483,139167,184036,495,563,27,0.550,10.150,7.430,4225,515,1985,659,1985,632,2,0.068,-0.045,0.052,383,153,CBI,0.052
1265,20250526,076610,90927,90926,101132,792,720,855,738,119,21,773,6.920,793,750,7,20,108.290,1190618,554282,600229,1310,1741,106,1.150,6.920,4.630,935,2547,833,675,872,675,1,0.033,-0.068,0.033,759,330,해성옵틱스,-0.048
1264,20250526,389030,90808,90807,101014,2300,2090,2395,2245,103,84,2295,8.770,2295,2275,0,14,113.870,639576,291016,331389,941,1101,376,1.060,14.450,10.380,66912,53040,2110,1080,2110,1080,0,0.005,-0.059,-0.037,238,603,지니너스,-0.048
1263,20250526,011000,90745,90745,100959,3810,3460,4270,3805,104,120,4040,8.890,4070,3960,9,19,96.920,13160543,6478774,6279395,20254,23577,448,1.650,21.300,14.230,8605,21942,3710,1890,3710,1890,1,0.024,-0.075,-0.065,193,667,진원생명과학,-0.048
1262,20250526,114450,90745,90744,100956,3620,3290,3720,3580,0,100,3720,29.840,3720,3720,0,0,51.480,5391416,3044033,1566978,7781,6202,468,5.530,29.840,4.720,19122,351,2865,1500,2865,1474,2,-0.002,-0.002,-0.002,139,139,그린생명과학,-0.003
1261,20250526,101140,90732,90728,100941,12700,11150,12100,11230,119,16,11380,1.880,11390,11230,5,16,96.300,13507,6652,6406,209,246,448,1.630,21.300,13.940,8589,21908,14650,5310,14650,5310,0,0.096,-0.005,0.079,482,227,인바이오젠,0.079
1260,20250526,377030,90613,90612,100823,3050,2770,3200,2950,88,108,3160,12.060,3195,3100,4,12,120.760,2213054,970520,1171981,3936,4717,289,1.540,12.060,5.330,6764,395,2820,1587,2820,1587,0,0.058,-0.013,0.042,662,331,비트맥스,0.042
1259,20250526,109740,90613,90608,100819,5930,5390,5870,5610,119,0,5610,1.080,5630,5610,1,0,105.530,38025,17248,18202,132,164,445,3.390,29.870,17.310,6819,35077,6560,3740,6560,3655,1,0.002,-0.031,-0.014,140,283,디에스케이,-0.014
1258,20250526,251630,90527,90522,100751,4425,4020,5130,4445,0,120,5130,29.870,5130,5130,0,0,96.100,1388224,688206,661346,3608,3793,445,3.390,29.870,17.090,6819,35051,4475,3785,4870,3780,0,-0.002,-0.002,-0.002,135,135,브이원텍,-0.003
1257,20250526,033250,90454,90449,100708,1366,1241,1379,1301,80,113,1330,4.400,1340,1327,18,5,96.400,3361015,1644263,1584998,4304,4551,427,2.260,15.210,4.400,21007,4478,1274,1018,1320,1018,1,0.124,-0.010,0.062,408,148,체시스,0.120
1256,20250526,019570,90431,90426,100644,281,255,319,284,96,115,290,14.620,297,289,16,0,89.220,8205304,4193928,3741767,3801,5564,119,0.830,14.620,1.610,2459,176,366,245,366,232,1,0.008,-0.071,-0.064,151,699,플루토스,-0.048
1255,20250526,214260,90410,90410,100614,20850,18920,21150,20850,0,120,21150,29.750,21150,21150,0,0,71.880,621479,348655,250624,3814,3650,540,1.810,29.750,10.030,2651,1230,19900,12500,19900,12500,3,-0.002,-0.002,-0.002,132,132,라파스,-0.002
1254,20250526,054180,90206,90205,100419,247,224,266,236,48,116,255,18.060,256,247,4,13,102.600,31782426,15330749,15728668,10428,13373,94,3.080,18.520,12.550,8005,21031,303,104,356,104,3,0.057,-0.041,-0.029,153,716,메디콕스,-0.029
1253,20250526,204020,90131,90125,100341,2965,2690,3170,2820,74,114,3045,18.020,3090,3005,10,13,103.200,3414566,1648166,1700983,7470,8843,421,1.010,18.220,6.360,10380,792,2695,2545,2865,2545,0,0.014,-0.114,-0.104,137,751,그리티,-0.048
1252,20250526,114450,90027,90026,100257,3230,2865,3720,3160,0,120,3720,29.840,3720,3720,0,0,51.630,5382615,3035232,1566978,7736,6202,468,5.330,29.840,4.010,19089,336,2865,1500,2865,1474,2,-0.002,-0.002,-0.002,125,125,그린생명과학,-0.003
1251,20250526,069640,90025,90024,100254,1837,1558,1885,1610,120,112,1644,5.520,1659,1617,2,10,75.420,1784018,930830,702077,5460,5910,496,0.690,5.520,3.260,3057,51,1558,1052,1558,984,0,0.024,-0.119,-0.078,329,751,한세엠케이,-0.048
1250,20250526,192410,90025,90024,100251,1486,1300,1540,1380,116,46,1390,6.920,1393,1383,18,14,81.450,1704811,900310,733305,3995,4125,505,1.900,29.870,6.920,6816,2452,1402,645,1402,645,0,0.048,-0.052,-0.029,483,699,오늘이엔엠,-0.048
1249,20250526,214260,90023,90023,100247,18460,16300,21150,18920,0,120,21150,29.750,21150,21150,0,0,71.950,621163,348339,250624,3805,3650,540,1.670,29.750,4.130,2650,273,19900,12500,19900,12500,3,-0.002,-0.002,-0.002,125,125,라파스,-0.002
1248,20250526,206400,90023,90022,100244,2600,2000,2280,1921,120,86,1945,-2.750,1951,1938,1,5,42.390,451331,267645,113460,804,644,505,1.880,29.870,6.850,6816,2452,2195,1663,2195,1635,0,0.037,-0.030,-0.030,171,760,베노티앤알,-0.030
1247,20250526,457550,90023,90021,100241,24050,21550,23950,21950,120,95,22200,3.020,22500,22200,14,0,76.860,1414519,786634,604612,10256,9127,205,1.360,12.910,12.190,16049,53308,21550,13620,21550,13620,4,0.036,-0.020,0.003,237,657,우진엔텍,0.003
1246,20250526,006910,90023,90019,100237,3505,3120,3525,3220,120,98,3255,4.330,3270,3245,20,4,82.520,9812466,5305975,4378466,14641,15942,205,1.360,12.910,12.440,16049,53308,3120,2270,3120,2270,1,0.016,-0.019,-0.014,243,515,보성파워텍,-0.014
1245,20250526,126720,90023,90017,100234,27800,25150,27500,25650,120,97,26700,6.160,26700,26350,0,6,95.770,895194,449381,430363,6408,5773,205,1.380,12.910,12.310,16049,53305,25150,17410,25150,17410,1,0.017,-0.015,0.002,229,525,수산인더스트리,0.002
1244,20250523,076610,134454,134453,144701,891,810,945,799,96,9,822,13.070,844,799,15,9,84.210,5771784,3066878,2582577,8716,8951,106,0.500,13.200,5.290,5065,3456,833,675,872,675,1,-0.008,-0.126,-0.122,694,748,해성옵틱스,-0.048
1243,20250523,092040,134441,134438,144647,3540,3215,3750,3490,50,82,3705,24.540,3720,3630,3,10,160.490,2663195,1002398,1608762,4325,6202,487,0.190,24.540,7.240,9240,426,3440,2975,4650,2975,0,0.010,-0.034,-0.026,700,759,아미코젠,-0.026
1242,20250523,076610,134034,134034,144247,792,720,945,799,88,1,801,10.180,859,799,18,1,84.090,5580721,2965012,2493380,8240,8412,106,0.330,10.180,5.440,4909,3354,833,675,872,675,1,0.035,-0.103,-0.099,689,748,해성옵틱스,-0.048
1241,20250523,012700,133213,133211,143422,5610,5100,5650,5180,119,45,5250,3.350,5280,5230,3,13,88.650,6036889,3150331,2792745,21371,23049,421,-0.380,3.350,2.170,32671,1729,5760,3670,5760,3660,0,0.008,-0.008,-0.006,712,745,리드코프,-0.006
1240,20250523,101970,131619,131614,141832,15710,14280,15740,14640,119,0,14640,3.030,14950,14640,19,0,133.630,187812,79064,105652,2017,2162,574,-0.860,22.460,5.450,142408,137470,-1,-1,-1,-1,0,-0.002,-0.022,-0.020,664,652,우양에이치씨,-0.020
1239,20250523,098070,131542,131537,141755,37700,34250,38500,36650,84,11,37250,22.130,37650,36650,6,11,106.930,3920443,1865895,1995182,31117,35972,574,-0.870,21.970,5.450,142298,137356,45200,30250,45200,24200,0,0.045,-0.036,-0.032,666,752,한텍,-0.032
1238,20250523,377030,130839,130837,141052,2760,2505,2905,2715,28,90,2825,13.000,2860,2755,11,17,129.380,3851405,1648838,2133311,5917,6553,289,1.160,15.310,13.000,18873,10450,2500,1587,2500,1587,0,0.021,-0.014,-0.004,689,641,비트맥스,-0.004
1237,20250523,009190,130744,130742,140953,1859,1690,1920,1794,107,25,1812,8.570,1812,1800,0,9,214.560,802165,251785,540233,1136,1586,171,0.070,8.450,6.250,1467,19421,1920,1311,1920,1311,2,0.005,-0.017,-0.000,656,647,대양금속,-0.000
1236,20250523,105740,130529,130525,140735,8030,7300,8370,7760,119,90,7910,8.650,8050,7850,19,1,79.260,1705966,937513,743069,8797,8699,205,6.170,29.850,25.550,26584,132275,8000,6850,9200,6820,3,0.003,-0.041,-0.041,636,760,디케이락,-0.041
1235,20250523,016100,125542,125541,135759,2630,2390,2800,2440,116,0,2440,11.160,2565,2440,18,0,83.150,1491290,780345,648868,5862,6783,170,1.690,11.160,3.790,3866,19885,2395,2195,2615,2185,0,0.031,-0.053,-0.035,606,757,리더스코스메틱,-0.048
1234,20250523,373110,125542,125541,135756,3775,3430,3910,3580,76,36,3687,6.100,3705,3630,7,17,68.880,641829,374027,257623,2002,1983,66,0.080,10.890,6.100,30554,2373,4195,3445,5150,3230,6,0.004,-0.022,-0.013,608,678,엑셀세라퓨틱스,-0.013
