,date,shcode,time,vi_time,wtime,vi_trgprice,vi_sprice,histHigh,histLow,ilocHigh,ilocLow,histClose,histDiff,histHigh10min,histLow10min,ilocHigh10min,ilocLow10min,chdegree,volume,mdvolume,msvolume,mdchecnt,mschecnt,tmcode,tmavgdiff,tm1diff,tm2diff,tm1value,tm2value,DurH30,DurL30,DurH60,DurL60,noNEWS,maxProfit,minProfit,lastProfit,imax,imin,hname,finalProfit
2131,20250611,257720,112911,112910,121123,57600,52300,59300,57400,79,44,58500,12.930,59000,57800,6,20,141.480,4534333,1871039,2647180,27879,41951,110,1.350,22.560,12.930,12065,151365,51900,31750,51900,24450,0,0.082,-0.004,0.054,652,382,실리콘투,0.054
2130,20250611,051780,112820,112815,121031,1040,945,998,1001,59,64,975,2.310,975,961,0,18,94.050,501250,246797,232114,616,979,128,-0.720,3.950,3.040,279,206,953,615,953,526,0,0.022,-0.015,0.007,392,404,큐로홀딩스,0.007
2129,20250611,403870,111703,111702,115909,26850,24400,27050,26300,43,5,26500,9.730,26800,26300,14,5,176.740,1720925,617066,1090600,8518,14962,545,2.640,9.730,6.510,28711,40835,24800,21300,29900,21300,2,0.043,-0.002,0.043,760,358,HPSP,0.043
2128,20250611,158430,111648,111642,115855,7640,6940,7930,7540,38,54,7690,10.970,7770,7640,20,5,106.010,12355776,5927373,6283662,28702,35277,55,4.570,29.950,27.740,19762,5958,7060,5470,7060,4940,4,0.062,-0.031,-0.002,725,635,아톤,-0.002
2127,20250611,388790,111355,111349,115603,2985,2710,3030,2785,60,2,2795,14.780,2840,2785,18,2,98.350,8788180,4401652,4329101,26818,34519,362,1.950,14.580,7.420,25271,7031,2660,2405,2660,2090,0,0.003,-0.029,-0.015,354,551,라이콤,-0.015
2126,20250611,001360,105826,105824,114037,1813,1648,1940,1794,60,11,1820,10.440,1828,1794,20,11,90.620,4118466,2124101,1924827,6172,6803,377,1.430,10.440,9.730,7561,38849,1650,1447,1650,1400,0,-0.000,-0.026,-0.016,321,594,삼성제약,-0.016
2125,20250611,142760,105211,105210,113423,1982,1801,1999,1804,78,16,1828,14.390,1850,1804,19,16,84.970,1649805,870595,739739,4481,4593,108,2.120,21.270,14.390,38336,3081,1598,1257,1598,1188,2,0.055,-0.010,0.049,703,329,모아라이프플러스,0.049
2124,20250611,142760,104509,104505,112716,1799,1635,1999,1784,64,75,1822,14.020,1869,1804,20,2,85.140,1634499,861547,733481,4402,4472,108,2.140,21.740,14.080,38144,3053,1598,1257,1598,1188,2,0.059,-0.007,0.053,703,329,모아라이프플러스,0.053
2123,20250611,053300,103712,103706,111917,9240,8400,9600,9000,70,36,9330,21.170,9390,9160,1,11,105.490,26337015,12575365,13265983,61202,71724,55,3.860,29.950,21.490,19718,48026,7800,4330,7800,3885,2,0.008,-0.064,-0.043,448,615,한국정보인증,-0.048
2122,20250611,263860,103118,103115,111321,21400,19430,21750,20200,77,29,20800,7.770,20850,20300,6,19,166.930,217613,79822,133246,1357,1917,55,3.480,29.950,20.200,19716,47635,19450,16100,19450,10370,0,0.015,-0.026,-0.019,402,710,지니언스,-0.019
2121,20250611,388790,102045,102043,110251,2710,2460,2930,2650,1,78,2925,20.120,2930,2775,1,19,114.390,4124504,1910782,2185819,9707,12115,362,2.090,19.920,8.210,11582,6148,2660,2405,2660,2090,0,0.029,-0.072,-0.058,294,551,라이콤,-0.048
2120,20250611,000180,102030,102030,110236,1778,1616,1866,1771,71,77,1836,13.680,1839,1817,1,2,138.360,655399,265143,366859,1363,2015,400,1.280,13.680,2.340,1170,40680,1615,1273,1615,1180,0,0.002,-0.052,-0.022,249,297,성창기업지주,-0.048
2119,20250611,042510,102026,102024,110233,12980,11800,12770,12210,80,3,12260,21.390,12510,12210,15,3,101.620,3868141,1878751,1909103,20557,22089,485,6.800,21.390,14.170,46150,2600,-1,-1,-1,-1,1,0.001,-0.066,-0.052,321,653,라온시큐어,-0.048
2118,20250611,089150,101643,101642,105855,4760,4325,5060,4545,47,65,4765,9.410,4945,4725,18,8,94.030,8302462,4204385,3953432,21285,22341,8,2.330,9.300,6.880,39374,62375,4595,2140,4595,1964,2,0.003,-0.064,-0.059,287,636,케이씨티,-0.048
2117,20250611,246710,101108,101102,105315,5430,4930,5660,5360,71,33,5460,10.750,5500,5390,1,13,210.420,216604,68491,144120,770,1119,175,1.400,10.750,10.410,1162,37104,5440,4215,5440,3175,2,0.016,-0.020,-0.007,505,734,티앤알바이오팹,-0.007
2116,20250611,377300,100759,100753,105005,60100,54600,61500,57500,73,6,58400,1.740,58700,57500,19,6,105.520,4919987,2373565,2504481,35584,42991,342,3.340,22.670,21.170,44373,196310,57400,29050,57400,26700,2,0.022,-0.019,0.010,565,261,카카오페이,0.010
2115,20250611,184230,100211,100211,104416,570,518,577,532,39,79,557,11.180,565,535,3,19,120.280,3599603,1594779,1918145,2027,2798,485,6.410,22.770,11.180,43527,1986,501,448,501,436,0,0.167,-0.022,-0.004,359,263,SGA솔루션즈,0.120
2114,20250611,083650,100154,100148,104401,41150,37400,42850,40100,76,9,40400,7.160,40600,40100,17,9,122.660,2688947,1198013,1469485,17317,22545,401,1.440,7.030,5.830,59951,486662,38400,21450,38400,15480,12,0.031,-0.006,0.015,484,242,비에이치아이,0.015
2113,20250611,049470,100144,100144,104358,404,367,419,382,79,68,392,5.950,395,390,1,17,95.510,692912,338224,323037,434,529,55,3.810,29.950,23.070,19590,43464,429,343,429,287,0,0.182,-0.010,0.044,359,213,SGA,0.120
2112,20250611,104830,100050,100046,104258,23650,21500,24500,23300,66,72,23550,9.530,23750,23500,8,3,207.980,318305,102850,213903,1535,2344,370,4.600,12.560,10.880,33170,18745,21800,19280,22150,17710,2,0.026,-0.013,0.015,495,216,원익머트리얼즈,0.015
2111,20250611,204020,95700,95657,103911,3665,3330,3850,3500,19,71,3785,11.980,3850,3660,19,12,121.580,674606,295364,359114,1411,1722,32,0.370,12.730,11.980,11754,2447,3385,2545,3385,2545,1,0.055,-0.055,-0.024,315,750,그리티,-0.048
2110,20250611,124500,95115,95113,103320,19080,17340,19990,18730,8,79,19670,12.850,19990,19520,8,17,127.170,1848652,788024,1002104,8986,10590,576,1.820,13.020,1.670,35045,3487,17430,6240,17430,5470,14,0.122,-0.044,0.073,649,240,아이티센글로벌,0.120
2109,20250611,041190,94822,94822,103030,10370,9420,10450,10010,59,77,10260,8.570,10350,10140,5,17,114.060,17753506,8210215,9364463,39848,47893,331,1.990,11.980,8.470,1683,92593,9450,6540,9450,5590,3,0.002,-0.030,-0.006,718,249,우리기술투자,-0.006
2108,20250611,900270,94430,94424,102644,264,240,265,245,79,21,251,5.910,251,246,0,20,114.910,17095895,7686138,8832145,2335,3813,228,6.330,24.650,16.360,11087,11358,250,220,252,204,3,0.006,-0.030,-0.014,174,491,헝셩그룹,-0.014
2107,20250611,042510,94322,94322,102532,11910,10820,12970,11060,8,66,12540,24.160,12970,11820,8,15,113.630,3137193,1430925,1625981,15936,18257,485,6.860,24.060,12.180,37075,1583,-1,-1,-1,-1,1,-0.002,-0.087,-0.073,203,653,라온시큐어,-0.048
2106,20250611,260970,93809,93808,102018,108800,98900,111700,108100,70,9,108800,11.480,109900,108100,18,9,187.280,112026,38363,71848,2181,3079,487,0.800,11.480,7.510,11847,517,100400,83500,100400,61100,5,0.004,-0.042,-0.030,178,525,에스앤디,-0.030
2105,20250611,057680,93629,93629,101838,1033,939,1120,1005,59,73,1039,10.530,1051,1009,3,18,90.730,5805379,2956396,2682397,6286,6879,55,3.060,29.950,18.020,19448,25023,940,798,940,720,1,0.171,-0.023,0.093,650,173,티사이언티픽,0.120
2104,20250611,192250,93535,93529,101746,12600,11450,12930,12150,0,52,12930,29.950,12930,12930,0,0,47.590,1552486,938360,446595,6266,4076,387,3.620,29.950,18.220,19434,24418,10110,8740,10110,7470,0,-0.002,-0.002,-0.002,155,155,케이사인,-0.003
2103,20250611,192250,93232,93227,101437,11290,10260,12930,11260,0,80,12930,29.950,12930,12930,0,0,47.640,1551583,937457,446595,6246,4076,387,3.530,29.950,15.540,19358,21649,10110,8740,10110,7470,0,-0.002,-0.002,-0.002,149,149,케이사인,-0.003
2102,20250611,900110,93042,93041,101248,65,59,70,61,63,0,61,10.910,66,61,18,0,104.800,165803934,79142726,82939216,10830,14836,228,5.590,22.560,14.750,10688,2420,55,46,55,46,3,0.064,-0.051,-0.002,162,584,이스트아시아홀딩스,-0.048
2101,20250611,451220,93040,93033,101245,11110,10100,9990,10000,17,24,9910,0.410,9990,9850,17,14,106.590,667615,302337,322257,3167,2926,536,1.720,5.670,4.190,6784,1740,10540,9280,12720,9280,4,0.013,-0.004,0.003,421,163,아이엠티,0.003
2100,20250611,036630,92852,92849,101100,6440,5850,6460,6020,77,39,6070,7.050,6160,6040,10,1,88.610,199015,101671,90086,853,1025,507,1.270,6.530,4.540,1230,2637,-1,-1,-1,-1,0,-0.007,-0.063,-0.063,145,740,세종텔레콤,-0.048
2099,20250611,195870,92831,92830,101034,24400,22150,24800,24100,76,49,24300,14.080,24600,24150,20,14,132.630,672844,286028,379366,4908,6042,14,1.860,14.080,10.230,10662,5955,24500,18000,30550,18000,1,0.002,-0.055,-0.029,141,561,해성디에스,-0.048
2098,20250611,011000,92543,92542,100751,2990,2715,3060,2850,79,20,2915,7.370,2920,2850,0,20,86.860,3505594,1840834,1598922,4294,5256,108,2.370,22.440,12.700,33659,23975,3785,2060,3785,1890,1,0.019,-0.038,-0.007,168,557,진원생명과학,-0.007
2097,20250611,076080,92516,92516,100722,1634,1485,1752,1633,22,80,1734,28.640,1744,1690,13,9,86.250,2495333,1306220,1126622,3708,3887,184,1.690,29.010,6.670,4213,442723,1381,1300,1381,1205,2,0.008,-0.055,0.008,229,154,웰크론한텍,-0.048
2096,20250611,104040,92454,92454,100704,1331,1210,1393,1254,78,1,1260,16.130,1281,1254,19,1,92.550,19632638,9991025,9246800,19387,21605,191,2.910,22.280,16.130,33608,25268,1208,883,1208,779,0,0.046,-0.042,-0.023,570,536,대성파인텍,-0.023
2095,20250611,900110,92212,92208,100422,60,54,70,57,46,77,63,14.550,66,63,1,0,115.770,154599987,69925147,80952848,8378,12400,228,6.620,22.790,16.390,10459,2241,55,46,55,46,3,0.030,-0.081,-0.034,162,584,이스트아시아홀딩스,-0.048
2094,20250611,076080,92130,92130,100338,1483,1348,1752,1470,15,80,1705,26.480,1752,1634,15,15,83.070,2357031,1253389,1041151,3513,3625,184,1.540,26.480,7.080,3979,434012,1381,1300,1381,1205,2,0.026,-0.039,0.026,229,154,웰크론한텍,0.024
2093,20250611,299660,92052,92048,100305,7480,6800,7470,6960,80,9,7010,2.340,7050,6960,17,9,84.450,1541773,785458,663305,3528,4000,436,0.960,10.950,6.380,21058,7309,8890,2998,8890,2718,4,0.082,-0.032,0.052,715,353,셀리드,0.052
2092,20250611,376900,92041,92040,100302,18680,16980,18780,17060,77,51,17090,-0.810,17230,17080,16,1,86.050,3115472,1619091,1393156,18953,20133,175,1.230,10.680,8.920,21042,519,21450,14300,21450,14300,2,0.036,-0.002,-0.002,299,126,로킷헬스케어,-0.002
2091,20250611,069510,91958,91958,100201,16450,14950,17250,15570,78,19,15760,8.170,15840,15570,14,19,104.710,106601,50822,53218,1207,1388,27,0.620,15.760,8.170,24929,1715,15180,11590,15180,10590,1,0.010,-0.031,-0.013,225,645,에스텍,-0.013
2090,20250611,253840,91915,91914,100123,8170,7420,8500,7940,59,75,8070,9.050,8090,7960,20,16,94.560,2518491,1266445,1197598,8531,10051,108,2.150,22.900,9.190,33224,20516,8780,5430,8780,4985,17,0.050,-0.006,0.022,171,566,수젠텍,0.022
2089,20250611,114450,91419,91416,95627,3460,3145,3820,3415,76,3,3460,10.540,3540,3415,14,3,92.800,3868140,1971644,1829636,8192,8901,468,2.690,10.540,3.730,13972,2137,4010,1589,4010,1474,2,0.173,-0.018,0.173,700,114,그린생명과학,0.120
2088,20250611,053300,91419,91413,95623,8490,7710,8870,7820,3,71,8690,12.860,8870,8260,3,18,114.090,12974115,5897032,6727909,29314,34132,55,2.500,29.950,14.650,18357,14988,7800,4330,7800,3885,2,0.091,-0.031,0.028,208,141,한국정보인증,0.028
2087,20250611,196700,91407,91405,95620,1663,1511,1663,1540,80,14,1556,2.980,1556,1540,0,14,88.430,425317,217380,192237,955,940,27,0.640,17.420,7.620,24520,1644,1585,1362,1781,1130,1,0.022,-0.011,0.019,750,136,웹스,0.019
2086,20250611,109740,91309,91309,95524,7210,6550,7280,6810,77,60,6870,8.360,6950,6840,17,3,96.880,437231,215505,208781,1593,2129,445,1.680,29.970,8.360,2633,3056,6560,4055,6560,3740,1,0.011,-0.008,-0.008,206,539,디에스케이,-0.008
2085,20250611,115530,91048,91047,95316,536,487,555,491,80,8,501,2.660,511,491,15,8,80.900,2146440,1108610,896816,965,942,191,2.890,24.840,17.790,31936,24254,523,308,523,293,1,0.052,-0.012,-0.000,380,107,씨엔플러스,-0.000
2084,20250611,417860,91014,91008,95223,15710,14280,16120,16120,0,0,16120,30.000,16120,16120,0,0,32.990,308966,202797,66911,1736,1134,99,0.160,30.000,2.840,4782,447,12400,9570,12400,7960,0,-0.002,-0.002,-0.002,104,104,오브젠,-0.004
2083,20250611,154040,90651,90647,94902,1375,1250,1499,1301,79,14,1319,7.500,1363,1301,19,14,90.590,1190220,603001,546239,2124,2135,415,1.370,7.500,2.230,1680,644,1227,1027,1227,949,0,0.028,-0.046,0.006,265,177,다산솔루에타,0.006
2082,20250611,389260,90606,90604,94810,34350,31200,34800,31600,80,31,32150,12.410,32600,31850,19,10,103.950,3113868,1513008,1572800,29652,32930,191,2.820,23.840,16.680,30608,23346,30400,14200,30400,11410,0,0.010,-0.064,-0.039,103,677,대명에너지,-0.048
2081,20250611,104040,90458,90454,94712,1216,1105,1393,1208,38,80,1276,17.600,1316,1270,15,1,95.980,17936358,8950874,8590671,17490,19877,191,2.820,22.670,17.510,30391,23118,1208,883,1208,779,0,0.033,-0.054,-0.035,570,536,대성파인텍,-0.048
2080,20250611,900300,90339,90339,94547,528,480,559,497,73,71,545,26.740,548,535,1,10,81.010,18006570,9343046,7569244,7498,10888,228,8.610,26.510,23.640,9636,8037,430,319,430,319,3,0.004,-0.096,-0.068,93,724,오가닉티코스메틱,-0.048
2079,20250611,093240,90307,90307,94521,2000,1818,2065,1845,22,52,2015,10.840,2050,1970,7,11,135.650,2298483,930919,1262754,2771,3239,32,0.990,23.640,10.840,8006,4508,2710,1648,3600,1648,2,0.000,-0.056,-0.028,304,151,형지엘리트,-0.048
2078,20250611,011080,90235,90233,94441,1054,958,998,1000,63,1,1001,6.380,1015,1000,12,1,84.990,6542850,3403188,2892241,5867,5266,32,1.010,25.450,11.110,7720,4489,2650,941,2650,608,0,0.002,-0.052,-0.046,111,701,형지I&C,-0.048
2077,20250611,065060,90201,90201,94408,1865,1695,1950,1700,80,23,1709,0.890,1723,1701,20,3,79.790,1114379,601876,480243,3613,4472,32,1.000,23.640,11.660,7687,4453,-1,-1,-1,-1,0,0.198,-0.007,0.104,533,109,지엔코,0.120
2076,20250611,043200,90135,90131,94342,1518,1380,1674,1521,70,20,1581,22.750,1610,1521,9,20,82.920,18743303,9885602,8196790,17622,19300,294,3.230,22.670,2.260,29783,4177,1339,523,1339,490,4,0.057,-0.025,0.057,562,161,파루,0.055
2075,20250611,103140,90027,90027,94245,84800,77000,87600,80500,80,38,81700,6.100,83000,81500,18,2,79.840,1996362,1083149,864774,30034,29162,8,1.160,5.970,4.290,48291,1382,77000,55600,77000,50200,8,0.030,-0.017,0.029,692,194,풍산,0.029
2074,20250611,900300,90027,90027,94241,473,430,559,476,67,79,539,25.350,543,533,15,16,79.220,17565382,9190673,7280429,6944,10046,228,8.710,25.450,25.350,7630,9396,430,319,430,319,3,0.015,-0.085,-0.058,93,724,오가닉티코스메틱,-0.048
2073,20250611,179530,90027,90025,94238,4195,3230,4195,4195,0,0,4195,29.880,4195,4195,0,0,0.000,931517,486343,0,612,0,105,1.610,29.880,2.260,3908,692,3230,1654,3230,1416,0,-0.002,-0.002,-0.002,85,85,애드바이오텍,-0.003
2072,20250611,290690,90027,90021,94235,6400,5540,6410,5780,80,35,6010,8.480,6030,5900,18,5,84.520,9065839,4874673,4119974,20884,23348,33,0.450,8.480,2.220,11524,359,5540,3590,5540,3045,0,0.028,-0.110,-0.094,107,748,소룩스,-0.048
2071,20250610,358570,140512,140504,144715,19800,18000,20200,19690,32,77,19930,10.850,20100,19860,17,4,142.410,2123062,871907,1241663,11945,15141,389,1.230,11.470,10.900,12900,27944,19280,13470,19280,11740,12,0.044,-0.008,0.042,758,707,지아이이노베이션,0.042
2070,20250610,481070,135408,135402,143614,21200,19270,22750,20950,26,77,21600,11.050,22200,21050,14,11,96.870,372965,187958,182075,3186,3244,574,0.690,25.450,12.330,199031,101084,22600,12040,22600,12040,0,0.035,-0.002,0.030,697,672,에이유브랜즈,0.030
2069,20250610,123040,133901,133859,142110,2995,2720,3055,2845,80,6,2865,21.910,2930,2845,11,6,94.960,9623597,4760704,4520791,16250,19057,227,0.350,21.910,8.020,27511,12842,2400,2105,2945,2080,4,0.017,-0.070,-0.035,670,724,엠에스오토텍,-0.048
2068,20250610,900270,133254,133248,141501,253,230,254,237,79,10,239,3.910,242,237,17,10,109.280,24671828,11646899,12727748,3910,6651,228,5.770,29.910,19.150,3918,10176,250,220,252,204,3,0.002,-0.019,-0.010,630,738,헝셩그룹,-0.010
2067,20250610,115450,132910,132905,141121,8380,7610,8380,8220,78,15,8280,8.800,8335,8220,11,15,188.260,731903,253063,476416,2539,4128,464,1.490,8.800,4.480,3712,58068,8470,7140,9250,6910,0,-0.001,-0.013,-0.009,627,732,HLB테라퓨틱스,-0.009
2066,20250610,017370,132827,132826,141040,7700,7000,8840,7230,77,23,7830,12.660,8040,7360,15,20,82.860,1838230,959442,795017,8283,8504,501,0.570,12.660,2.310,14389,94,7430,6210,7430,5390,0,-0.003,-0.076,-0.029,621,642,우신시스템,-0.048
2065,20250610,123040,132038,132038,140242,2615,2375,3055,2610,43,80,2940,25.110,2975,2870,8,12,100.980,8771862,4194312,4235448,13542,15852,227,0.510,24.890,14.390,25054,11514,2400,2105,2945,2080,4,-0.002,-0.094,-0.060,606,724,엠에스오토텍,-0.048
2064,20250610,087010,131731,131728,135940,180200,163800,205000,184000,48,69,191200,18.980,195900,189200,19,8,119.440,2187027,993254,1186330,49218,59517,540,1.770,18.980,7.860,222754,39520,232500,157300,232500,87200,7,0.016,-0.031,0.005,619,665,펩트론,0.005
2063,20250610,034120,131257,131256,135503,29150,26500,29350,28550,2,36,29250,10.170,29350,29000,2,13,304.550,637553,157184,478706,2778,6795,127,3.150,13.960,13.180,8004,32699,27000,18420,27000,17250,2,0.005,-0.009,-0.004,715,661,SBS,-0.004
2062,20250610,065370,125437,125434,133650,10830,9840,11200,10200,75,0,10200,16.170,10460,10200,20,0,84.670,3622793,1911278,1618300,20638,20155,480,1.300,29.890,15.950,34568,37266,11300,7380,14300,6380,3,0.030,-0.041,-0.030,580,741,위세아이텍,-0.030
2061,20250610,085660,122853,122852,131057,11330,10300,11520,11270,23,77,11360,10.400,11390,11280,17,15,170.410,1232409,454323,774234,4312,5798,124,3.100,10.400,2.220,9400,266,11450,9870,11450,9340,5,0.019,-0.009,0.019,760,522,차바이오텍,0.019
2060,20250610,003120,120653,120652,124900,24650,22400,24700,23800,79,41,23850,8.900,23950,23850,11,0,190.650,67367,22877,43614,463,621,108,0.730,9.260,8.900,706,1576,21900,15540,21900,14810,0,-0.002,-0.054,-0.017,458,638,일성아이에스,-0.048
2059,20250610,403490,115516,115515,123725,2470,2245,2470,2280,79,3,2295,12.500,2340,2280,15,3,105.460,64946280,31353455,33065180,80354,94211,206,1.130,12.250,4.340,151943,1089,2155,1523,2155,1343,10,0.013,-0.074,-0.061,441,685,우듬지팜,-0.048
2058,20250610,068050,113554,113548,121802,2445,2220,2450,2375,63,33,2425,9.230,2430,2400,3,18,141.920,1638408,662003,939497,1643,2320,127,3.620,14.600,13.660,23937,20065,2315,2050,3930,2050,0,0.058,-0.014,0.023,543,482,팬엔터테인먼트,0.023
2057,20250610,235980,113520,113519,121730,4160,3780,4160,4020,73,29,4130,8.680,4132,4050,0,11,179.590,369025,128755,231227,1162,1525,389,0.620,9.040,8.680,4605,1485,3800,3130,3800,2750,1,0.010,-0.031,-0.012,595,746,메드팩토,-0.012
2056,20250610,900120,113435,113433,121649,64,58,65,60,79,54,63,8.620,63,61,0,11,143.910,12866056,5097371,7335855,8216,3583,228,6.410,29.910,23.400,3192,5391,60,55,60,51,0,0.077,-0.034,-0.034,547,688,씨엑스아이,-0.034
2055,20250610,900110,113401,113355,121605,58,52,59,53,78,65,58,23.400,58,55,0,9,162.950,98068306,36286791,59128761,12247,13306,228,6.310,29.910,23.400,3192,5280,49,46,50,46,2,0.050,-0.088,-0.054,433,745,이스트아시아홀딩스,0.049
2054,20250610,448710,112542,112536,120751,20050,18200,20400,18820,79,50,18970,5.680,19130,18940,10,3,90.600,399008,195546,177157,3682,3637,144,2.100,13.430,12.420,298818,71331,21800,17950,21800,15550,1,0.014,-0.021,-0.003,412,658,코츠테크놀로지,-0.003
2053,20250610,272210,111526,111522,115733,48150,43750,49450,47850,45,80,48900,14.250,49050,48450,3,15,152.470,10461395,4125457,6290063,47868,72168,200,3.060,14.250,9.970,287692,209023,47350,38800,47350,30150,11,0.057,-0.026,0.049,733,550,한화시스템,0.049
2052,20250610,900110,111421,111420,115626,53,47,59,51,38,64,57,21.280,57,54,0,16,182.780,79209086,27073028,49483304,9797,11736,228,6.020,29.910,21.280,3190,4226,49,46,50,46,2,0.068,-0.072,-0.037,433,745,이스트아시아홀딩스,0.068
2051,20250610,016600,111407,111407,115611,313,284,332,293,78,70,305,8.160,309,305,9,0,93.930,9126410,4314368,4052622,1629,2220,119,-0.950,8.160,4.190,2847,13658,282,263,282,244,0,0.001,-0.038,-0.015,356,696,큐캐피탈,-0.015
2050,20250610,142760,110614,110613,114828,1616,1469,1650,1561,21,52,1612,9.730,1645,1603,20,4,214.510,379842,118600,254412,573,940,108,0.450,9.730,5.480,595,779,1469,1257,1469,1188,1,0.018,-0.034,-0.011,361,574,모아라이프플러스,-0.011
2049,20250610,065370,105858,105858,114106,11040,10030,10940,10030,76,22,10140,15.490,10240,10070,18,11,89.370,1957945,993834,888197,11592,11232,480,1.610,29.890,15.380,34226,19786,11300,7380,14300,6380,3,0.093,-0.051,-0.025,478,421,위세아이텍,-0.048
2048,20250610,065370,105600,105558,113807,9960,9050,11030,10030,75,16,10140,15.490,10240,10030,12,16,88.720,1935760,985481,874365,11460,11122,480,1.610,29.890,15.830,33973,19597,11300,7380,14300,6380,3,0.093,-0.051,-0.025,478,421,위세아이텍,-0.048
2047,20250610,476040,104935,104935,113143,36300,33000,37450,35350,51,36,35700,10.020,36750,35650,18,2,116.390,1609800,737085,857875,14180,17048,574,0.560,15.100,10.020,113790,57476,48150,30450,48150,30450,1,0.060,-0.020,0.002,389,368,오가노이드사이언스,0.002
2046,20250610,403490,103617,103614,111825,2245,2040,2445,2160,15,77,2335,14.460,2445,2335,15,0,111.610,41738256,19531241,21799220,46719,52406,206,1.640,14.710,4.740,96742,974,2155,1523,2155,1343,10,0.054,-0.090,-0.077,350,685,우듬지팜,-0.048
2045,20250610,103140,103058,103055,111311,74200,67400,74900,73400,30,57,73900,11.970,74700,73500,20,7,174.440,1406201,509328,888450,14126,19038,144,2.300,12.150,11.820,153046,64127,66000,54600,69400,50200,6,0.040,-0.006,0.040,760,310,풍산,0.040
2044,20250610,035760,102449,102443,110655,76300,69300,77100,74300,15,45,76500,11.190,77100,75900,15,4,179.260,288451,102876,184414,4398,7900,127,3.400,12.580,11.190,17754,15702,68800,53900,68800,53900,6,0.029,-0.012,0.008,446,576,CJ ENM,0.008
2043,20250610,026040,102120,102118,110330,3515,3195,3775,3225,78,0,3225,-1.530,3335,3225,18,0,82.520,3875546,2078716,1715388,13758,15091,121,0.300,7.320,4.200,135917,1553,3275,1625,3275,1504,0,0.024,-0.025,0.014,388,299,제이에스티나,0.014
2042,20250610,004150,102018,102018,110227,3320,3015,3350,3195,79,4,3200,6.140,3240,3195,15,4,140.060,2062586,834244,1168455,3809,4682,170,2.580,11.320,6.140,3194,6641,3015,2440,3015,2295,0,0.045,-0.033,-0.030,478,618,한솔홀딩스,-0.030
2041,20250610,011170,101920,101920,110124,68000,61800,68400,66800,28,66,67400,9.420,67800,67200,14,5,206.010,330227,107352,221158,4326,6154,180,2.530,9.420,9.350,16024,25728,66000,56400,75400,54400,13,0.019,-0.023,-0.009,312,710,롯데케미칼,-0.009
2040,20250610,376900,101706,101704,105913,17540,15940,18500,16950,60,23,17030,19.090,17220,17000,6,16,108.880,6121670,2883739,3139909,32514,41219,326,2.390,19.090,2.590,104451,129,21450,14300,21450,14300,2,0.074,-0.052,0.010,630,385,로킷헬스케어,-0.048
2039,20250610,054180,100249,100243,104458,205,186,210,195,71,8,199,17.750,200,195,16,8,109.670,26282082,12209290,13390518,6841,12905,408,1.740,17.750,2.890,5103,7276,283,104,304,104,5,0.093,-0.022,0.008,336,219,메디콕스,0.008
2038,20250610,376900,100202,100159,104409,15950,14500,18500,15940,30,80,17090,19.510,17430,17000,20,3,111.580,5810063,2699762,3012279,30320,37989,326,2.490,19.510,2.900,99126,123,21450,14300,21450,14300,2,0.071,-0.056,0.006,630,385,로킷헬스케어,-0.048
2036,20250610,336260,95721,95721,103927,20250,18390,20850,19600,80,0,19600,8.470,19810,19600,12,0,97.630,3044101,1528414,1492172,16613,18964,386,0.930,9.520,8.630,159333,35299,18250,14190,18250,12770,5,0.001,-0.032,-0.024,198,555,두산퓨얼셀,-0.024
2035,20250610,201490,95434,95432,103647,2300,2090,2490,2230,60,78,2370,23.630,2395,2345,20,10,88.960,12264838,6446940,5734942,13164,15116,488,9.850,29.980,23.630,69165,28481,1917,1762,1917,1650,0,0.049,-0.002,0.049,235,193,미투온,0.047
2034,20250610,011690,95018,95017,103233,4125,3750,4115,3540,80,7,3565,9.520,3655,3540,17,7,91.090,13425137,6881982,6268607,23363,23598,33,1.210,23.990,9.520,28571,51307,3510,2320,3510,1913,3,-0.002,-0.110,-0.092,191,633,와이투솔루션,-0.048
2033,20250610,016590,94916,94913,103131,13250,12040,13810,12760,77,36,13010,12.450,13080,12870,6,20,121.980,233111,102878,125495,1816,2297,170,2.830,12.450,7.130,3004,5853,11570,7370,11570,6180,3,-0.003,-0.070,-0.014,397,556,신대양제지,-0.048
2032,20250610,042670,94633,94631,102844,10320,9380,11200,10350,8,80,10980,17.060,11200,10890,8,6,133.600,15132333,6447993,8614268,35875,45710,378,3.290,16.950,8.120,103653,10001,9460,8080,9830,7180,3,0.013,-0.035,-0.003,190,240,HD현대인프라코어,-0.003
2031,20250610,217270,93759,93753,102003,8030,7300,8410,7960,69,79,8190,12.040,8230,8080,3,18,174.400,909950,326749,569834,2501,3245,265,2.910,29.980,25.460,69065,26927,8700,6400,8700,6320,0,0.036,-0.012,-0.007,272,175,넵튠,-0.007
2030,20250610,054180,93747,93747,102000,187,170,210,182,21,74,198,17.160,209,198,20,0,118.320,22353862,9926523,11745065,4854,9850,408,1.690,17.750,2.240,4322,6761,283,104,304,104,5,0.099,-0.017,0.013,336,219,메디콕스,0.013
2029,20250610,036000,92333,92329,100544,3290,2990,3450,3210,19,79,3380,14.380,3450,3345,19,1,131.310,1036857,444403,583528,1865,2513,316,1.870,29.910,14.380,3129,3441,2955,2480,2955,2325,5,0.023,-0.055,-0.030,133,605,예림당,-0.048
