,date,shcode,doYD,dhYD,dlYD,dcYD,ihYD,ilYD,volYD,mdvYD,msvYD,mdcYD,mscYD,closeYD,doTD,dhTDbf,dlTDbf,volTDbf,gcut,lcut,iBID,iASK,tBID,tASK,prcBID,prcASK,profit,hname
1883,2024-09-23,060900,0.004,0.3,0.004,0.3,84,0,2736204,1656060,1026394,3137,2856,1301,0.01,0.048,-0.053,2782526,0.106,0.08,110,335,95530,114800,1365,1256,-0.07985,DGP
1882,2024-09-23,049180,-0.032,-0.014,-0.095,-0.093,43,631,5178549,3431466,1567502,9014,10029,2970,-0.017,0.045,-0.035,1428219,0.084,0.08,120,760,100030,153000,3110,3030,-0.02572,셀루메드
1881,2024-09-23,043220,0.0,0.129,0.0,0.102,535,0,1743992,626802,1067778,775,1152,549,0.024,0.137,0.024,2563719,0.11,0.08,687,760,144400,153000,626,627,0.0016,티에스넥스젠
1880,2024-09-23,019570,-0.014,0.073,-0.021,0.033,661,1,1813845,767541,998197,790,1176,649,-0.0,0.119,-0.0,1558521,0.119,0.08,462,760,125130,153000,728,712,-0.02198,플루토스
1879,2024-09-23,465770,-0.003,0.138,-0.003,0.12,307,0,2006292,823525,714770,8487,8948,11010,0.085,0.132,0.026,1145200,0.103,0.08,571,734,134600,150730,12480,13770,0.10337,STX그린로지스
1878,2024-09-23,019490,0.192,0.3,0.037,0.3,565,25,22643383,11952158,9692133,40195,47105,4595,-0.005,0.106,-0.064,5978946,0.162,0.08,269,640,111500,142030,5100,4690,-0.08039,하이트론
1877,2024-09-23,011500,0.012,0.027,-0.048,-0.048,9,757,824106,543126,242098,5902,3574,17800,0.034,0.169,0.034,4302114,0.101,0.08,184,760,103230,153000,20850,20850,0.0,한농화성
1876,2024-09-23,000520,-0.007,0.108,-0.007,0.063,53,0,1565152,678850,854660,6650,7793,14780,0.039,0.106,0.016,1326459,0.089,0.08,123,760,100200,153000,16380,15930,-0.02747,삼일제약
1875,2024-09-20,389650,0.011,0.057,-0.039,-0.009,117,27,2006246,1059121,872723,21121,24838,39800,0.021,0.165,-0.013,2750481,0.106,0.08,172,760,102630,153000,46400,47400,0.02155,넥스트바이오메디컬
1874,2024-09-20,234690,0.006,0.057,0.003,0.038,647,37,343710,161183,169974,1391,2101,10730,0.044,0.174,-0.0,2835626,0.097,0.08,390,712,121530,145630,12620,13850,0.09746,녹십자웰빙
1873,2024-09-20,195990,-0.002,0.022,-0.002,0.015,20,0,471859,265982,181296,201,397,460,0.015,0.096,0.009,2262031,0.086,0.08,317,365,113900,120300,506,551,0.08893,에이비프로바이오
1872,2024-09-20,082270,0.001,0.3,0.0,0.3,711,31,2407925,1173079,1200311,10927,11852,13230,0.02,0.107,-0.015,1232333,0.124,0.08,100,124,95030,100230,14660,16480,0.12415,젬백스
1871,2024-09-20,052600,0.018,0.299,0.004,0.299,744,37,2956334,1391506,1328373,6604,6353,4760,-0.01,0.022,-0.055,1541899,0.081,0.08,111,265,95600,111300,4870,4475,-0.08111,한네트
1870,2024-09-20,024840,0.009,0.035,-0.055,-0.011,45,286,1697950,897928,723852,2016,2434,2690,0.026,0.193,0.026,7475826,0.079,0.079,90,760,94530,153000,3215,3195,-0.00622,KBI메탈
1869,2024-09-20,014710,0.027,0.201,-0.028,0.065,71,0,3221036,1802517,1363240,18700,21895,6740,0.016,0.136,0.006,1097234,0.13,0.08,331,760,114600,153000,7680,7770,0.01172,사조씨푸드
1868,2024-09-20,000100,0.014,0.018,-0.017,0.004,141,23,2641229,1422110,1074213,25766,31261,125500,0.0,0.124,0.0,3998863,0.124,0.08,92,760,94630,153000,141300,145400,0.02902,유한양행
1867,2024-09-19,417180,0.004,0.295,0.004,0.213,719,0,10944449,5878908,4794786,23955,28737,2710,0.011,0.175,-0.009,3868678,0.096,0.08,127,264,100400,111230,3190,2930,-0.0815,핑거스토리
1866,2024-09-19,388790,-0.003,0.09,-0.013,0.054,736,21,3599136,1798622,1655662,7072,7212,3520,0.065,0.07,-0.018,1241643,0.09,0.08,150,760,101530,153000,3770,3730,-0.01061,라이콤
1865,2024-09-19,359090,0.0,0.0,-0.028,-0.004,0,511,269011,153347,40115,282,173,1191,0.032,0.19,-0.0,4201115,0.083,0.08,100,468,95030,125430,1419,1305,-0.08034,씨엔알리서치
1864,2024-09-19,317690,-0.016,0.014,-0.063,-0.046,18,265,1104811,717581,347170,5488,4481,9850,0.012,0.144,-0.004,1417357,0.126,0.08,100,569,95030,134500,11290,12720,0.12666,퀀타매트릭스
1863,2024-09-19,053030,0.012,0.076,0.007,0.056,518,3,2369766,990690,1305136,9299,13970,21600,0.051,0.197,0.042,6543311,0.076,0.076,592,760,135630,153000,25900,27000,0.04247,바이넥스
1862,2024-09-19,001380,-0.007,0.039,-0.028,0.015,141,14,935211,496274,414636,1290,1324,2720,0.04,0.121,0.007,1463917,0.113,0.08,144,760,101230,153000,3055,3220,0.05401,SG글로벌
1861,2024-09-13,373110,-0.01,0.074,-0.038,0.012,235,478,5687115,2937887,2177129,16249,17304,6940,0.037,0.196,0.026,9487806,0.076,0.076,151,699,101600,145000,8320,7690,-0.07572,엑셀세라퓨틱스
1860,2024-09-13,215380,0.074,0.181,-0.068,-0.054,10,759,14387247,7939939,5990406,59322,64427,2355,0.006,0.076,-0.021,1572539,0.1,0.08,92,102,94630,95130,2540,2795,0.10039,우정바이오
1859,2024-09-13,078140,-0.024,0.029,-0.036,0.004,164,16,2692034,1333212,1198104,12426,14386,22600,-0.009,0.153,-0.027,4556287,0.117,0.08,97,272,94900,111630,26100,24000,-0.08046,대봉엘에스
1858,2024-09-13,033170,0.019,0.088,0.019,0.076,647,0,535909,219687,306814,484,832,974,0.0,0.14,-0.008,1744005,0.13,0.08,374,575,120730,134800,1112,1023,-0.08004,시그네틱스
1857,2024-09-13,009190,-0.009,0.092,-0.014,0.092,760,514,318729,116092,177966,275,506,1995,0.018,0.198,0.018,2415386,0.075,0.075,135,349,100800,115500,2395,2215,-0.07516,대양금속
1856,2024-09-12,352770,0.006,0.299,0.004,0.081,27,1,12430707,6600909,5501368,16361,19134,737,-0.016,0.05,-0.058,1027881,0.115,0.08,105,704,95300,145230,776,714,-0.0799,클리노믹스
1855,2024-09-12,299660,-0.008,0.049,-0.085,-0.082,349,754,5018606,2987380,1909292,11572,14239,5600,-0.013,0.062,-0.029,1080248,0.094,0.08,94,760,94730,153000,5970,5690,-0.0469,셀리드
1854,2024-09-12,253590,-0.005,0.015,-0.017,-0.01,27,659,305386,194315,94601,1308,1218,8120,0.054,0.155,0.041,1400264,0.11,0.08,508,760,131430,153000,9400,9250,-0.01596,네오셈
1853,2024-09-12,232140,0.005,0.02,-0.015,-0.004,158,660,878058,518835,310588,3245,3677,11540,0.083,0.155,0.056,3232623,0.094,0.08,307,567,113400,134400,13350,14620,0.09513,와이씨
1852,2024-09-12,219550,0.022,0.166,-0.136,-0.114,8,754,18231592,10706472,6705227,8077,8517,320,0.012,0.072,-0.016,2682415,0.089,0.08,130,355,100530,115800,344,376,0.09302,디와이디
1851,2024-09-12,131400,-0.004,0.031,-0.004,0.011,319,0,682274,322929,332232,1320,1616,2305,0.024,0.18,0.017,2184045,0.091,0.08,90,760,94530,153000,2725,2575,-0.05505,이브이첨단소재
1850,2024-09-12,086960,0.001,0.044,-0.04,-0.0,82,747,332978,176481,133111,477,862,1039,0.041,0.123,0.023,1148120,0.098,0.08,92,101,94630,95100,1169,1284,0.09837,MDS테크
1849,2024-09-12,038530,0.008,0.295,0.008,0.098,442,0,45046260,23143148,20448897,25127,35080,279,0.022,0.14,0.007,8326443,0.128,0.08,93,760,94700,153000,319,301,-0.05643,케이바이오
1848,2024-09-12,475150,0.046,0.299,0.026,0.299,673,0,5920593,3005281,2850280,39494,42729,18400,0.09,0.125,0.041,3144574,0.08,0.08,429,760,123500,153000,20750,19920,-0.04,SK이터닉스
1847,2024-09-11,464280,0.044,0.148,0.017,0.027,670,59,2059459,1043407,880892,22378,23509,30600,0.087,0.18,0.082,1034686,0.091,0.08,208,613,104430,140700,36150,33250,-0.08022,티디에스팜
1846,2024-09-11,378800,-0.021,0.039,-0.079,-0.055,99,679,9997640,5588263,3978628,18130,19102,3190,-0.072,0.022,-0.074,4221761,0.103,0.08,189,741,103500,151100,3265,3000,-0.08116,샤페론
1845,2024-09-11,340930,0.004,0.044,-0.04,-0.022,12,679,157886,100269,49106,592,450,2435,0.029,0.185,0.025,1002251,0.087,0.08,320,760,114030,153000,2890,2845,-0.01557,유일에너테크
1844,2024-09-11,214610,-0.007,0.01,-0.121,-0.118,11,723,2338528,1497798,747313,3928,3478,1721,0.023,0.124,-0.002,1687360,0.127,0.08,93,243,94700,110200,1938,1783,-0.07998,미코바이오메드
1843,2024-09-11,199820,-0.0,0.264,-0.0,0.172,603,0,12361871,6142586,5601997,38738,43768,7780,0.073,0.086,-0.0,2387004,0.086,0.08,117,445,95900,124300,8470,9210,0.08737,제일일렉트릭
1842,2024-09-11,087010,0.0,0.065,-0.017,0.051,659,3,577584,294481,262810,6357,5999,47000,0.03,0.181,0.023,1169992,0.089,0.08,130,760,100530,153000,55700,52500,-0.05745,펩트론
1841,2024-09-11,084650,0.004,0.009,-0.041,-0.027,7,452,2203047,1220739,842581,2519,8235,2745,0.009,0.126,0.004,8146518,0.122,0.08,438,760,123930,153000,3095,2960,-0.04362,랩지노믹스
1840,2024-09-11,038530,0.023,0.023,-0.016,-0.008,0,569,346477,220761,108831,237,342,254,0.008,0.15,0.008,1239109,0.118,0.08,202,442,104130,124130,293,329,0.12287,케이바이오
1839,2024-09-11,004310,0.009,0.128,-0.021,0.128,760,375,3673672,1170306,1356965,4296,5032,5040,0.02,0.06,-0.023,4172532,0.084,0.08,153,180,101700,103030,5360,4930,-0.08022,현대약품
1838,2024-09-10,419530,0.076,0.3,0.054,0.3,571,8,4090671,2086363,1849547,31093,30187,15610,0.052,0.136,0.003,3822333,0.133,0.08,370,744,120530,151230,17770,16350,-0.07991,SAMG엔터
1837,2024-09-10,054920,-0.038,-0.009,-0.066,-0.019,728,45,1017005,553584,378919,1896,1899,2805,-0.014,0.077,-0.032,2053382,0.112,0.08,241,760,110100,153000,3025,2890,-0.04463,한컴위드
1836,2024-09-10,053030,-0.024,0.012,-0.029,-0.002,35,67,1475611,691469,692163,5435,8351,20750,0.026,0.036,-0.05,1178104,0.09,0.08,548,760,133430,153000,21550,20650,-0.04176,바이넥스
1835,2024-09-10,052420,-0.032,0.054,-0.032,0.044,31,0,7818778,3528045,3875776,5172,7343,2135,0.082,0.103,0.016,10050385,0.085,0.08,740,747,151030,151400,2360,2565,0.08686,오성첨단소재
1834,2024-09-10,047770,0.086,0.256,0.076,0.095,385,0,35037629,17981836,16343227,104901,123177,1560,0.031,0.122,0.017,6332476,0.103,0.08,497,760,130900,153000,1753,1771,0.01027,코데즈컴바인
1833,2024-09-10,001000,0.135,0.17,-0.056,-0.029,4,683,4684273,2673180,1687897,9102,9165,1309,-0.018,0.078,-0.073,1082442,0.163,0.08,498,624,130930,141230,1413,1300,-0.07997,신라섬유
1832,2024-09-10,119650,0.298,0.298,0.208,0.298,75,75,4687325,3287701,832308,2361,771,679,0.046,0.072,-0.116,6562279,0.2,0.08,292,316,112630,113830,730,672,-0.07945,KC코트렐
1831,2024-09-10,010820,-0.039,0.017,-0.041,0.008,680,0,177159,45866,112769,302,604,2685,0.006,0.162,0.006,1894826,0.108,0.08,95,261,94800,111100,3125,2870,-0.0816,퍼스텍
1830,2024-09-10,001470,-0.004,0.157,-0.039,0.087,30,6,19322735,9830558,8844570,6722,9059,498,0.01,0.08,-0.01,4754084,0.091,0.08,211,760,104600,153000,540,544,0.00741,삼부토건
1829,2024-09-09,439580,-0.012,-0.0,-0.074,-0.05,1,201,1437021,838354,519647,10446,7831,19050,-0.02,0.134,-0.02,2644856,0.135,0.08,106,760,95330,153000,21650,21550,-0.00462,블루엠텍
1828,2024-09-09,378800,-0.0,0.127,-0.074,0.105,628,220,20376317,10347313,9267827,32208,37382,3055,-0.005,0.124,-0.005,10740072,0.13,0.08,155,760,101800,153000,3440,3375,-0.0189,샤페론
1827,2024-09-09,225190,0.0,0.299,-0.035,0.299,755,127,39110286,20093603,18503428,55320,59772,2085,0.062,0.182,0.029,22140469,0.089,0.08,120,221,100030,105100,2470,2270,-0.08097,LK삼양
1826,2024-09-09,078150,0.006,0.01,-0.054,-0.033,0,333,1564537,967345,541633,1587,2895,2320,-0.009,0.097,-0.009,2587242,0.107,0.08,130,760,100530,153000,2550,2575,0.0098,HB테크놀러지
1825,2024-09-06,464080,-0.0,0.116,-0.009,0.116,760,485,3848033,1671545,1778049,10194,12760,7820,0.056,0.173,0.028,12976221,0.098,0.08,103,263,95200,111200,9190,8450,-0.08052,에스오에스랩
1824,2024-09-06,378800,-0.013,0.052,-0.093,-0.078,30,745,10047845,5896937,3921422,16623,18682,2765,-0.0,0.029,-0.051,1414133,0.084,0.08,433,573,123700,134700,2850,3090,0.08421,샤페론
1823,2024-09-06,373110,-0.004,0.051,-0.12,-0.095,19,613,2767403,1685027,947002,8427,9853,6350,-0.006,0.102,-0.024,2168830,0.129,0.08,92,277,94630,111900,7020,6460,-0.07977,엑셀세라퓨틱스
1822,2024-09-06,062970,0.002,0.299,-0.01,0.299,165,2,6174562,3466244,2594320,9616,11117,2735,-0.0,0.007,-0.075,1194062,0.089,0.08,101,113,95100,95700,2760,3010,0.09058,피피아이
1821,2024-09-06,024060,-0.006,0.185,-0.021,0.018,616,280,5125222,2773304,2197743,28059,26009,14340,-0.019,0.086,-0.019,2045065,0.107,0.08,126,722,100330,150130,15600,14350,-0.08013,흥구석유
1820,2024-09-06,004140,0.014,0.185,-0.033,0.056,590,443,28900416,14277226,14212311,59421,66666,2745,-0.016,0.076,-0.018,5526712,0.096,0.08,108,760,95430,153000,2960,2730,-0.0777,동방
1819,2024-09-05,456010,-0.048,-0.001,-0.117,-0.06,469,171,1619643,887728,635708,9359,9320,8880,0.048,0.135,0.032,3111587,0.1,0.08,108,199,95430,104000,10100,11130,0.10198,아이씨티케이
1818,2024-09-05,356680,-0.03,-0.023,-0.081,-0.067,0,148,808250,427271,257364,1587,1726,4185,0.096,0.189,0.043,3477978,0.084,0.08,140,538,101030,132930,4980,4580,-0.08032,엑스게이트
1817,2024-09-05,232140,-0.082,-0.04,-0.082,-0.067,19,0,1912363,1026987,745435,11307,6435,11780,0.004,0.091,0.004,1368465,0.086,0.08,157,760,101900,153000,12870,12430,-0.03419,와이씨
1816,2024-09-05,154030,-0.021,0.299,-0.021,0.042,325,0,7671134,4719264,2759952,17217,18062,2490,-0.004,0.133,-0.02,1955630,0.137,0.08,127,221,100400,105100,2825,2595,-0.08142,아시아종묘
1815,2024-09-05,049480,-0.039,-0.031,-0.06,-0.052,22,143,839679,508074,278001,1018,923,2285,0.037,0.168,0.028,2738392,0.102,0.08,94,558,94730,133930,2675,2460,-0.08037,오픈베이스
1814,2024-09-05,047770,0.038,0.3,0.021,0.3,753,0,16581100,8618790,7726722,29960,33279,1640,0.032,0.068,-0.043,7100016,0.116,0.08,92,607,94630,140400,1755,1614,-0.08034,코데즈컴바인
1813,2024-09-05,001000,0.086,0.3,0.086,0.3,5,0,5360532,3775937,1456508,4722,3593,1297,0.11,0.187,0.049,6622426,0.084,0.08,90,258,94530,110930,1543,1419,-0.08036,신라섬유
1812,2024-09-04,476080,-0.012,0.05,-0.082,-0.055,24,642,2417899,1387118,934157,16999,18103,26550,-0.032,0.154,-0.04,3645310,0.116,0.08,154,584,101730,135230,30700,28200,-0.08143,M83
1811,2024-09-04,378800,-0.0,0.299,-0.033,0.205,205,38,18898648,9909503,7585678,20035,17974,2700,-0.057,0.185,-0.078,12200525,0.087,0.08,196,434,103830,123730,3205,2945,-0.08112,샤페론
1810,2024-09-04,140430,-0.008,0.008,-0.047,-0.028,5,526,598714,355516,212666,1743,1723,3860,-0.005,0.175,-0.041,2985792,0.097,0.08,124,760,100230,153000,4540,4355,-0.04075,카티스
1809,2024-09-04,102370,0.116,0.252,0.053,0.196,732,18,10052338,5069826,4704230,33386,40868,4065,-0.021,0.076,-0.039,1237926,0.12,0.08,91,175,94600,102800,4380,4910,0.121,케이옥션
1808,2024-09-04,094480,0.12,0.295,0.074,0.27,732,24,22327286,10486644,10724714,61711,70670,9600,-0.031,0.03,-0.051,5931811,0.086,0.08,90,601,94530,140100,9910,9120,-0.07972,갤럭시아머니트리
1807,2024-09-04,047770,0.004,0.004,-0.014,-0.011,0,11,14390,9333,3838,81,87,1262,0.038,0.141,0.021,1909585,0.117,0.08,457,752,124900,151630,1442,1612,0.11789,코데즈컴바인
1806,2024-09-04,011500,0.096,0.15,0.008,0.008,2,760,5311179,2931857,2124748,31582,29770,19580,-0.071,0.06,-0.072,1639385,0.141,0.08,124,760,100230,153000,20800,20500,-0.01442,한농화성
1805,2024-09-04,011420,0.19,0.3,0.144,0.3,580,22,27966041,13907807,13325998,34345,40087,2665,0.064,0.163,0.032,25201065,0.107,0.08,90,195,94530,103800,3105,2855,-0.08052,갤럭시아에스엠
1804,2024-09-03,102370,0.045,0.069,0.016,0.059,14,228,250061,82207,87053,634,621,3400,0.116,0.147,0.053,1250434,0.089,0.08,93,732,94700,150630,3905,4255,0.08963,케이옥션
1803,2024-09-03,085810,-0.017,-0.007,-0.048,-0.024,4,307,613307,380809,184524,487,748,1020,0.037,0.136,0.037,2268098,0.095,0.08,550,760,133530,153000,1161,1154,-0.00603,알티캐스트
1802,2024-09-03,039610,-0.012,-0.005,-0.052,-0.052,24,755,829022,539031,236569,3787,3711,12300,0.009,0.106,0.008,2605108,0.097,0.08,119,760,100000,153000,13620,13510,-0.00808,화성밸브
1801,2024-09-02,464280,-0.019,0.206,-0.034,0.019,572,3,6226479,3159333,2777405,61040,66082,39900,0.049,0.165,0.035,1786094,0.106,0.08,373,760,120700,153000,46550,44400,-0.04619,티디에스팜
1800,2024-09-02,411080,0.098,0.16,0.026,0.053,42,638,10628331,5510711,4422740,45920,49033,9660,0.014,0.138,0.014,4251713,0.121,0.08,284,744,112230,151230,11010,10130,-0.07993,샌즈랩
1799,2024-09-02,389650,-0.039,0.084,-0.053,0.021,523,32,3654414,1853325,1651995,26249,30631,35700,0.029,0.098,0.008,1373708,0.089,0.08,101,236,95100,105830,39250,42750,0.08917,넥스트바이오메디컬
1798,2024-09-02,378800,0.017,0.236,-0.006,0.158,424,2,15590650,8045969,7293236,19400,22374,2245,0.024,0.047,-0.033,1282412,0.083,0.08,436,760,123830,153000,2355,2240,-0.04883,샤페론
1797,2024-09-02,373110,0.063,0.299,0.061,0.299,62,0,5609215,2504660,2968724,14808,17240,6390,0.091,0.169,0.014,5956717,0.101,0.08,119,650,100000,142530,7490,8250,0.10147,엑셀세라퓨틱스
1796,2024-09-02,073570,0.011,0.109,0.009,0.039,5,0,1656675,893591,726811,3290,3548,2420,0.004,0.145,-0.012,2159066,0.125,0.08,441,716,124100,145830,2775,3125,0.12613,리튬포어스
1795,2024-09-02,066790,-0.014,0.019,-0.031,-0.012,42,1,1688910,1004756,616661,2467,2624,1638,0.001,0.148,0.001,2891981,0.122,0.08,165,760,102300,153000,1883,1770,-0.06001,씨씨에스
1794,2024-09-02,048870,0.0,0.047,0.0,0.045,759,0,354461,138271,181104,372,559,2770,0.022,0.112,0.02,2720439,0.09,0.08,109,136,95500,100830,3085,2835,-0.08104,시너지이노베이션
1793,2024-09-02,008970,0.008,0.061,0.004,0.06,700,35,3340211,1192044,2029392,1504,2305,943,0.0,0.073,-0.013,7141273,0.087,0.08,91,760,94600,153000,1014,971,-0.04241,동양철관
1792,2024-08-30,456070,0.063,0.3,-0.002,0.3,728,473,14174094,7210530,6779489,91415,102965,32750,0.046,0.15,0.015,5711487,0.121,0.08,90,760,94530,153000,37700,38200,0.01326,이엔셀
1791,2024-08-30,419540,0.006,0.099,-0.026,0.004,269,41,1316604,775477,528990,2919,3050,2000,0.165,0.183,0.05,2612972,0.089,0.08,205,446,104300,124330,2370,2180,-0.08017,비스토스
1790,2024-08-30,356680,-0.014,0.059,-0.05,-0.044,205,560,1734732,946067,705699,4531,4592,4300,0.02,0.135,0.012,2372107,0.122,0.08,93,760,94700,153000,4885,4805,-0.01638,엑스게이트
1789,2024-08-30,067630,-0.008,0.02,-0.013,0.007,54,5,281611,152449,119584,1185,1462,10400,0.006,0.146,0.002,1342913,0.124,0.08,128,760,100430,153000,11940,11840,-0.00838,HLB생명과학
1788,2024-08-30,049480,0.016,0.057,-0.02,-0.014,330,51,1522622,834978,637740,2185,1891,2415,0.012,0.141,0.012,2850170,0.127,0.08,103,760,95200,153000,2760,2580,-0.06522,오픈베이스
1787,2024-08-30,012170,0.0,0.009,-0.058,-0.017,1,50,1077239,592028,477863,598,815,527,0.006,0.152,-0.008,1350704,0.116,0.08,163,760,102200,153000,609,577,-0.05255,아센디오
1786,2024-08-29,464080,0.0,0.05,-0.04,0.021,146,562,2057448,841615,770972,4207,5408,6380,0.114,0.171,0.042,4245636,0.099,0.08,463,638,125200,141930,7490,6890,-0.08011,에스오에스랩
1785,2024-08-29,456070,0.023,0.115,-0.09,-0.053,41,714,8721146,4667735,3690280,52961,66422,25200,0.063,0.161,0.052,3860410,0.104,0.08,607,642,140400,142130,29300,32350,0.1041,이엔셀
1784,2024-08-29,452190,-0.018,0.044,-0.058,-0.037,84,756,4586563,2224574,1582652,10147,10149,5500,0.1,0.185,0.065,10864902,0.085,0.08,138,760,100930,153000,6540,6110,-0.06575,한빛레이저
1783,2024-08-29,411080,0.228,0.229,0.029,0.078,5,528,8965356,4852651,3622261,32749,33850,8570,0.032,0.167,-0.01,3617411,0.103,0.08,90,133,94530,100700,10020,9220,-0.07984,샌즈랩
1782,2024-08-29,389650,0.046,0.134,-0.077,-0.034,29,579,7375059,4114001,3009421,64416,61561,32800,0.009,0.078,-0.026,1219021,0.106,0.08,108,453,95430,124700,35400,32550,-0.08051,넥스트바이오메디컬
1781,2024-08-29,075130,-0.017,0.299,-0.072,0.299,291,69,25613651,13000571,12216122,37793,43408,3150,0.064,0.064,-0.016,3805652,0.081,0.08,212,216,104630,104830,3355,3630,0.08197,플랜티넷
1780,2024-08-29,047080,0.299,0.299,0.111,0.127,4,438,21267767,11865365,8229960,32023,36000,2580,0.0,0.114,-0.029,3752910,0.148,0.08,90,122,94530,100130,2880,2645,-0.0816,한빛소프트
1779,2024-08-29,030350,0.007,0.107,-0.039,-0.039,21,760,2897713,1718366,1037009,2104,2532,421,0.038,0.164,0.012,3204982,0.106,0.08,92,733,94630,150700,491,544,0.10794,드래곤플라이
1778,2024-08-29,009730,0.012,0.024,-0.089,-0.056,2,552,5940617,3577750,2182291,6932,7605,1424,-0.018,0.029,-0.062,1526963,0.097,0.08,90,760,94530,153000,1467,1483,0.01091,이렘
1777,2024-08-29,004270,-0.009,0.192,-0.009,0.045,432,0,8807889,4757766,3937507,18448,21145,1482,0.011,0.143,0.004,2819763,0.127,0.08,93,492,94700,130630,1697,1561,-0.08014,남성
1776,2024-08-28,464280,-0.031,0.013,-0.122,-0.122,30,760,1442736,819747,515774,11776,12812,30700,-0.013,0.138,-0.013,1019256,0.132,0.08,353,739,115700,151000,35000,39650,0.13286,티디에스팜
1775,2024-08-28,439580,-0.01,0.04,-0.022,0.021,230,33,885275,470628,383350,6006,5694,17270,-0.0,0.078,-0.008,1468640,0.086,0.08,95,760,94800,153000,18650,18550,-0.00536,블루엠텍
1774,2024-08-28,253840,-0.001,0.062,-0.018,-0.018,148,31,1112823,609329,453098,3834,3626,6690,0.016,0.173,0.008,2599735,0.097,0.08,119,339,100000,115000,7870,7240,-0.08005,수젠텍
1773,2024-08-28,205470,-0.004,0.07,-0.005,-0.0,153,1,11915957,6393671,5132538,9258,12541,2005,0.01,0.09,0.008,9921941,0.082,0.08,121,760,100100,153000,2190,2080,-0.05023,휴마시스
1772,2024-08-28,188260,-0.012,0.114,-0.101,-0.052,168,86,6683891,3824011,2680871,24077,24749,4450,-0.001,0.116,-0.03,1563899,0.151,0.08,90,498,94530,130930,4970,4570,-0.08048,세니젠
1771,2024-08-28,180400,0.028,0.031,-0.062,-0.054,1,29,4971731,3058018,1782055,14576,13614,3860,-0.021,0.086,-0.04,3286190,0.131,0.08,102,346,95130,115330,4195,3855,-0.08105,DXVX
