,date,shcode,doYD,dhYD,dlYD,dcYD,ihYD,ilYD,volYD,mdvYD,msvYD,mdcYD,mscYD,closeYD,doTD,dhTDbf,dlTDbf,ihTDbf,ilTDbf,volTDbf,mdvTDbf,msvTDbf,mdcTDbf,mscTDbf,iBID,tBID,prcBID,maxProfit,minProfit,lastProfit,imax,imin,hname,profit
3941,20250626,179530,-0.014,0.076,-0.04,0.046,711,148,481070,213114,227164,803,1120,3305,0.076,0.088,0.018,0,13,380501,215757,164744,1144,813,1,93130,3490,0.0567393,-0.0378166,-0.027788,177,41,애드바이오텍,-0.027788
3940,20250626,124500,-0.037,-0.035,-0.146,-0.115,0,570,1446264,955891,432050,6696,6680,28750,-0.124,-0.11,-0.165,10,42,656970,355173,266497,2013,1915,462,132200,25050,0.00598403,-0.0379281,-0.0279481,86,192,아이티센글로벌,-0.0279481
3939,20250626,098120,0.004,0.042,-0.022,0.013,114,1,231084,123159,100967,1496,1691,22700,-0.022,0.007,-0.066,11,42,86830,45133,41697,489,439,29,94530,22350,0.0360313,-0.00647427,0.000237136,182,8,마이크로컨텍솔,0.000237136
3938,20250626,009070,0.002,0.298,0.002,0.205,229,0,19054538,10945765,7557257,34037,35246,5050,-0.006,0.101,-0.011,22,0,4261446,2205832,2055614,8165,8726,19,94030,5250,-0.002,-0.089619,-0.0800952,0,308,KCTC,-0.048
3937,20250626,008600,0.007,0.03,-0.009,0.002,34,493,384625,176714,122522,300,374,431,0.223,0.276,0.141,4,47,6647115,3847431,2559346,4234,4948,56,95900,523,0.0113843,-0.112899,-0.107163,65,381,윌비스,-0.048
3936,20250626,007700,0.026,0.088,0.015,0.057,189,3,234429,107126,125208,2723,3710,18880,0.136,0.186,0.081,4,39,198237,109939,88298,1603,1786,3,93230,21550,0.0536845,-0.0344826,0.00960093,162,34,F&F홀딩스,0.00960093
3935,20250626,042040,0,0.12,-0.114,-0.088,69,557,88307629,46895371,37170194,23068,34651,320,0.028,0.137,-0.013,26,1,23784796,11908925,11488641,3182,5633,6,93400,345,0.0037971,-0.109246,-0.100551,81,691,케이피엠테크,-0.048
3934,20250626,005950,-0.008,0.034,-0.022,0.008,11,63,131736,58919,68430,704,811,6000,0.045,0.212,0.042,43,0,1309490,658010,644862,5696,6733,7,93430,6870,0.012556,-0.0485793,-0.0209229,39,1071,이수화학,-0.048
3933,20250626,019660,-0.004,0.1,-0.018,0.009,24,1,93376,54848,37036,331,357,2735,0.013,0.015,-0.051,1,44,35585,27732,7853,49,47,424,130300,2705,0.0294233,-0.0315749,-0.0204843,0,17,글로본,-0.0204843
3932,20250626,002220,-0.006,0.09,-0.006,0.052,248,0,597990,282760,308196,1040,1548,2855,-0.026,-0.026,-0.098,0,20,70163,36326,33837,173,147,433,130730,2705,0.0294233,-0.00939372,-0.000151571,229,0,한일철강,-0.000151571
3931,20250626,001420,0.001,0.016,0,0.016,473,27,4641,2733,1825,22,28,4040,0,0,-0.059,0,1,4167,3219,948,55,12,12,93700,3990,0.000506266,-0.020797,-0.0095188,0,317,태원물산,-0.0095188
3930,20250625,417860,0.005,0.033,-0.049,0.025,758,419,169962,93314,58514,1425,1494,28300,-0.013,0.032,-0.046,37,9,74432,37218,37214,629,664,12,93700,28250,0.0935752,-0.021469,0.0103894,275,24,오브젠,0.09
3929,20250625,389030,0.012,0.057,-0.02,0.008,248,46,594430,273811,316329,646,913,2545,-0.026,-0.016,-0.096,2,23,543409,257039,286370,411,408,11,93630,2425,0.0289278,-0.0226186,6.18557e-05,197,24,지니너스,6.18557e-05
3928,20250625,454910,0.069,0.166,0.049,0.117,41,5,4305365,2102903,2135775,44134,49650,66000,0.032,0.033,-0.032,0,47,454252,300898,153354,5091,3238,80,101100,66700,0.0474753,-0.0169925,-0.00649775,59,368,두산로보틱스,-0.00649775
3927,20250625,357880,0,0.204,-0.022,0.017,66,3,19676487,10515152,8668682,25744,28181,2940,-0.014,0.043,-0.027,34,9,1814052,953563,860489,2182,2440,18,94000,2980,-0.000322148,-0.0808591,-0.0691141,1,139,SKAI,-0.048
3926,20250625,347860,0.021,0.04,-0.037,-0.006,2,47,2756849,1570506,1114020,4453,4448,3500,-0.004,0.16,-0.023,39,11,3043117,1385650,1530127,5004,5738,3,93230,3795,0.0454308,-0.0691937,-0.059971,8,181,알체라,-0.048
3925,20250625,335870,0,0.039,-0.026,0.014,0,21,61957,19978,41712,131,163,2110,0.021,0.021,-0.038,0,49,12800,11336,1464,49,12,4,93300,2110,0.00273934,-0.0280664,-0.016218,339,21,윙스풋,-0.016218
3924,20250625,317530,0.052,0.052,-0.011,0.015,0,3,6223,2360,3014,103,139,4970,0.036,0.036,-0.044,0,39,5897,5317,580,86,32,570,141600,4955,0.0171726,-0.014109,-0.014109,5,129,캐리소프트,-0.014109
3923,20250625,37550L,0,0.052,0,0.046,185,0,4434,2247,2110,111,131,33300,0.122,0.176,0.06,6,48,10281,4981,5300,256,295,176,105900,37500,-0.000666667,-0.0486667,-0.0153333,1,428,DL이앤씨2우(전환),-0.048
3922,20250625,37550K,0.087,0.087,0.018,0.038,0,422,9560,5898,2938,138,145,23300,0.103,0.109,0.041,0,44,16588,10372,6216,281,228,167,105430,25150,0.0158926,-0.00796421,0.00396421,178,128,DL이앤씨우,0.00396421
3921,20250625,375500,0.048,0.057,0.005,0.045,3,40,564471,284015,267967,12821,16022,48400,0.182,0.2,0.122,5,16,1093979,482557,590694,10557,13120,164,105300,56800,0.0684225,-0.0407324,0.0684225,1055,352,DL이앤씨,0.0684225
3920,20250625,286750,0.006,0.019,-0.04,-0.04,5,753,283644,190776,76200,411,449,2300,-0.039,-0.02,-0.08,0,25,165171,112670,52501,206,260,133,103730,2200,0.0366364,-0.0133636,0.0320909,544,68,나노실리칸첨단소재,0.0320909
3919,20250625,246720,0,0.299,0,0.299,583,0,349235,212436,122597,1151,1133,5300,0.126,0.132,-0.036,0,43,371121,203395,166031,4115,4633,1,93130,5460,-0.005663,-0.0899121,-0.0770916,0,693,아스타,-0.048
3918,20250625,226950,0.032,0.074,0.014,0.031,162,53,466406,239417,221587,4492,4636,40150,-0.035,-0.021,-0.092,2,16,122359,80984,38896,825,1010,16,93900,38800,0.0147526,-0.0174639,-0.00071134,29,421,올릭스,-0.00071134
3917,20250625,223310,0.223,0.3,0.156,0.3,9,4,3356520,2336114,855494,5452,2911,4550,0.231,0.253,0.121,26,9,2006909,1123912,882997,5888,5811,342,122200,5480,0.038146,-0.0841168,-0.0403212,139,293,딥마인드,-0.048
3916,20250625,215380,0,0.011,-0.037,0.006,6,102,216909,71642,140782,295,338,1990,-0,0.08,-0,19,0,212958,90535,122423,361,490,27,94430,2080,0.00280769,-0.0356538,-0.0356538,0,670,우정바이오,-0.0356538
3915,20250625,205500,0.017,0.16,-0.026,0.089,149,0,21959126,11386577,9863890,44500,46632,4585,-0.041,-0.012,-0.084,14,49,1240154,705269,534885,1770,1484,584,142300,4395,0.00482594,-0.0566075,-0.0236155,0,15,넥써쓰,-0.048
3914,20250625,179530,0.15,0.176,-0.006,0.01,5,706,1210687,667085,429200,3831,3606,3160,-0.002,0.038,-0.032,8,26,55361,25937,29424,120,130,283,115230,3180,0.0530314,-0.0255849,0.0373082,370,39,애드바이오텍,0.0373082
3913,20250625,052690,0.007,0.065,-0.031,0.03,161,40,2548533,1239512,1280617,31535,32297,115000,0.031,0.032,-0.052,0,47,482692,328904,153788,7799,5927,72,100700,114700,0.025027,-0.0142058,-0.0124621,68,441,한전기술,-0.0124621
3912,20250625,000157,0.021,0.036,-0.053,0.018,655,67,11382,6053,5114,1153,1184,485500,-0.008,-0.007,-0.078,0,49,1530,1020,510,256,148,19,94030,473000,0.0191416,-0.0241987,-0.0231416,165,26,두산2우B,-0.0231416
3911,20250624,462860,-0.044,0.047,-0.096,-0.086,28,600,15542182,8931283,6268744,28359,29331,4825,0.045,0.154,0.034,20,1,10057578,4166731,5753011,14392,17812,5,93330,5320,0.0243158,-0.039594,-0.0245564,569,167,더즌,-0.0245564
3910,20250624,413640,-0.022,0.159,-0.027,0.157,698,2,704029,317418,368163,4184,18156,23950,-0.035,-0.019,-0.083,0,32,109602,73049,36553,1097,464,20,94100,22800,0.0287018,-0.0217368,0.0177368,677,195,비아이매트릭스,0.0177368
3909,20250624,377030,-0.044,-0.008,-0.1,-0.083,12,572,2781363,1686648,989173,6356,6007,6520,0.066,0.12,0.054,24,3,811138,368651,442487,1818,1917,13,93730,7140,0.00780392,-0.0762297,-0.0440168,10,624,비트맥스,-0.048
3908,20250624,372800,0.001,0.067,-0.029,0.062,223,74,95512,37849,47820,484,639,7310,0.037,0.063,0.003,8,48,39539,20266,19273,154,148,40,95100,7600,0.0953684,-0.0164737,0.00852632,58,32,아이티아이즈,0.09
3907,20250624,348370,-0.024,-0.024,-0.055,-0.047,0,162,270366,169084,96458,3850,4539,55200,0.054,0.118,0.036,28,5,282543,98068,184475,2793,4683,32,94700,60100,0.0462529,-0.016975,0.0412612,1011,37,엔켐,0.0412612
3906,20250624,347860,0,0.053,-0.057,0.029,587,9,4736632,2296431,2314343,6677,7889,3520,0.009,0.023,-0.037,3,37,747756,510956,236800,1175,734,36,94900,3520,0.0207273,-0.0360909,-0.00768182,19,290,알체라,-0.00768182
3905,20250624,317830,-0.004,0.049,-0.038,0.034,573,57,167782,78816,84740,1106,1314,7640,0.034,0.097,0.016,32,14,150484,62169,88315,533,759,35,94830,8110,0.00909741,-0.029127,-0.0180296,0,337,에스피시스템스,-0.0180296
3904,20250624,290660,0,0.295,0,0.221,35,0,8258254,4269712,3787831,13864,15980,1400,0.028,0.057,-0.041,1,29,362773,251663,111110,602,294,526,135400,1422,0.00573558,-0.0132518,-0.00340647,16,61,네오펙트,-0.00340647
3903,20250624,267320,-0.003,0.036,-0.035,0.025,291,3,2275548,1195404,1016172,2850,3404,3845,0.138,0.234,0.135,10,0,5822658,2465906,3244903,11116,11266,195,110830,4595,0.00670511,-0.0357323,-0.0226746,297,140,나인테크,-0.0226746
3902,20250624,33626L,-0.018,0.259,-0.079,0.02,402,6,1301289,677607,566633,15870,17589,11320,0.126,0.148,0.056,1,45,103775,63566,40209,1625,1492,37,94930,12550,-0.0139522,-0.108773,-0.0856653,0,529,두산퓨얼셀2우B,-0.048
3901,20250624,234100,-0.008,0.009,-0.013,-0.009,10,737,124370,102436,20067,156,142,1026,0.097,0.299,0.094,7,0,9423734,5114521,3991112,6802,7265,119,103030,1290,0.0313333,-0.00587597,0.0313333,12,0,폴라리스세원,0.0299767
3900,20250624,232830,-0.009,0.013,-0.095,-0.019,217,20,597896,331077,259836,1421,1484,3305,-0.009,0.029,-0.033,9,31,101809,70440,31369,241,155,59,100030,3320,0.0793253,-0.00501205,0.0311325,131,3,아이티센피엔에스,0.0311325
3899,20250624,205500,0.039,0.299,0.029,0.299,53,0,12691296,6752131,4882121,13268,13800,4210,0.014,0.118,-0.012,40,4,5332348,2819787,2384285,9389,9333,5,93330,4510,0.076714,-0.0297162,0.0146297,166,52,넥써쓰,0.0146297
3898,20250624,160190,-0.019,0.106,-0.036,0.05,575,4,1008995,513246,482974,9992,10694,36500,0.253,0.3,0.219,28,9,2017401,1160546,843445,16260,15440,110,102600,46450,0.0195285,-0.0321399,0.0184521,1094,399,하이젠알앤엠,0.0175996
3897,20250624,158430,0.049,0.152,0.012,0.032,120,360,1597590,1602,9257,17,53,12530,-0.091,-0.02,-0.098,18,0,696097,398779,297318,2173,2543,38,95000,11910,0.131501,-0.00703778,0.0660101,468,120,아톤,0.09
3896,20250624,152550,0.241,0.297,0.201,0.238,58,182,63983948,34236021,27659365,22951,26758,375,-0.224,-0.187,-0.261,5,31,10129580,6539061,3590519,1543,1581,115,102830,293,0.00141297,-0.0907372,-0.0873242,12,517,한국ANKOR유전,-0.048
3895,20250624,123420,-0.001,0.3,-0.023,0.3,737,45,1170152,705994,377873,3335,2383,10230,0.019,0.034,-0.064,0,10,1136148,639366,496782,5324,4812,10,93600,10200,0.254863,-0.0206275,0.136235,441,7,위메이드플레이,0.09
3894,20250624,114630,-0.006,-0.006,-0.025,-0.008,0,75,298021,230872,60374,140,214,509,-0.002,0.098,-0.002,8,0,887813,394489,439674,537,696,131,103630,541,-0.000151571,-0.0315749,-0.00754529,0,12,폴라리스우노,-0.00754529
3893,20250624,103140,0.144,0.217,0.058,0.075,3,205,2166622,1189748,913833,41077,38557,136000,-0.083,-0.079,-0.158,1,22,568470,336858,231612,9109,6985,62,100200,121800,0.0833859,-0.0414089,0.0201675,842,128,풍산,0.0201675
3892,20250624,096350,-0.041,0.207,-0.077,0.136,296,0,45314987,21233288,23052464,19184,25476,533,0.032,0.032,-0.041,0,39,3207493,2030091,1177402,997,787,619,144030,534,0.0185993,-0.002,0.00549064,24,10,대창솔루션,0.00549064
3891,20250624,087010,-0.015,-0.013,-0.063,-0.044,2,113,373209,235722,134692,11101,10248,190700,0.054,0.148,0.051,12,0,248157,95714,149365,4160,5479,28,94500,212500,0.00505882,-0.0514118,-0.0396471,35,975,펩트론,-0.048
3890,20250624,032350,-0.04,-0.019,-0.063,-0.028,27,209,1304269,741854,544229,9432,10911,16600,0.004,0.004,-0.072,0,29,461413,245886,215527,2155,1915,23,94230,16290,0.0170301,-0.0112081,0.0072081,188,20,롯데관광개발,0.0072081
3889,20250624,069920,0.006,0.006,-0.106,-0.093,0,742,422544,221280,194209,763,791,1613,0.019,0.044,-0.039,0,22,42384,25871,14589,169,105,80,101100,1607,0.122456,-0.0250243,0.0558718,462,65,엑시온그룹,0.09
3888,20250624,066900,0.064,0.064,0.004,0.013,0,759,13469,7506,5654,78,104,2375,0.061,0.076,0.002,0,10,5206,2723,2483,48,63,213,111730,2490,0.0140643,-0.0180643,0.0100482,6,35,디에이피,0.0100482
3887,20250624,065450,0.108,0.134,0.035,0.035,4,759,4978504,3070918,1779441,23352,25401,4600,-0.074,-0.069,-0.126,2,20,640071,460351,179720,1246,767,532,135700,4240,0.00625472,-0.0161509,-0.00317925,357,157,빅텍,-0.00317925
3886,20250624,011700,-0.025,0.028,-0.038,-0.03,158,586,2866113,1732106,1008085,6168,6732,4485,0.02,0.021,-0.051,0,31,616538,359476,257062,982,883,23,94230,4460,-0.00312108,-0.0300269,-0.0266637,2,185,한신기계,-0.0266637
3885,20250624,044490,-0.019,0.158,-0.041,0.049,375,3,1455930,735853,694562,11330,12411,33250,0.039,0.056,-0.029,4,31,174880,105712,69168,1112,1147,21,94130,34000,0.0509412,-0.0240588,0.0332941,425,28,태웅,0.0332941
3884,20250624,042040,0,0.004,-0.022,-0.015,305,25,165524,94932,64643,106,171,270,0.263,0.3,0.152,13,0,12170599,6710838,5096188,3811,4130,1,93130,336,0.0426429,-0.0258095,0.0426429,32,42,케이피엠테크,0.040625
3883,20250624,005810,0.077,0.208,0.064,0.149,145,26,1319755,576263,703088,11385,14413,51200,-0.088,-0.086,-0.149,0,42,177035,121000,56035,1879,1250,418,130000,45600,0.0254123,-0.00419298,0.0155439,163,0,풍산홀딩스,0.0155439
3882,20250624,035460,-0.002,0.021,-0.019,0.009,110,1,107466,38760,62098,202,215,2350,-0.021,-0.021,-0.085,0,29,63827,46668,17159,120,77,94,101800,2260,0.00463717,-0.0174867,0.00463717,605,118,기산텔레콤,0.00463717
3881,20250624,033340,-0.034,-0.007,-0.098,-0.061,698,540,4957757,2757823,1944683,4227,3742,1312,0.09,0.215,0.089,13,0,12364806,5675412,6506941,9954,10614,1,93130,1532,0.0482611,-0.062705,-0.0496501,5,438,좋은사람들,-0.048
3880,20250624,026040,-0.024,0.016,-0.084,-0.013,272,8,359579,194066,154485,848,1000,3040,0.066,0.13,0.053,13,44,532452,229362,303090,1046,1182,1,93130,3355,0.0307869,-0.04969,-0.0183934,3,463,제이에스티나,-0.048
3879,20250624,003280,0.157,0.157,0.098,0.155,0,180,11154415,16326,32915,39,73,2230,-0.17,-0.157,-0.206,1,31,8132374,5123552,3008822,5756,5513,79,101030,1838,0.00942546,-0.0319238,-0.0319238,49,414,흥아해운,-0.0319238
3878,20250624,002020,-0.028,0.02,-0.028,0.009,69,0,306863,161621,141779,4542,3287,39800,0.031,0.09,0.021,3,31,166413,81649,84764,1702,1838,39,95030,42100,0.0538195,-0.0245653,0.0348171,566,406,코오롱,0.0348171
3877,20250624,000157,-0.03,0.068,-0.03,0.021,105,0,14201,6217,7617,1183,1420,477000,0.009,0.011,-0.048,0,46,2244,1333,911,239,195,544,140300,470500,0.0479469,-0.002,0.029881,50,0,두산2우B,0.029881
3876,20250623,464580,0.066,0.3,0.063,0.3,98,0,4197772,2433739,1657727,7648,7209,3815,-0.026,0.063,-0.035,14,22,786301,400941,385360,2085,2041,20,94100,3900,0.00825641,-0.0596923,-0.052,21,659,닷밀,-0.048
3875,20250623,462860,-0.005,0.074,-0.058,0.072,759,53,19167832,8685013,9309757,26816,33426,5280,-0.036,0.047,-0.044,18,37,5425379,2657944,2767435,8737,10015,25,94330,5310,-0.00764972,-0.102753,-0.0933371,0,533,더즌,-0.048
3874,20250623,460870,0.021,0.051,-0.024,0.009,63,72,1741694,934295,785983,5327,4886,6870,-0.022,0.045,-0.025,24,0,245682,99805,145877,574,659,0,93100,6980,0.165622,-0.010596,0.164189,692,16,에스엠씨지,0.09
3873,20250623,457550,0.061,0.086,-0.015,0.013,2,53,3935563,2230976,1617578,27883,23787,30000,0.047,0.077,0.015,3,41,791549,423815,367734,6388,6517,15,93830,31650,0.167036,-0.0130585,0.0738294,216,16,우진엔텍,0.09
3872,20250623,417860,-0.011,0.095,-0.036,0.024,37,62,425695,227709,180078,3942,3994,28050,-0.02,-0.002,-0.066,8,49,37295,27660,9635,345,228,94,101800,27400,0.0144234,-0.0476204,0.00529927,139,419,오브젠,0.00529927
3871,20250623,290660,0.009,0.027,-0.055,0.02,744,38,830406,432995,346126,1009,1098,1147,0.043,0.295,0.037,25,1,3538175,1778945,1619183,4655,5101,18,94000,1349,0.0869548,-0.0123781,0.0358058,214,487,네오펙트,0.0358058
3870,20250623,33626L,0.083,0.3,0.077,0.3,8,0,314620,180467,122982,2244,1831,11100,-0.056,0.07,-0.06,14,0,198628,95285,103343,2897,3956,245,113330,11180,0.222955,0.007839,0.0105224,128,453,두산퓨얼셀2우B,0.09
3869,20250623,234340,-0.038,-0.019,-0.076,-0.021,759,36,841053,462429,354329,17070,6468,25750,0.043,0.076,0.01,14,38,546502,303526,242976,3008,3129,125,103330,26950,0.0258293,-0.0520928,-0.0186976,5,208,헥토파이낸셜,-0.048
3868,20250623,232830,-0.006,0.021,-0.061,-0.043,15,608,545778,310537,227433,1110,1061,3370,-0.028,-0.028,-0.095,0,10,218188,141984,76204,425,265,23,94230,3185,0.0702135,-0.00827943,0.0356766,134,315,아이티센피엔에스,0.0356766
3867,20250623,207760,-0.001,0.014,-0.047,-0.015,217,53,4611014,2407627,2001688,6722,6133,1840,-0.02,0.066,-0.02,27,0,2611940,1349143,1262797,3731,3706,558,141000,1895,0.00116623,-0.0326069,-0.0294406,0,22,미스터블루,-0.0294406
3866,20250623,193250,0,0.057,0,0.042,24,0,447231,179589,261701,376,520,552,-0.029,0.139,-0.036,44,15,1744317,789750,791132,952,1024,10,93600,586,0.0782048,-0.0258908,0.0372491,351,59,링크드,0.0372491
3865,20250623,181710,-0.021,0.018,-0.04,0.009,739,69,388258,172657,190751,4396,5052,33950,-0.034,-0.032,-0.093,0,1,105945,52162,44858,888,886,8,93500,32400,0.0103457,-0.0282346,0.00108642,179,322,NHN,0.00108642
3864,20250623,124500,-0.01,0.023,-0.083,-0.037,7,585,1356722,751913,562364,6369,6411,28900,-0.009,-0.007,-0.087,8,2,292671,195641,97030,1454,1348,12,93700,27950,0.11249,-0.002,0.0981789,589,64,아이티센글로벌,0.09
3863,20250623,092200,-0.004,0.022,-0.018,-0.007,118,21,472714,242546,226737,1214,1480,4755,-0.033,-0.03,-0.089,1,1,132432,111326,19432,352,187,29,94530,4575,0.0307869,-0.0030929,0.018765,513,248,디아이씨,0.018765
3862,20250623,096350,0.17,0.298,0.085,0.109,11,22,55476163,30157244,19916584,28317,32144,469,0.021,0.047,-0.013,10,18,3121355,1586156,1535199,800,999,16,93900,479,0.173365,-0.0145261,0.110735,219,11,대창솔루션,0.09
3861,20250623,035510,-0.045,-0.011,-0.091,-0.016,735,35,2520392,1225373,1210416,9150,10320,21650,0.039,0.079,0.012,3,42,1030633,524569,506064,4418,4016,36,94900,22800,0.107649,-0.00638596,0.0637895,111,2,신세계 I&C,0.09
3860,20250623,019175,-0.033,0.184,-0.113,-0.067,69,757,1001232,514263,395572,15477,15653,43350,-0.065,0.063,-0.073,14,0,71709,35546,33131,2292,2180,136,103900,43550,-0.000851894,-0.13518,-0.117959,0,506,신풍제약우,-0.048
3859,20250623,064260,0.002,0.046,-0.036,0.012,699,53,6125180,3018089,2809187,8920,11067,6140,0.002,0.028,-0.033,8,43,1796206,1088015,708191,2557,2720,76,100900,6170,0.0579676,-0.0165867,-0.002,84,266,다날,-0.002
3858,20250623,011230,0.015,0.015,-0.048,-0.024,0,200,240212,133857,99190,1326,488,5280,-0.017,-0.017,-0.091,0,44,101318,62186,39132,268,151,54,95800,5110,0.00387084,-0.0264618,0.00387084,214,65,삼화전자,0.00387084
3857,20250623,051160,0.002,0.09,-0.005,0.058,271,2,333072,147597,179888,2005,2099,11930,-0.065,-0.044,-0.104,1,31,93799,50051,43748,706,451,376,123900,11150,0.0231121,-0.0109686,0.0024843,121,49,지어소프트,0.0024843
3856,20250623,049480,0.006,0.164,-0.016,0.158,745,47,8701675,4055677,4059961,10723,12329,2935,0.077,0.186,0.06,23,3,7199320,3524922,3615927,11214,11850,3,93230,3345,0.0308849,-0.0647803,-0.0438535,386,480,오픈베이스,-0.048
3855,20250623,049470,-0.014,-0.014,-0.05,-0.039,0,2,160465,96090,54177,190,272,420,0.012,0.069,0.005,10,42,60949,28089,32860,84,98,274,114800,437,0.229121,-0.0180183,0.103263,364,32,SGA,0.09
3854,20250623,046120,0.079,0.182,0.042,0.112,223,42,34762520,17801007,16047578,60471,64710,4375,0.079,0.136,0.058,6,45,5513063,2961888,2361438,11509,10807,10,93600,4830,0.173983,-0.00717598,0.0828861,220,19,오르비텍,0.09
3853,20250623,007160,0.005,0.016,-0.037,-0.026,12,505,44388,26518,17339,994,1263,60200,-0.032,0.03,-0.033,23,3,5901,2129,3772,109,117,312,120700,60700,0.00294234,-0.0217694,-0.00529489,4,203,사조산업,-0.00529489
3852,20250623,018700,0,0.3,0,0.3,23,0,2119702,944566,1016078,2118,2041,1410,0.072,0.1,0.012,0,12,1785572,1065710,719862,3547,3831,238,113000,1491,-0.00468276,-0.0395587,-0.0315104,96,230,바른손,-0.0315104
3851,20250623,001465,0.013,0.034,-0.114,-0.097,4,441,36537,28488,6818,451,341,21400,-0.037,-0.005,-0.063,2,23,9620,4424,5196,105,95,428,130500,20850,0.0483597,-0.002,0.0483597,235,0,BYC우,0.0483597
3850,20250620,481070,-0.014,0.002,-0.045,-0.002,734,403,109679,63465,44316,1106,1346,24200,0.021,0.031,-0.037,4,40,19932,13217,6715,249,190,31,94630,24350,-0.002,-0.0471745,-0.0451211,0,662,에이유브랜즈,-0.0451211
3849,20250620,457550,-0.009,0.298,-0.035,0.298,712,40,4800831,2034421,2725391,26897,34205,29600,0.059,0.066,-0.015,0,43,1193074,774832,418242,9596,6593,20,94100,30600,0.0143399,-0.0428497,-0.0216078,6,536,우진엔텍,-0.0216078
3848,20250620,448710,0.002,0.068,0.002,0.046,266,0,210215,96462,107932,2491,2433,21500,0.035,0.044,-0.023,0,46,55689,33622,22067,412,564,7,93430,22000,0.225273,-0.00654545,0.173,463,1,코츠테크놀로지,0.09
3847,20250620,417860,-0,0.009,-0.081,-0.054,1,277,433256,254994,154735,4217,4418,27400,-0.022,0.095,-0.031,27,50,188405,93085,86070,1464,1673,358,123000,28600,0.00674126,-0.0701818,-0.0212308,0,178,오브젠,-0.048
3846,20250620,376180,-0.003,0.09,-0.03,0.075,704,30,2218967,926973,1178162,3194,4263,3235,-0.031,-0,-0.062,1,36,285546,201836,83710,543,288,180,110100,3135,-0.0035949,-0.0243285,-0.0243285,1,519,피코그램,-0.0243285
3845,20250620,355150,0.03,0.099,-0.018,-0.006,75,636,294285,147411,133913,1754,1830,11750,-0.024,0.053,-0.046,13,46,50955,37372,13583,416,177,84,101300,11680,0.0339589,-0.017411,-0.00456849,22,530,코스텍시스,-0.00456849
3844,20250620,347860,0.001,0.039,-0.019,-0.007,5,41,5621224,3177772,2308398,10477,10213,3390,-0.037,0.029,-0.062,29,48,1104704,554846,549858,1684,1601,47,95430,3365,0.0812095,-0.0228024,0.0143447,277,67,알체라,0.0143447
3843,20250620,303030,0,0,-0.063,-0.048,0,287,200993,142573,54588,666,485,1145,-0.011,-0.001,-0.061,4,44,40030,29445,10585,102,88,534,135800,1121,0.0818537,-0.0118127,-0.00735236,5,133,지니틱스,-0.00735236
